,trend_loss
0,11720.197
1,11546.987
2,11396.473
3,11251.289
4,11099.945
5,10931.606
6,10733.014
7,10487.031
8,10174.24
9,9777.617
10,9290.008
11,8719.102
12,8081.479
13,7400.639
14,6715.791
15,6065.962
16,5466.8574
17,4919.888
18,4427.869
19,3994.9783
20,3622.013
21,3307.0908
22,3046.4033
23,2834.8232
24,2668.1536
25,2542.7202
26,2453.9612
27,2395.683
28,2360.9768
29,2344.024
30,2340.3628
31,2346.0447
32,2357.05
33,2369.669
34,2381.4138
35,2391.157
36,2398.4282
37,2402.7686
38,2403.7449
39,2401.4165
40,2396.4543
41,2389.7104
42,2381.7712
43,2372.9536
44,2363.6245
45,2354.3235
46,2345.5273
47,2337.4043
48,2329.8723
49,2322.862
50,2316.4268
51,2310.6096
52,2305.3164
53,2300.3862
54,2295.7644
55,2291.5283
56,2287.761
57,2284.4636
58,2281.6145
59,2279.255
60,2277.4617
61,2276.2517
62,2275.5566
63,2275.2893
64,2275.391
65,2275.7986
66,2276.3992
67,2277.0544
68,2277.658
69,2278.1472
70,2278.47
71,2278.57
72,2278.4194
73,2278.037
74,2277.4685
75,2276.757
76,2275.946
77,2275.0942
78,2274.2688
79,2273.5215
80,2272.8809
81,2272.3677
82,2271.9973
83,2271.7717
84,2271.6716
85,2271.6711
86,2271.7454
87,2271.8699
88,2272.0156
89,2272.155
90,2272.271
91,2272.354
92,2272.398
93,2272.4001
94,2272.3643
95,2272.3
96,2272.2168
97,2272.1223
98,2272.025
99,2271.9338
100,2271.8542
101,2271.7886
102,2271.7373
103,2271.701
104,2271.678
105,2271.6655
106,2271.6592
107,2271.6582
108,2271.6597
109,2271.6616
110,2271.662
111,2271.6619
112,2271.6604
113,2271.657
114,2271.6528
115,2271.6475
116,2271.642
117,2271.6365
118,2271.6304
119,2271.6245
120,2271.6182
121,2271.6118
122,2271.6047
123,2271.598
124,2271.5908
125,2271.584
126,2271.5771
127,2271.5708
128,2271.5654
129,2271.5605
130,2271.5566
131,2271.5535
132,2271.551
133,2271.5488
134,2271.5469
135,2271.5454
136,2271.5435
137,2271.5413
138,2271.5386
139,2271.5356
140,2271.5322
141,2271.5283
142,2271.5244
143,2271.5203
144,2271.516
145,2271.5117
146,2271.508
147,2271.5042
148,2271.5005
149,2271.4973
150,2271.4941
151,2271.4907
152,2271.4873
153,2271.4844
154,2271.481
155,2271.4775
156,2271.4739
157,2271.4705
158,2271.4668
159,2271.4626
160,2271.459
161,2271.455
162,2271.4512
163,2271.447
164,2271.4429
165,2271.4387
166,2271.4348
167,2271.4307
168,2271.4263
169,2271.422
170,2271.4177
171,2271.4133
172,2271.4092
173,2271.4045
174,2271.4
175,2271.3953
176,2271.3906
177,2271.3857
178,2271.3809
179,2271.3762
180,2271.3708
181,2271.3657
182,2271.3608
183,2271.3555
184,2271.35
185,2271.3445
186,2271.339
187,2271.3333
188,2271.3276
189,2271.3218
190,2271.316
191,2271.3096
192,2271.3035
193,2271.297
194,2271.291
195,2271.2842
196,2271.2778
197,2271.2708
198,2271.264
199,2271.2566
200,2271.2493
201,2271.242
202,2271.2344
203,2271.2266
204,2271.219
205,2271.2107
206,2271.2024
207,2271.1938
208,2271.185
209,2271.1763
210,2271.1672
211,2271.158
212,2271.1482
213,2271.1382
214,2271.1282
215,2271.118
216,2271.1072
217,2271.0964
218,2271.085
219,2271.0735
220,2271.0618
221,2271.0496
222,2271.0366
223,2271.024
224,2271.0105
225,2270.9966
226,2270.9822
227,2270.9673
228,2270.9521
229,2270.9363
230,2270.92
231,2270.9028
232,2270.8855
233,2270.8672
234,2270.8481
235,2270.8286
236,2270.808
237,2270.7866
238,2270.7646
239,2270.7417
240,2270.7173
241,2270.6924
242,2270.6655
243,2270.638
244,2270.6094
245,2270.5789
246,2270.5469
247,2270.5132
248,2270.478
249,2270.4407
250,2270.401
251,2270.3591
252,2270.3152
253,2270.268
254,2270.2183
255,2270.1648
256,2270.108
257,2270.0474
258,2269.9822
259,2269.912
260,2269.8364
261,2269.7554
262,2269.667
263,2269.5713
264,2269.467
265,2269.3533
266,2269.2288
267,2269.0923
268,2268.9414
269,2268.775
270,2268.5898
271,2268.3838
272,2268.1538
273,2267.8958
274,2267.6055
275,2267.2783
276,2266.9082
277,2266.4893
278,2266.0144
279,2265.4768
280,2264.869
281,2264.1848
282,2263.4204
283,2262.5742
284,2261.6494
285,2260.6545
286,2259.6033
287,2258.514
288,2257.404
289,2256.2883
290,2255.1724
291,2254.0515
292,2252.9104
293,2251.7244
294,2250.4653
295,2249.1062
296,2247.623
297,2246.001
298,2244.2356
299,2242.3323
300,2240.3057
301,2238.1738
302,2235.9495
303,2233.6316
304,2231.1995
305,2228.6128
306,2225.8186
307,2222.76
308,2219.3857
309,2215.6516
310,2211.518
311,2206.9502
312,2201.936
313,2196.5396
314,2190.9714
315,2185.6042
316,2180.8296
317,2176.7844
318,2173.208
319,2169.626
320,2165.6772
321,2161.2727
322,2156.5425
323,2151.7014
324,2146.9275
325,2142.281
326,2137.6987
327,2133.044
328,2128.1843
329,2123.0598
330,2117.7056
331,2112.2368
332,2106.8137
333,2101.5916
334,2096.6616
335,2092.0186
336,2087.5671
337,2083.1816
338,2078.7607
339,2074.2568
340,2069.6702
341,2065.0264
342,2060.3584
343,2055.691
344,2051.0251
345,2046.339
346,2041.6016
347,2036.7971
348,2031.9297
349,2027.0101
350,2022.0417
