,trend_loss
0,12203.687
1,11979.874
2,11766.34
3,11538.79
4,11276.803
5,10957.545
6,10556.838
7,10057.9
8,9468.372
9,8836.179
10,8222.0625
11,7647.5503
12,7099.4053
13,6564.9707
14,6042.994
15,5538.2686
16,5056.431
17,4603.353
18,4186.6445
19,3814.9907
20,3494.6108
21,3225.0493
22,3000.782
23,2816.547
24,2669.254
25,2557.0261
26,2477.6292
27,2427.5398
28,2401.9824
29,2395.274
30,2401.1934
31,2413.6887
32,2427.8062
33,2440.2632
34,2449.421
35,2454.8757
36,2456.9568
37,2456.2856
38,2453.4534
39,2448.8513
40,2442.6707
41,2435.0332
42,2426.1562
43,2416.4497
44,2406.4897
45,2396.9102
46,2388.262
47,2380.899
48,2374.9138
49,2370.1519
50,2366.2842
51,2362.9307
52,2359.7793
53,2356.6616
54,2353.568
55,2350.606
56,2347.926
57,2345.6492
58,2343.8254
59,2342.4236
60,2341.356
61,2340.525
62,2339.8596
63,2339.334
64,2338.9631
65,2338.775
66,2338.7827
67,2338.9626
68,2339.2524
69,2339.564
70,2339.809
71,2339.9226
72,2339.876
73,2339.6775
74,2339.3613
75,2338.9685
76,2338.5342
77,2338.0823
78,2337.6243
79,2337.1682
80,2336.7266
81,2336.3171
82,2335.9639
83,2335.687
84,2335.5
85,2335.4019
86,2335.379
87,2335.4097
88,2335.4714
89,2335.544
90,2335.614
91,2335.6755
92,2335.7246
93,2335.7583
94,2335.7751
95,2335.7712
96,2335.745
97,2335.698
98,2335.6343
99,2335.5615
100,2335.4878
101,2335.42
102,2335.362
103,2335.315
104,2335.2783
105,2335.2507
106,2335.2302
107,2335.2158
108,2335.2073
109,2335.2036
110,2335.203
111,2335.2031
112,2335.2026
113,2335.1995
114,2335.1924
115,2335.183
116,2335.171
117,2335.1577
118,2335.1438
119,2335.1294
120,2335.1143
121,2335.0986
122,2335.083
123,2335.0674
124,2335.0513
125,2335.0352
126,2335.019
127,2335.002
128,2334.9836
129,2334.9626
130,2334.9385
131,2334.9094
132,2334.8738
133,2334.828
134,2334.7654
135,2334.6768
136,2334.5435
137,2334.3352
138,2334.0056
139,2333.498
140,2332.7798
141,2331.9114
142,2331.086
143,2330.3225
144,2329.1118
145,2327.0493
146,2324.0667
147,2320.3015
148,2315.9978
149,2311.351
150,2306.48
151,2301.6528
152,2297.4705
153,2294.3691
154,2288.8357
155,2283.359
156,2277.3516
157,2270.2996
158,2264.0627
159,2256.379
160,2247.5413
161,2235.996
162,2225.9084
163,2245.0442
164,2215.1987
165,2263.4033
166,2185.679
167,2215.4934
168,2212.7903
169,2188.1572
170,2179.5637
171,2188.434
172,2188.1467
173,2173.449
174,2157.3174
175,2152.4595
176,2151.107
177,2135.0615
178,2114.1655
179,2107.8765
180,2099.817
181,2071.7827
182,2048.256
183,2028.6924
184,2011.011
185,1976.2925
186,2025.3273
187,2877.776
188,2807.4001
189,2698.212
190,2593.1375
191,2514.272
192,2468.6892
193,2450.375
194,2445.6206
195,2441.2288
196,2430.3801
197,2413.1558
198,2393.644
199,2376.6443
200,2365.5837
201,2361.6836
202,2363.8752
203,2369.2966
204,2374.3662
205,2376.1138
206,2373.171
207,2366.0083
208,2356.465
209,2346.9106
210,2339.402
211,2335.0886
212,2333.9817
213,2335.119
214,2337.0288
215,2338.3037
216,2338.0674
217,2336.169
218,2333.0923
219,2329.664
220,2326.6992
221,2324.7266
222,2323.859
223,2323.832
224,2324.1648
225,2324.3662
226,2324.1035
227,2323.28
228,2322.0137
229,2320.5444
230,2319.1184
231,2317.8958
232,2316.9119
233,2316.0928
234,2315.3147
235,2314.4668
236,2313.4966
237,2312.4207
238,2311.2983
239,2310.1936
240,2309.1372
241,2308.1108
242,2307.058
243,2305.9111
244,2304.6243
245,2303.1936
246,2301.6575
247,2300.0798
248,2298.5195
249,2297.007
250,2295.5317
251,2294.0525
252,2292.5164
253,2290.8843
254,2289.1455
255,2287.3203
256,2285.4478
257,2283.567
258,2281.6992
259,2279.8433
260,2277.978
261,2276.078
262,2274.1245
263,2272.1138
264,2270.0515
265,2267.9424
266,2265.7866
267,2263.577
268,2261.3047
269,2258.9697
270,2256.5815
271,2254.1587
272,2251.7178
273,2249.267
274,2246.8027
275,2244.3162
276,2241.799
277,2239.2502
278,2236.6755
279,2234.083
280,2231.4758
281,2228.8525
282,2226.208
283,2223.54
284,2220.8508
285,2218.1455
286,2215.4272
287,2212.6953
288,2209.9453
289,2207.1738
290,2204.3809
291,2201.5676
292,2198.734
293,2195.8762
294,2192.99
295,2190.0737
