,trend_loss
0,11160.957
1,10902.297
2,10610.565
3,10254.919
4,9798.07
5,9216.484
6,8559.369
7,7916.8545
8,7324.948
9,6772.5454
10,6247.345
11,5748.79
12,5282.294
13,4852.093
14,4460.2227
15,4107.907
16,3795.8535
17,3523.8335
18,3290.573
19,3094.0234
20,2931.5273
21,2799.5352
22,2693.6777
23,2609.8286
24,2544.6316
25,2495.1128
26,2458.3604
27,2431.5554
28,2412.196
29,2398.3652
30,2388.8833
31,2383.1372
32,2380.61
33,2380.4878
34,2381.7197
35,2383.3467
36,2384.6958
37,2385.3914
38,2385.299
39,2384.446
40,2382.9395
41,2380.892
42,2378.3757
43,2375.4053
44,2371.9568
45,2368.0032
46,2363.5518
47,2358.6648
48,2353.4607
49,2348.101
50,2342.7715
51,2337.6611
52,2332.952
53,2328.801
54,2325.324
55,2322.5806
56,2320.5684
57,2319.2275
58,2318.4575
59,2318.1401
60,2318.1538
61,2318.3835
62,2318.726
63,2319.0925
64,2319.4126
65,2319.6326
66,2319.7202
67,2319.6577
68,2319.4417
69,2319.0774
70,2318.5757
71,2317.951
72,2317.2207
73,2316.4048
74,2315.525
75,2314.602
76,2313.654
77,2312.6953
78,2311.7344
79,2310.7761
80,2309.823
81,2308.8762
82,2307.9363
83,2307.0012
84,2306.0674
85,2305.127
86,2304.171
87,2303.19
88,2302.1768
89,2301.1255
90,2300.033
91,2298.897
92,2297.7163
93,2296.4912
94,2295.2224
95,2293.9119
96,2292.5596
97,2291.1643
98,2289.7231
99,2288.2324
100,2286.6902
101,2285.0925
102,2283.437
103,2281.7212
104,2279.945
105,2278.109
106,2276.2153
107,2274.2664
108,2272.2627
109,2270.2034
110,2268.0854
111,2265.904
112,2263.6526
113,2261.3252
114,2258.916
115,2256.4216
116,2253.84
117,2251.1719
118,2248.419
119,2245.5845
120,2242.6746
121,2239.6948
122,2236.653
123,2233.5576
124,2230.4177
125,2227.2402
126,2224.0298
127,2220.787
128,2217.5076
129,2214.1826
130,2210.8
131,2207.3455
132,2203.8044
133,2200.1646
134,2196.4175
135,2192.5608
136,2188.598
137,2184.5383
138,2180.395
139,2176.1826
140,2171.9146
141,2167.5994
142,2163.2385
143,2158.8257
144,2154.3506
145,2149.8003
146,2145.1655
147,2140.4434
148,2135.64
149,2130.7678
150,2125.8442
151,2120.8845
152,2115.8982
153,2110.8862
154,2105.8428
155,2100.7607
156,2095.636
157,2090.4712
158,2085.276
159,2080.0623
160,2074.841
161,2069.6172
162,2064.3901
163,2059.1567
164,2053.9146
165,2048.6643
166,2043.4113
167,2038.1614
168,2032.9204
169,2027.6904
170,2022.4714
171,2017.2615
172,2012.06
173,2006.8679
174,2001.6876
175,1996.5222
176,1991.374
177,1986.244
178,1981.132
179,1976.0374
180,1970.9602
181,1965.9005
182,1960.8599
183,1955.8387
184,1950.8372
185,1945.8547
186,1940.8901
187,1935.9404
188,1931.0046
189,1926.0807
190,1921.1675
191,1916.2664
192,1911.3967
193,1906.669
194,1902.5151
195,1898.5938
196,1892.377
197,1887.1323
198,1883.191
199,1877.0222
200,1872.832
201,1867.5219
202,1862.3369
203,1857.8142
204,1852.1282
205,1847.7234
206,1842.1252
207,1837.2858
208,1832.0303
209,1826.6129
210,1821.57
211,1815.7744
212,1810.5594
213,1804.733
214,1799.1066
215,1793.3956
216,1787.4011
217,1781.7567
218,1775.6855
219,1769.8317
220,1763.9668
221,1757.9106
222,1752.1133
223,1746.1538
224,1740.2517
225,1734.4832
226,1728.5808
227,1722.7944
228,1717.0381
229,1711.1753
230,1705.3989
231,1699.6252
232,1693.7634
233,1687.9387
234,1682.1179
235,1676.1985
236,1670.2394
237,1664.2876
238,1658.28
239,1652.1862
240,1646.0483
241,1639.8916
242,1633.6981
243,1627.445
244,1621.1216
245,1614.7379
246,1608.3019
247,1601.8193
248,1595.2837
249,1588.6907
250,1582.0342
251,1575.3116
252,1568.518
253,1561.6536
254,1554.7336
255,1547.8093
256,1541.0754
257,1534.3832
258,1527.9049
259,1518.7805
260,1510.7288
261,1503.8857
262,1495.6194
263,1487.4012
264,1479.9792
265,1472.0548
266,1464.0468
267,1456.5381
268,1448.8577
269,1441.1365
270,1433.713
271,1426.1975
272,1418.628
273,1411.2169
274,1403.7781
275,1396.2732
276,1388.86
277,1381.5049
278,1374.1207
279,1366.7618
280,1359.4923
281,1352.231
282,1344.8932
283,1337.5281
284,1330.1135
285,1322.5447
286,1314.767
287,1306.7312
288,1298.4309
289,1289.8347
290,1280.9097
291,1271.7388
292,1262.4171
293,1253.1664
294,1244.1144
295,1235.3889
296,1226.9286
297,1218.7882
298,1211.1687
299,1205.6903
300,1200.5758
301,1189.4756
302,1175.0497
303,1171.6882
304,1159.4194
305,1147.2562
306,1141.4016
307,1126.1056
308,1119.4062
309,1106.9185
310,1097.9127
311,1088.517
312,1077.2327
313,1069.8347
314,1057.3978
315,1049.1155
316,1038.7032
317,1029.3
318,1020.29663
319,1009.7498
320,1001.2721
321,990.2056
322,980.8877
323,970.8199
324,960.3615
325,950.98157
326,940.3539
327,930.6931
328,920.556
329,910.13416
330,900.2459
331,889.3491
332,879.0001
333,868.14996
334,857.1729
335,846.2252
336,834.9497
337,823.7397
338,813.7844
339,816.0495
340,806.1718
341,790.8687
342,864.1305
343,820.06055
344,863.2273
345,769.40625
346,812.16504
347,777.41907
348,748.76355
349,772.42505
350,758.7245
351,721.9794
352,733.12036
353,733.66296
354,705.8043
355,714.7829
356,713.09595
357,693.1089
358,690.1492
359,691.7301
360,676.0669
361,668.4563
362,672.3408
363,663.6867
364,653.6652
365,654.46375
366,647.1902
367,637.87616
368,637.25525
369,632.72174
370,623.81305
371,621.617
372,618.22754
373,610.2505
374,607.4077
375,601.30286
376,587.1239
377,591.87244
378,579.6362
379,572.8929
380,574.13806
381,569.5778
382,561.1161
383,557.3136
384,554.8115
385,551.884
386,545.02484
387,541.228
388,539.2483
389,535.1133
390,530.7339
391,525.8379
392,523.8532
393,520.8363
394,516.76196
395,513.075
396,509.8921
397,507.54727
398,503.29572
399,500.23373
400,497.97913
401,494.95447
402,492.25214
403,489.71246
404,487.5199
405,485.19363
406,482.5091
407,480.58868
408,478.34448
409,475.6202
410,473.55255
411,471.4642
412,468.83322
413,466.6006
414,464.62067
415,462.14938
416,459.7742
417,457.86075
418,455.69656
419,453.29578
420,451.24866
421,449.1823
422,446.78384
423,444.58832
424,442.48
425,440.07678
426,437.7327
427,435.47906
428,433.04953
429,430.54044
430,428.05804
431,425.51834
432,422.79587
433,419.96292
434,417.06332
435,413.99014
436,410.7574
437,407.28836
438,403.67184
439,399.90698
440,396.15857
441,393.31726
442,390.7581
443,385.7295
444,379.02124
445,375.55136
446,371.05356
447,364.27008
448,361.08426
449,358.98535
450,350.0231
451,349.05624
452,339.99997
453,346.4184
454,341.9488
455,345.6316
456,319.23865
457,326.95328
458,307.52094
459,306.39285
460,303.88602
461,286.86523
462,291.40192
463,279.4344
464,283.84683
465,337.98358
466,320.1212
467,274.17554
468,381.23212
469,357.02002
470,459.50995
471,279.84576
472,366.45212
473,299.1518
474,312.63272
475,343.4198
476,294.22467
477,317.9885
478,321.6664
479,276.02332
480,299.89035
481,304.2399
482,272.05148
483,285.9304
484,274.91138
485,261.32147
486,276.083
487,267.296
488,251.48152
489,264.4556
490,257.62497
491,249.81984
492,254.44635
493,243.94034
494,243.51353
495,245.1184
496,234.84305
497,240.02199
498,235.54828
499,230.50505
500,234.81387
501,225.91635
502,227.58632
503,225.7237
504,222.35135
505,220.7963
506,218.30893
507,219.42961
508,214.11568
509,215.9495
510,212.53897
511,211.5756
512,209.1836
513,209.23303
514,207.36247
515,205.17584
516,203.99467
517,202.6837
518,203.09525
519,202.15451
520,201.56435
521,199.05173
522,197.09715
523,194.98538
524,192.51471
525,191.81285
526,190.25444
527,189.6942
528,193.55377
529,207.13245
530,202.62772
531,198.31491
532,201.16988
533,191.18121
534,186.57684
535,188.27972
536,179.85776
537,187.19054
538,178.08357
539,180.08205
540,176.32526
541,178.43886
542,176.13031
543,173.70753
544,171.1548
545,169.02368
546,168.12482
547,168.14926
548,178.88974
549,186.05254
550,239.16772
551,195.75056
552,229.53787
553,179.52357
554,196.8062
555,178.10931
556,188.91992
557,189.49713
558,183.90521
559,206.32234
560,192.671
561,176.99203
562,177.94946
563,172.9516
564,177.08435
565,165.02698
566,173.7876
567,165.94722
568,162.22325
569,170.4655
570,161.99016
571,159.0968
572,165.10617
573,156.74373
574,156.93027
575,158.26517
576,153.06177
577,152.25647
578,152.77885
579,149.06181
580,147.98746
581,148.06718
582,144.48352
583,144.22061
584,143.46309
585,140.28293
586,141.13626
587,138.02693
588,137.92137
589,136.38708
590,134.5819
591,134.27402
592,132.01747
593,131.9773
594,129.59378
595,129.66281
596,127.581604
597,127.301056
598,125.56776
599,125.01521
600,124.89247
601,134.5061
602,128.77359
603,158.33916
604,135.06158
605,215.13525
606,162.16017
607,151.26979
608,201.50897
609,322.87982
610,418.31412
611,359.4878
612,265.67117
613,215.1614
614,234.28113
615,249.84406
616,212.62756
617,190.83574
618,211.30338
619,230.6168
620,224.46773
621,197.79517
622,170.47868
623,160.1555
624,169.46925
625,182.2943
626,176.22491
627,156.9378
628,145.82646
629,148.80673
630,155.26422
631,154.52617
632,144.07446
633,137.8381
634,140.00162
635,140.1399
636,139.66014
637,139.58572
638,134.65941
639,130.14049
640,128.6256
641,128.96092
642,129.17876
643,126.59158
644,124.29764
645,123.88013
646,121.05531
647,119.66715
648,119.04055
649,118.68339
650,117.664795
651,115.675
652,115.496925
653,114.312195
654,112.661476
655,111.58671
656,111.293106
657,111.01338
658,109.699814
659,108.84539
660,107.606125
661,106.91934
662,106.28128
663,106.05082
664,105.12372
665,104.17377
666,103.423004
667,102.96285
668,102.278496
669,101.69753
670,101.003876
671,100.42244
672,99.829865
673,99.42246
674,98.72714
675,98.127235
676,97.610535
677,97.20317
678,96.647804
679,96.08688
680,95.60511
681,95.10019
682,94.70472
683,94.25035
684,93.764626
685,93.29015
686,92.87109
687,92.464066
688,91.995766
689,91.593544
690,91.19573
691,90.76095
692,90.35741
693,89.951675
694,89.56327
695,89.193085
696,88.80007
697,88.40854
698,88.03964
699,87.67991
700,87.31444
701,86.94615
702,86.591324
703,86.24523
704,85.89593
705,85.54976
706,85.21243
707,84.87984
708,84.54759
709,84.21848
710,83.89701
711,83.576904
712,83.256035
713,82.9433
714,82.63519
715,82.32488
716,82.018364
717,81.717606
718,81.41872
719,81.12217
720,80.827705
721,80.53615
722,80.24815
723,79.96043
724,79.67475
725,79.39347
726,79.11317
727,78.83424
728,78.557816
729,78.2826
730,78.00909
731,77.737564
732,77.467995
733,77.19997
734,76.93262
735,76.66684
736,76.40268
737,76.139244
738,75.87705
739,75.61628
740,75.35635
741,75.098015
742,74.84155
743,74.588196
744,74.34155
745,74.11035
746,73.92352
747,73.83646
748,74.06144
749,74.61804
750,75.56956
751,74.75994
752,72.952126
753,72.14301
754,72.49364
755,72.522644
756,71.68175
757,71.1487
758,71.36251
759,71.19861
760,70.45518
761,70.33909
762,70.34441
763,69.73652
764,69.52849
765,69.48265
766,68.96228
767,68.77415
768,68.67549
769,68.203384
770,67.976555
771,67.89568
772,67.517
773,67.178246
774,67.02781
775,66.81429
776,66.49473
777,66.21374
778,66.03828
779,65.83739
780,65.5241
781,65.25343
782,65.058044
783,64.8518
784,64.60536
785,64.31986
786,64.07472
787,63.870113
788,63.651512
789,63.40856
790,63.14989
791,62.91835
792,62.70906
793,62.490616
794,62.260303
795,62.01599
796,61.781334
797,61.559784
798,61.34597
799,61.13425
800,60.913223
801,60.692543
802,60.464977
803,60.242218
804,60.01934
805,59.8039
806,59.5937
807,59.4106
808,59.258865
809,59.30816
810,59.310707
811,60.219353
812,58.654076
813,58.131523
814,58.2171
815,58.35014
816,59.167145
817,57.533092
818,57.56847
819,59.068485
820,56.888454
821,58.3732
822,60.66529
823,58.835175
824,58.97361
825,56.424767
826,57.831997
827,55.869503
828,57.434856
829,56.28318
830,57.05665
831,55.21813
832,56.74048
833,55.663643
834,55.735992
835,54.74878
836,55.225037
837,53.79976
838,54.55625
839,53.32273
840,53.594242
841,53.51038
842,53.23834
843,53.287453
844,53.723263
845,56.49557
846,61.248276
847,77.02694
848,72.77676
849,62.82169
850,51.547417
851,61.72556
852,60.565567
853,52.012894
854,60.37656
855,54.845364
856,56.40372
857,56.98589
858,52.97659
859,55.98816
860,52.692337
861,54.18976
862,52.671238
863,51.987053
864,52.657936
865,51.011444
866,51.316914
867,50.524918
868,50.380505
869,50.483044
870,49.187107
871,50.084587
872,48.059235
873,49.270206
874,47.928986
875,48.331177
876,47.881516
877,47.568943
878,47.132023
879,46.868404
880,47.14679
881,46.363426
882,46.654503
883,45.795677
884,46.017162
885,45.867027
886,45.69597
887,45.750202
888,44.961967
889,45.071854
890,45.039497
891,44.445244
892,44.515347
893,44.252472
894,43.992855
895,44.001896
896,44.28064
897,43.92054
898,43.671574
899,43.62542
900,43.034756
901,43.054634
902,43.001278
903,42.538303
904,42.466328
905,42.921528
906,42.791508
907,43.36422
908,45.247437
909,49.37288
910,52.819923
911,46.98856
912,45.369835
913,45.65857
914,49.78382
915,50.64776
916,43.17038
917,43.25101
918,49.7471
919,51.142563
920,49.93317
921,49.336475
922,46.70781
923,47.78039
924,44.183247
925,47.397385
926,42.79602
927,45.047134
928,42.10217
929,44.59353
930,41.670166
931,42.770588
932,41.44338
933,41.38823
934,41.167534
935,40.874527
936,40.89187
937,39.855675
938,40.17243
939,39.369072
940,39.462738
941,39.28064
942,39.247784
943,38.830563
944,38.563217
945,38.249344
946,38.39839
947,38.13304
948,38.058727
949,37.532024
950,37.274853
951,37.19543
952,37.225266
953,37.339893
954,37.12276
955,37.26986
956,37.046707
957,37.166424
958,36.979355
959,37.32513
960,37.4979
961,38.712364
962,39.927925
963,44.23263
964,44.825928
965,48.475582
966,40.457222
967,35.543846
968,36.4921
969,39.256622
970,38.715794
971,35.08042
972,36.16514
973,38.3732
974,35.505474
975,34.8015
976,36.699852
977,35.626377
978,34.074524
979,34.86287
980,35.15699
981,34.15018
982,33.554306
983,34.281033
984,34.543476
985,33.45403
986,33.086636
987,33.469845
988,33.706432
989,33.1824
990,32.568623
991,32.402126
992,32.615086
993,32.818806
994,32.762768
995,32.427307
996,32.039093
997,31.675102
998,31.477608
999,31.318457
1000,31.334585
1001,31.371109
1002,31.561232
1003,32.190323
1004,33.170765
1005,36.678917
1006,39.980175
1007,53.412064
1008,44.82711
1009,39.312378
1010,30.616104
1011,37.323303
1012,43.967026
1013,31.50882
1014,37.027042
1015,41.628044
1016,31.09425
1017,41.666176
1018,37.534355
1019,33.231903
1020,41.7136
1021,32.20566
1022,35.960907
1023,33.63416
1024,31.455727
1025,34.68198
1026,30.029467
1027,34.28839
1028,31.111492
1029,31.35307
1030,32.073326
1031,29.244831
1032,31.515923
1033,29.192165
1034,30.060604
1035,30.209377
1036,28.59273
1037,30.34662
1038,28.718761
1039,28.722137
1040,29.383488
1041,27.917511
1042,28.51571
1043,28.38685
1044,27.52072
1045,28.073395
1046,27.643951
1047,27.205694
1048,27.563606
1049,27.12513
1050,26.85606
1051,27.069962
1052,26.739048
1053,26.480295
1054,26.606955
1055,26.406551
1056,26.126146
1057,26.136637
1058,26.087969
1059,25.83959
1060,25.695507
1061,25.695969
1062,25.612371
1063,25.39536
1064,25.254784
1065,25.218454
1066,25.159029
1067,25.032324
1068,24.866823
1069,24.729092
1070,24.629684
1071,24.55465
1072,24.497288
1073,24.457153
1074,24.493116
1075,24.643957
1076,25.347176
1077,26.840395
1078,33.561947
1079,39.955456
1080,75.40783
1081,33.007412
1082,33.418163
1083,49.07994
1084,25.630184
1085,45.972965
1086,38.032722
1087,40.465324
1088,32.197582
1089,39.93201
1090,33.400665
1091,38.66269
1092,30.052362
1093,36.90376
1094,28.248878
1095,35.05918
1096,26.681343
1097,32.620514
1098,26.988516
1099,29.233835
1100,28.250927
1101,26.995346
1102,28.052963
1103,25.8674
1104,27.524933
1105,25.539288
1106,26.179144
1107,26.395319
1108,24.634834
1109,26.44501
1110,24.580873
1111,25.445522
1112,24.810753
1113,24.1188
1114,24.698256
1115,23.722885
1116,24.372952
1117,23.452057
1118,23.672165
1119,23.246513
1120,23.30372
1121,23.194914
1122,22.852745
1123,23.256836
1124,22.442057
1125,22.724379
1126,22.328468
1127,22.354721
1128,21.952688
1129,22.076078
1130,21.853283
1131,21.733763
1132,21.690283
1133,21.517729
1134,21.473602
1135,21.240726
1136,21.29408
1137,21.096806
1138,21.095032
1139,20.852869
1140,20.89227
1141,20.747433
1142,20.843145
1143,20.599794
1144,20.501575
1145,20.338802
1146,20.284422
1147,20.214725
1148,20.157919
1149,20.096235
1150,20.02813
1151,19.944723
1152,19.838232
1153,19.762615
1154,19.691668
1155,19.652344
1156,19.58206
1157,19.648745
1158,19.796413
1159,20.309343
1160,19.943926
1161,20.001064
1162,19.416573
1163,19.075607
1164,18.915592
1165,18.993385
1166,19.239399
1167,19.089905
1168,18.848843
1169,18.619751
1170,18.482843
1171,18.441875
1172,18.429249
1173,18.505898
1174,18.617783
1175,18.962881
1176,18.729277
1177,18.697277
1178,18.289684
1179,18.027164
1180,17.876816
1181,17.904589
1182,18.07536
1183,18.304897
1184,18.819038
1185,21.041348
1186,24.614996
1187,46.955193
1188,32.489574
1189,31.788296
1190,21.3568
1191,34.277042
1192,46.89609
1193,29.13268
1194,47.009754
1195,25.106804
1196,38.552425
1197,23.443394
1198,33.910847
1199,26.171812
1200,27.233229
1201,29.643627
1202,25.900507
1203,31.111473
1204,29.159782
1205,21.875298
1206,30.371223
1207,20.734596
1208,25.48624
1209,23.67163
1210,20.80489
1211,23.133686
1212,21.397728
1213,20.644588
1214,21.637716
1215,19.602455
1216,20.745413
1217,20.137718
1218,18.97356
1219,20.29438
1220,18.626707
1221,19.474857
1222,18.506443
1223,18.726149
1224,18.610174
1225,17.99043
1226,18.497837
1227,17.687637
1228,17.951431
1229,17.737799
1230,17.49247
1231,17.596182
1232,17.239285
1233,17.433573
1234,17.098305
1235,17.089125
1236,16.988684
1237,16.848051
1238,16.845648
1239,16.67431
1240,16.659813
1241,16.530018
1242,16.495808
1243,16.409239
1244,16.307991
1245,16.27151
1246,16.1633
1247,16.111969
1248,16.025064
1249,15.987738
1250,15.894845
1251,15.861205
1252,15.769703
1253,15.724758
1254,15.654087
1255,15.600427
1256,15.547319
1257,15.465858
1258,15.440096
1259,15.353695
1260,15.314484
1261,15.245579
1262,15.199526
1263,15.1309595
1264,15.087745
1265,15.022765
1266,14.972654
1267,14.920265
1268,14.862032
1269,14.804729
1270,14.753546
1271,14.700533
1272,14.638864
1273,14.58676
1274,14.533068
1275,14.478432
1276,14.416505
1277,14.365084
1278,14.309114
1279,14.254121
1280,14.195226
1281,14.140492
1282,14.08356
1283,14.028854
1284,13.972422
1285,13.916602
1286,13.859676
1287,13.802716
1288,13.745356
1289,13.688288
1290,13.6311035
1291,13.572925
1292,13.516425
1293,13.459467
1294,13.407405
1295,13.368734
1296,13.387286
1297,13.708669
1298,15.167888
1299,25.537569
1300,34.545837
1301,121.87713
1302,24.544258
1303,142.34836
1304,84.67815
1305,129.08188
1306,30.153763
1307,83.633804
1308,71.37707
1309,65.03804
1310,53.06663
1311,50.682175
1312,71.03154
1313,44.947964
1314,66.25725
1315,66.58708
1316,56.22755
1317,50.989094
1318,47.5491
1319,65.194176
1320,82.21209
1321,71.156654
1322,74.57701
1323,71.91447
1324,56.89561
1325,41.26612
1326,52.604645
1327,48.476357
1328,42.250774
1329,39.286663
1330,35.927387
1331,36.999706
1332,39.90941
1333,37.58223
1334,31.575602
1335,27.930124
1336,25.49206
1337,28.346704
1338,29.509285
1339,28.574913
1340,26.83484
1341,24.370113
1342,24.297676
1343,23.37254
1344,21.952034
1345,22.530102
1346,22.653187
1347,20.673279
1348,21.232948
1349,19.73507
1350,19.143375
1351,19.758705
1352,19.217016
1353,19.326796
1354,19.530949
1355,18.613209
1356,18.220882
1357,17.812738
1358,17.385403
1359,17.768955
1360,17.643204
1361,17.346544
1362,17.422726
1363,16.880695
1364,16.70775
1365,16.65354
1366,16.528202
1367,16.49901
1368,16.32523
1369,16.185564
1370,16.096819
1371,15.829805
1372,15.784275
1373,15.7645855
1374,15.627169
1375,15.592734
1376,15.502783
1377,15.335824
1378,15.284765
1379,15.188459
1380,15.110037
1381,15.072619
1382,15.001402
1383,14.9404125
1384,14.871123
1385,14.77791
1386,14.736374
1387,14.686084
1388,14.622034
1389,14.586075
1390,14.5219965
1391,14.453369
1392,14.412541
1393,14.360434
1394,14.3074875
1395,14.266678
1396,14.216164
1397,14.173765
1398,14.131682
1399,14.083956
1400,14.039736
1401,13.995797
1402,13.953585
1403,13.916457
1404,13.87629
1405,13.839674
1406,13.801772
1407,13.758542
1408,13.721999
1409,13.686981
1410,13.650011
1411,13.615716
1412,13.579638
1413,13.542668
1414,13.508504
1415,13.473602
1416,13.439971
1417,13.407013
1418,13.373228
1419,13.339847
1420,13.306742
1421,13.274222
1422,13.242319
1423,13.209745
1424,13.178099
1425,13.146723
1426,13.114975
1427,13.084043
1428,13.052941
1429,13.021858
1430,12.991451
1431,12.96089
1432,12.930666
1433,12.900681
1434,12.870442
1435,12.840529
1436,12.810832
1437,12.781294
1438,12.751869
1439,12.722483
1440,12.69327
1441,12.664112
1442,12.635083
1443,12.606303
1444,12.577475
1445,12.548788
1446,12.520195
1447,12.491655
1448,12.463292
1449,12.43497
1450,12.406736
1451,12.378629
1452,12.35056
1453,12.322606
1454,12.294718
1455,12.266916
1456,12.239187
1457,12.2115345
1458,12.183985
1459,12.156485
1460,12.12908
1461,12.10174
1462,12.074466
1463,12.047297
1464,12.020172
1465,11.993139
1466,11.966183
1467,11.939287
1468,11.912479
1469,11.885741
1470,11.859083
1471,11.8325
1472,11.80599
1473,11.779566
1474,11.753221
1475,11.726952
1476,11.700761
1477,11.674652
1478,11.648625
1479,11.622684
1480,11.596827
1481,11.571039
1482,11.545356
1483,11.519749
1484,11.494232
1485,11.468801
1486,11.443469
1487,11.418208
1488,11.39305
1489,11.3679905
1490,11.34301
1491,11.318125
1492,11.293343
1493,11.268661
1494,11.244063
1495,11.219579
1496,11.195178
1497,11.170881
1498,11.146703
1499,11.122607
1500,11.098614
1501,11.074733
1502,11.05095
1503,11.027286
1504,11.003715
1505,10.980252
1506,10.956898
1507,10.933663
1508,10.91053
1509,10.8875065
1510,10.86459
1511,10.841793
1512,10.819107
1513,10.796532
1514,10.774068
1515,10.751718
1516,10.729489
1517,10.707378
1518,10.68537
1519,10.663486
1520,10.64172
1521,10.6200695
1522,10.598532
1523,10.57711
1524,10.555819
1525,10.534644
1526,10.513578
1527,10.492636
1528,10.471812
1529,10.451114
1530,10.430528
1531,10.410063
1532,10.389726
1533,10.369508
1534,10.349401
1535,10.329428
1536,10.309562
1537,10.289825
1538,10.270212
1539,10.250716
1540,10.231333
1541,10.21209
1542,10.192951
1543,10.173943
1544,10.155051
1545,10.13629
1546,10.117636
1547,10.099115
1548,10.0807085
1549,10.062421
1550,10.044252
1551,10.026216
1552,10.008287
1553,9.99049
1554,9.972807
1555,9.955242
1556,9.937799
1557,9.92047
1558,9.903267
1559,9.886188
1560,9.869212
1561,9.852362
1562,9.8356285
1563,9.819012
1564,9.80251
1565,9.786129
1566,9.769861
1567,9.753709
1568,9.737674
1569,9.7217455
1570,9.705948
1571,9.69024
1572,9.674665
1573,9.659196
1574,9.643835
1575,9.628582
1576,9.613453
1577,9.598426
1578,9.583504
1579,9.568693
1580,9.553987
1581,9.5393915
1582,9.5248995
1583,9.510523
1584,9.496241
1585,9.482057
1586,9.467987
1587,9.454009
1588,9.440142
1589,9.42637
1590,9.412701
1591,9.399122
1592,9.385647
1593,9.372274
1594,9.358983
1595,9.345794
1596,9.332705
1597,9.319704
1598,9.306797
1599,9.293974
1600,9.281252
1601,9.268608
1602,9.25606
1603,9.243598
1604,9.231216
1605,9.218923
1606,9.206717
1607,9.19459
1608,9.1825485
1609,9.170584
1610,9.158703
1611,9.146903
1612,9.135178
1613,9.123537
1614,9.111967
1615,9.100465
1616,9.089048
1617,9.077699
1618,9.066427
1619,9.0552225
1620,9.04409
1621,9.0330305
1622,9.022033
1623,9.011107
1624,9.00025
1625,8.989454
1626,8.978726
1627,8.968064
1628,8.957462
1629,8.946931
1630,8.936447
1631,8.926032
1632,8.91568
1633,8.905385
1634,8.89515
1635,8.884969
1636,8.874852
1637,8.864778
1638,8.854772
1639,8.844812
1640,8.834915
1641,8.82506
1642,8.815263
1643,8.805522
1644,8.795819
1645,8.786173
1646,8.776587
1647,8.767038
1648,8.75754
1649,8.748093
1650,8.738692
1651,8.729331
1652,8.720023
1653,8.710753
1654,8.701529
1655,8.692354
1656,8.683221
1657,8.674132
1658,8.66508
1659,8.656076
1660,8.647109
1661,8.638187
1662,8.629296
1663,8.620458
1664,8.611652
1665,8.6028805
1666,8.594158
1667,8.5854645
1668,8.576813
1669,8.568198
1670,8.559614
1671,8.551073
1672,8.542559
1673,8.534087
1674,8.525645
1675,8.51724
