,trend_loss
0,11998.576
1,11775.718
2,11563.216
3,11335.226
4,11071.442
5,10749.032
6,10343.933
7,9841.158
8,9253.48
9,8633.883
10,8040.252
11,7487.75
12,6960.427
13,6445.1
14,5940.1797
15,5449.9766
16,4979.338
17,4533.967
18,4123.3555
19,3759.4646
20,3450.819
21,3197.5623
22,2993.641
23,2833.554
24,2713.8503
25,2630.7117
26,2578.8428
27,2552.28
28,2545.0396
29,2551.2144
30,2565.001
31,2581.0068
32,2594.9446
33,2604.2148
34,2607.9387
35,2606.5417
36,2601.196
37,2593.308
38,2584.1235
39,2574.5032
40,2564.8887
41,2555.4392
42,2546.2266
43,2537.378
44,2529.1084
45,2521.67
46,2515.2664
47,2509.9739
48,2505.704
49,2502.2126
50,2499.1633
51,2496.2266
52,2493.1729
53,2489.9353
54,2486.6057
55,2483.3877
56,2480.5164
57,2478.1812
58,2476.4753
59,2475.3818
60,2474.7969
61,2474.5745
62,2474.5757
63,2474.6982
64,2474.8884
65,2475.124
66,2475.3918
67,2475.6675
68,2475.9036
69,2476.0388
70,2476.0137
71,2475.7915
72,2475.372
73,2474.7922
74,2474.116
75,2473.415
76,2472.753
77,2472.171
78,2471.688
79,2471.3047
80,2471.0125
81,2470.8008
82,2470.6646
83,2470.5986
84,2470.5981
85,2470.6511
86,2470.7393
87,2470.8394
88,2470.9277
89,2470.9863
90,2471.0054
91,2470.9849
92,2470.9307
93,2470.8533
94,2470.7617
95,2470.6638
96,2470.5632
97,2470.4631
98,2470.3665
99,2470.276
100,2470.196
101,2470.1294
102,2470.0771
103,2470.0383
104,2470.0093
105,2469.9858
106,2469.9636
107,2469.9392
108,2469.912
109,2469.8813
110,2469.8477
111,2469.8113
112,2469.772
113,2469.7305
114,2469.686
115,2469.639
116,2469.5903
117,2469.5405
118,2469.4907
119,2469.4414
120,2469.3926
121,2469.3438
122,2469.294
123,2469.243
124,2469.1907
125,2469.1367
126,2469.0815
127,2469.0247
128,2468.9663
129,2468.9062
130,2468.8445
131,2468.7798
132,2468.7131
133,2468.644
134,2468.5723
135,2468.4983
136,2468.4211
137,2468.3408
138,2468.2568
139,2468.169
140,2468.0767
141,2467.9802
142,2467.8787
143,2467.772
144,2467.6597
145,2467.5408
146,2467.415
147,2467.282
148,2467.1404
149,2466.9895
150,2466.8286
151,2466.6562
152,2466.471
153,2466.2715
154,2466.0562
155,2465.8228
156,2465.5696
157,2465.294
158,2464.9932
159,2464.6653
160,2464.3062
161,2463.914
162,2463.4849
163,2463.0166
164,2462.5059
165,2461.951
166,2461.3506
167,2460.7048
168,2460.0146
169,2459.2815
170,2458.5098
171,2457.7026
172,2456.8647
173,2455.9985
174,2455.1062
175,2454.1863
176,2453.2341
177,2452.243
178,2451.2017
179,2450.099
180,2448.9226
181,2447.66
182,2446.302
183,2444.8435
184,2443.2827
185,2441.6226
186,2439.8696
187,2438.0312
188,2436.1143
189,2434.121
190,2432.0493
191,2429.8906
192,2427.6323
193,2425.2612
194,2422.7644
195,2420.134
196,2417.3665
197,2414.4639
198,2411.4302
199,2408.2686
200,2404.979
201,2401.5571
202,2397.9954
203,2394.2832
204,2390.4128
205,2386.3813
206,2382.1897
207,2377.8438
208,2373.3496
209,2368.7095
210,2363.9229
211,2358.9834
212,2353.8843
213,2348.6196
214,2343.1838
215,2337.5742
216,2331.7852
217,2325.8083
218,2319.6323
219,2313.2415
220,2306.6233
221,2299.7656
222,2292.6604
223,2285.3008
224,2277.6814
225,2269.7954
226,2261.6365
227,2253.1992
228,2244.4795
229,2235.4775
230,2226.193
231,2216.627
232,2206.7786
233,2196.6475
234,2186.234
235,2175.5376
236,2164.5615
237,2153.3103
238,2141.789
239,2130.005
240,2117.964
241,2105.6733
242,2093.1387
243,2080.3647
244,2067.355
245,2054.1094
246,2040.6267
247,2026.9017
248,2012.9276
249,1998.6927
250,1984.1825
251,1969.3795
252,1954.2654
253,1938.8265
254,1923.0621
255,1906.994
256,1890.681
257,1874.227
258,1857.7771
259,1841.4911
260,1825.5024
261,1809.8759
262,1794.5957
263,1779.5901
264,1764.7765
265,1750.1056
266,1735.5839
267,1721.2781
268,1707.2991
269,1693.7831
270,1680.8683
271,1668.6752
272,1657.293
273,1646.7738
274,1637.1354
275,1628.3672
276,1620.4395
277,1613.3108
278,1606.9331
279,1601.2529
280,1596.208
281,1591.7253
282,1587.7141
283,1584.0642
284,1580.647
285,1577.325
286,1573.9714
287,1570.5044
288,1566.9375
289,1563.4141
290,1560.1056
291,1556.885
292,1553.2498
293,1548.996
294,1544.5322
295,1540.2678
296,1536.2485
297,1532.3811
298,1528.6813
299,1525.278
300,1522.2643
301,1519.5544
302,1516.898
303,1514.0575
304,1510.9722
305,1507.7577
306,1504.5675
307,1501.457
308,1498.363
309,1495.2067
310,1492.0162
311,1488.9277
312,1486.0012
313,1483.0654
