,0,1,2
0,-1.2057017087936401,0.45534753799438477,1.937822937965393
1,-0.4529341757297516,1.4348680973052979,2.813990831375122
2,0.008263736963272095,2.2999634742736816,3.2845163345336914
3,-0.578134298324585,2.2249584197998047,3.4267730712890625
4,-2.119750738143921,1.8157774209976196,3.2801475524902344
5,-2.756049394607544,1.730608344078064,3.1180362701416016
6,-2.5878853797912598,1.7257100343704224,2.9394516944885254
7,-2.2216522693634033,1.6321628093719482,2.6943180561065674
8,-1.8286317586898804,1.424699068069458,2.39866304397583
9,-1.5413620471954346,1.114578366279602,2.089766502380371
10,-1.4826817512512207,0.7831989526748657,1.894677996635437
11,-1.580923318862915,0.5726900696754456,1.8952339887619019
12,-1.6004472970962524,0.5447536706924438,2.0555837154388428
13,-1.4055451154708862,0.652304470539093,2.31313157081604
14,-0.9407615661621094,0.8413755893707275,2.621908664703369
15,-0.21954557299613953,1.0864546298980713,2.9534895420074463
16,0.6480355262756348,1.3659123182296753,3.2745609283447266
17,1.4740314483642578,1.6416586637496948,3.5482256412506104
18,2.093963146209717,1.885792851448059,3.778837203979492
19,2.471698760986328,2.119187831878662,4.029928207397461
20,2.735525608062744,2.383638381958008,4.35192346572876
21,3.0786399841308594,2.6768131256103516,4.687431335449219
22,3.603508949279785,2.9348936080932617,4.87844705581665
23,4.229917049407959,3.084773540496826,4.825311660766602
24,4.720555782318115,3.1053671836853027,4.610627174377441
25,4.882117748260498,3.039215087890625,4.396462917327881
26,4.7598981857299805,2.9229674339294434,4.239405632019043
27,4.4652099609375,2.772109031677246,4.135433197021484
28,4.088326930999756,2.617959976196289,4.099461555480957
29,3.7357048988342285,2.522749423980713,4.166822910308838
30,3.5324463844299316,2.561253547668457,4.3679609298706055
31,3.5624399185180664,2.7804818153381348,4.7044172286987305
32,3.8049769401550293,3.1608829498291016,5.13316535949707
33,4.127263069152832,3.6144442558288574,5.580301284790039
34,4.347905158996582,4.042752265930176,5.989229679107666
35,4.322490215301514,4.401402950286865,6.360496520996094
36,3.9971065521240234,4.703578948974609,6.727329254150391
37,3.40950870513916,4.982260227203369,7.096551895141602
38,2.6364076137542725,5.26240873336792,7.431726455688477
39,1.744986653327942,5.547679424285889,7.6705803871154785
40,0.807553768157959,5.805201530456543,7.733617782592773
41,-0.03439250588417053,5.951700687408447,7.533649444580078
42,-0.5785841941833496,5.872958183288574,7.021589756011963
43,-0.6618998050689697,5.571238994598389,6.330107688903809
44,-0.22697392106056213,5.252589225769043,5.809354782104492
45,0.35866644978523254,5.096279621124268,5.67050838470459
46,0.4435860216617584,5.117824077606201,5.780159950256348
47,0.3381201922893524,5.066709995269775,5.790428161621094
48,0.49373146891593933,4.838400840759277,5.582243919372559
49,0.7643526792526245,4.559773921966553,5.288955211639404
50,1.129031777381897,4.338477611541748,5.084095478057861
51,1.4811471700668335,4.234853267669678,5.085118293762207
52,1.771628975868225,4.2732014656066895,5.3193745613098145
53,1.9785414934158325,4.4787983894348145,5.78829288482666
54,2.0936126708984375,4.904629707336426,6.535440921783447
55,2.0279219150543213,5.6326003074646,7.644693374633789
56,1.495430588722229,6.681766986846924,9.063658714294434
57,0.36496981978416443,7.825876712799072,10.273092269897461
58,-0.8211252093315125,8.682653427124023,10.733480453491211
59,-1.7434724569320679,9.006628036499023,10.365023612976074
60,-2.6254544258117676,8.833120346069336,9.381879806518555
61,-3.406430959701538,8.260541915893555,8.050987243652344
62,-3.6095340251922607,7.613331317901611,6.82430362701416
63,-3.229804754257202,7.136290073394775,5.953452110290527
64,-2.766571521759033,6.826694011688232,5.453469753265381
65,-2.422532558441162,6.623204231262207,5.212127685546875
66,-2.1700150966644287,6.4799370765686035,5.112833023071289
67,-1.966529369354248,6.374790191650391,5.093453407287598
68,-1.7911949157714844,6.303267955780029,5.130529403686523
69,-1.6317821741104126,6.267727375030518,5.220681667327881
70,-1.4708800315856934,6.2699103355407715,5.370625019073486
71,-1.273384928703308,6.309675693511963,5.597326755523682
72,-0.9700738191604614,6.387847900390625,5.9368109703063965
73,-0.4418400824069977,6.512688636779785,6.455469131469727
74,0.390764981508255,6.7119927406311035,7.212331771850586
75,1.2320653200149536,7.030300617218018,8.09955883026123
76,1.6881059408187866,7.415628910064697,8.940865516662598
77,1.733380913734436,7.76252555847168,9.754908561706543
78,1.4405699968338013,8.101655960083008,10.643999099731445
79,0.8965657949447632,8.488967895507812,11.66387939453125
80,0.30211183428764343,8.866266250610352,12.660101890563965
81,-0.22096017003059387,9.152711868286133,13.459117889404297
82,-0.8998128771781921,9.394632339477539,14.19753646850586
83,-1.8893505334854126,9.597509384155273,15.00882339477539
84,-2.86496901512146,9.574182510375977,15.657894134521484
