,trend_loss
0,10909.487
1,10650.197
2,10358.587
3,10004.011
4,9549.67
5,8976.545
6,8337.191
7,7717.368
8,7149.9365
9,6621.5845
10,6118.464
11,5640.662
12,5193.8438
13,4781.9766
14,4406.9707
15,4070.287
16,3773.2312
17,3516.5317
18,3299.9604
19,3122.054
20,2979.856
21,2868.7773
22,2783.255
23,2718.2417
24,2669.9478
25,2635.492
26,2612.4321
27,2598.5286
28,2591.6255
29,2589.586
30,2590.3313
31,2592.02
32,2593.28
33,2593.3542
34,2592.07
35,2589.6667
36,2586.572
37,2583.1985
38,2579.808
39,2576.466
40,2573.088
41,2569.54
42,2565.7424
43,2561.7212
44,2557.6025
45,2553.558
46,2549.737
47,2546.2139
48,2542.9656
49,2539.8887
50,2536.8435
51,2533.7117
52,2530.4436
53,2527.0752
54,2523.7166
55,2520.5115
56,2517.5967
57,2515.0667
58,2512.9565
59,2511.2507
60,2509.901
61,2508.8523
62,2508.0571
63,2507.483
64,2507.1
65,2506.8752
66,2506.7568
67,2506.6775
68,2506.558
69,2506.3257
70,2505.9211
71,2505.3096
72,2504.48
73,2503.4365
74,2502.1892
75,2500.7417
76,2499.0874
77,2497.205
78,2495.0605
79,2492.611
80,2489.8142
81,2486.6375
82,2483.0742
83,2479.1401
84,2474.845
85,2470.139
86,2464.8853
87,2458.9077
88,2451.9749
89,2443.5142
90,2432.665
91,2418.5059
92,2398.942
93,2371.518
94,2333.3992
95,2289.5735
96,2248.8347
97,2175.1528
98,2167.4277
99,2148.8877
100,2133.8447
101,2065.2178
102,2072.8672
103,2038.1182
104,2017.3138
105,2003.7548
106,1970.3347
107,1969.7661
108,1931.2034
109,1933.7405
110,1898.7821
111,1896.6727
112,1866.8257
113,1859.2788
114,1843.6034
115,1817.5822
116,1814.7888
117,1787.2546
118,1783.1969
119,1762.236
120,1751.7092
121,1737.829
122,1722.2661
123,1713.4451
124,1695.967
125,1686.2518
126,1673.383
127,1659.694
128,1650.7068
129,1637.793
130,1626.8374
131,1618.5819
132,1607.1377
133,1598.9324
134,1591.1708
135,1581.9541
136,1574.5986
137,1567.8909
138,1559.9543
139,1553.4943
140,1547.3239
141,1540.3878
142,1534.3154
143,1528.7794
144,1522.6437
145,1517.1517
146,1512.1829
147,1506.9176
148,1502.052
149,1497.7798
150,1493.382
151,1489.2621
152,1485.6792
153,1482.1073
154,1478.6837
155,1475.6914
156,1472.7528
157,1469.8602
158,1467.2661
159,1464.7148
160,1462.138
161,1459.749
162,1457.3845
163,1454.9666
164,1452.6775
165,1450.4083
166,1448.1122
167,1445.9319
168,1443.7681
169,1441.6018
170,1439.5369
171,1437.4723
172,1435.4163
173,1433.4177
174,1431.3864
175,1429.3611
176,1427.351
177,1425.2987
178,1423.2601
179,1421.2202
180,1419.1638
181,1417.135
182,1415.1001
183,1413.0697
184,1411.0563
185,1409.0265
186,1406.9998
187,1404.9596
188,1402.8945
189,1400.8191
190,1398.7136
191,1396.5889
192,1394.4441
193,1392.2708
194,1390.0817
195,1387.864
196,1385.6221
197,1383.3518
198,1381.0452
199,1378.7069
200,1376.3271
201,1373.9099
202,1371.4521
203,1368.953
204,1366.4146
205,1363.8318
206,1361.2073
207,1358.5349
208,1355.8145
209,1353.0405
210,1350.209
211,1347.3175
212,1344.3599
213,1341.3328
214,1338.227
215,1335.0381
216,1331.7578
217,1328.3809
218,1324.8978
219,1321.3083
220,1317.6167
221,1313.8196
222,1309.8998
223,1305.8436
224,1301.6279
225,1297.2343
226,1292.6714
227,1287.9437
228,1283.0529
229,1278.0139
230,1272.8553
231,1267.9829
232,1266.7568
233,1281.3408
234,1288.5083
235,1268.8948
236,1250.838
237,1272.1875
238,1246.6283
239,1246.4398
240,1244.6299
241,1227.2881
242,1235.4781
243,1218.464
244,1225.7094
245,1214.1489
246,1212.747
247,1208.5326
248,1200.6238
249,1201.3977
250,1191.6136
251,1193.7659
252,1184.561
253,1183.7654
254,1178.2314
255,1173.8589
256,1172.1407
257,1165.3455
258,1164.937
259,1159.342
260,1155.5775
261,1154.2482
262,1148.4463
263,1145.6572
264,1143.5929
265,1138.679
266,1135.8975
267,1133.8593
268,1129.7615
269,1126.7539
270,1124.894
271,1121.5062
272,1118.3383
273,1116.546
274,1113.7737
275,1110.7107
276,1108.9121
277,1106.5239
278,1103.7048
279,1101.942
280,1099.8167
281,1097.302
282,1095.6077
283,1093.634
284,1091.3875
285,1089.7584
286,1087.8834
287,1085.8269
288,1084.207
289,1082.3545
290,1080.3589
291,1078.6526
292,1076.7213
293,1074.654
