,0,1,2,3,4,5,6,7
0,1.6013943815928453,1.84518107965114,1.9907387556788712,2.2009620666492995,2.5284960754634307,2.8781973029015253,3.206811802174683,3.5222402633119083
1,2.02457585153339,2.100954390048971,2.5031510622228055,2.7087157825596986,2.609206184475816,2.564906800591883,2.661226747379489,2.767264730105146
2,6.682976008549897,6.673494165563809,6.4638894487965715,6.238783023519476,6.060001447888451,5.942022563865207,5.834498174071792,5.733101091283121
