,0,1,2,3,4,5,6,7
0,1.8532090457020243,2.0275260749674464,2.196496706663085,2.215886990391677,2.2504555852118284,2.3426634481020323,2.425690559082941,2.4811397037766763
1,2.375228830162723,2.5921755651890352,2.3980978929790107,2.489077261060066,2.494763475872512,2.4359546000939356,2.435865308757,2.413396393614174
2,7.492342222973578,7.354703380890882,7.619612943132809,7.63740494932221,7.530825617265754,7.533329947565225,7.588367845476634,7.601130643880118
