,0,1,2,3,4,5,6,7
0,2.8145838,2.4518015,2.2276263,2.152819,2.148419,2.1729207,2.2145512,2.2624204
1,1.9401588,1.9433016,1.8378681,1.6766407,1.5765152,1.5328755,1.5249794,1.5294273
2,6.2304993,5.737355,5.3481917,5.139638,5.0344987,4.9766765,4.9553137,4.959663
