,trend_loss
0,11983.251
1,11760.539
2,11548.169
3,11320.164
4,11056.242
5,10733.59
6,10328.181
7,9825.203
8,9237.759
9,8618.91
10,8026.3203
11,7474.8936
12,6948.608
13,6434.3276
14,5930.447
15,5441.17
16,4971.218
17,4526.286
18,4116.0713
19,3752.8472
20,3445.3462
21,3193.7131
22,2991.8374
23,2834.0952
24,2716.6758
25,2635.4297
26,2585.0625
27,2559.7651
28,2553.6458
29,2560.8088
30,2575.426
31,2592.092
32,2606.5298
33,2616.167
34,2620.1514
35,2618.9314
36,2613.6904
37,2605.8354
38,2596.6028
39,2586.835
40,2576.958
41,2567.1267
42,2557.4326
43,2548.0508
44,2539.2632
45,2531.39
46,2524.6812
47,2519.2295
48,2514.9329
49,2511.5144
50,2508.6003
51,2505.8274
52,2502.9434
53,2499.865
54,2496.6785
55,2493.583
56,2490.813
57,2488.559
58,2486.9148
59,2485.8665
60,2485.3127
61,2485.1113
62,2485.1274
63,2485.262
64,2485.46
65,2485.697
66,2485.9553
67,2486.2039
68,2486.3909
69,2486.4536
70,2486.336
71,2486.0085
72,2485.4824
73,2484.805
74,2484.0483
75,2483.291
76,2482.5967
77,2482.0054
78,2481.5312
79,2481.17
80,2480.9087
81,2480.7341
82,2480.6355
83,2480.605
84,2480.6318
85,2480.7014
86,2480.7922
87,2480.8804
88,2480.9436
89,2480.9666
90,2480.9429
91,2480.8765
92,2480.7773
93,2480.6575
94,2480.5273
95,2480.3943
96,2480.2627
97,2480.1355
98,2480.014
99,2479.9019
100,2479.8005
101,2479.712
102,2479.6362
103,2479.5703
104,2479.5088
105,2479.448
106,2479.383
107,2479.3115
108,2479.232
109,2479.1453
110,2479.0518
111,2478.9521
112,2478.8457
113,2478.7324
114,2478.612
115,2478.4841
116,2478.349
117,2478.2075
118,2478.0588
119,2477.903
120,2477.7388
121,2477.565
122,2477.3796
123,2477.1824
124,2476.9714
125,2476.746
126,2476.506
127,2476.2495
128,2475.9756
129,2475.6826
130,2475.3696
131,2475.0347
132,2474.6765
133,2474.2937
134,2473.8845
135,2473.447
136,2472.9805
137,2472.4822
138,2471.9507
139,2471.384
140,2470.7805
141,2470.1387
142,2469.4563
143,2468.732
144,2467.9622
145,2467.1455
146,2466.279
147,2465.3591
148,2464.3826
149,2463.3457
150,2462.2456
151,2461.0771
152,2459.8374
153,2458.5217
154,2457.1272
155,2455.649
156,2454.0842
157,2452.429
158,2450.6785
159,2448.8286
160,2446.874
161,2444.8103
162,2442.6316
163,2440.3325
164,2437.9082
165,2435.3535
166,2432.6643
167,2429.837
168,2426.868
169,2423.7554
170,2420.4976
171,2417.0928
172,2413.5383
173,2409.8315
174,2405.9688
175,2401.9429
176,2397.7454
177,2393.3643
178,2388.7856
179,2383.993
180,2378.9695
181,2373.6987
182,2368.1672
183,2362.363
184,2356.2798
185,2349.9136
186,2343.2644
187,2336.3328
188,2329.1196
189,2321.6233
190,2313.8394
191,2305.7607
192,2297.3804
193,2288.6938
194,2279.7012
195,2270.4097
196,2260.8313
197,2250.9814
198,2240.872
199,2230.5085
200,2219.8887
201,2209.0037
202,2197.8416
203,2186.392
204,2174.65
205,2162.6133
206,2150.285
207,2137.6719
208,2124.7844
209,2111.6377
210,2098.251
211,2084.646
212,2070.8506
213,2056.8955
214,2042.817
215,2028.6526
216,2014.4373
217,2000.2014
218,1985.975
219,1971.7888
220,1957.6772
221,1943.6777
222,1929.8269
223,1916.1614
224,1902.7131
225,1889.5107
226,1876.5779
227,1863.9335
228,1851.5931
229,1839.5692
230,1827.8726
231,1816.5114
232,1805.4916
233,1794.8168
234,1784.4877
235,1774.5017
236,1764.8535
237,1755.5348
238,1746.5349
239,1737.8418
240,1729.4429
241,1721.3257
242,1713.4799
243,1705.8959
244,1698.566
245,1691.4847
246,1684.6462
247,1678.0471
248,1671.6833
249,1665.5519
250,1659.6492
251,1653.9724
252,1648.5184
253,1643.2842
254,1638.2661
255,1633.4613
256,1628.8665
257,1624.4795
258,1620.2971
259,1616.3202
260,1612.5457
261,1608.983
262,1605.604
263,1602.4237
264,1599.3235
265,1596.3801
266,1593.6075
267,1591.0615
268,1588.6713
269,1586.3396
270,1584.1616
271,1582.1436
272,1580.1836
273,1578.3314
274,1576.587
275,1574.8834
276,1573.2693
277,1571.6971
278,1570.1674
279,1568.68
280,1567.2072
281,1565.7675
282,1564.3278
283,1562.9092
284,1561.486
285,1560.0756
286,1558.6584
287,1557.248
288,1555.8258
289,1554.3987
290,1552.9474
291,1551.4751
292,1549.9708
293,1548.4437
294,1546.8927
295,1545.3287
296,1543.7487
297,1542.1504
298,1540.5267
299,1538.8713
300,1537.1859
301,1535.4692
302,1533.7292
303,1531.9613
304,1530.1594
305,1528.32
306,1526.4418
307,1524.5333
308,1522.596
309,1520.6239
310,1518.6149
311,1516.571
312,1514.4977
313,1512.3927
314,1510.2496
315,1508.0679
316,1505.8527
317,1503.6046
318,1501.319
319,1498.996
320,1496.6401
321,1494.2487
322,1491.8182
323,1489.3531
324,1486.8551
325,1484.3208
326,1481.7517
327,1479.1506
328,1476.5144
329,1473.8435
330,1471.1418
331,1468.407
332,1465.6405
333,1462.8451
334,1460.019
335,1457.1644
336,1454.2849
337,1451.3823
338,1448.4722
339,1445.595
340,1442.8755
341,1440.6128
342,1438.4138
343,1435.1654
344,1430.5723
345,1428.197
346,1425.9657
347,1421.5885
348,1418.9114
349,1416.4739
350,1412.3425
351,1409.792
352,1406.9594
353,1403.0751
354,1400.6243
355,1397.435
356,1393.8533
357,1391.3508
358,1387.9396
359,1384.6512
360,1381.9823
361,1378.5073
362,1375.442
363,1372.5801
364,1369.165
365,1366.2214
366,1363.2089
367,1359.9058
368,1356.9962
369,1353.9069
370,1350.7114
371,1347.7954
372,1344.6942
373,1341.5779
374,1338.6508
375,1335.5735
376,1332.5125
377,1329.5864
378,1326.553
379,1323.5369
380,1320.626
381,1317.6476
382,1314.6735
383,1311.789
384,1308.8754
385,1305.9502
386,1303.098
387,1300.2557
388,1297.394
389,1294.5801
390,1291.8079
391,1289.0294
392,1286.2673
393,1283.5554
394,1280.8694
395,1278.1886
396,1275.5356
397,1272.9263
398,1270.3464
399,1267.7836
400,1265.2454
401,1262.7444
402,1260.281
403,1257.8475
404,1255.4398
405,1253.0593
406,1250.7103
407,1248.3955
408,1246.1154
409,1243.8685
410,1241.6548
411,1239.4755
412,1237.334
413,1235.2426
414,1233.2319
415,1231.4075
416,1230.0277
417,1229.8665
418,1230.3214
419,1230.4496
420,1222.6758
421,1220.5787
422,1223.1531
423,1218.2489
424,1214.5815
425,1215.0466
426,1213.3984
427,1210.463
428,1208.4122
429,1208.2788
430,1207.7979
431,1204.2495
432,1202.9011
433,1203.0593
434,1200.6241
435,1198.4421
436,1197.6677
437,1196.6641
438,1194.9401
439,1193.0242
440,1191.6759
441,1189.7263
442,1185.1912
443,1181.3062
444,1178.2745
445,1175.6378
446,1170.5319
447,1163.9537
448,1155.1877
449,1146.6641
450,1121.8398
451,1111.0692
452,1088.4282
453,1049.7726
454,1028.1697
455,1011.49805
456,977.80566
457,956.71783
458,944.18536
459,917.9608
460,906.6575
461,899.649
462,890.9659
463,872.24457
464,862.3815
465,849.964
466,837.5837
467,822.4591
468,811.6887
469,805.7265
470,877.8652
471,810.5322
472,807.79565
473,792.1035
474,758.9348
475,768.8578
476,741.9277
477,732.0226
478,740.66547
479,699.02905
480,701.1322
481,690.9056
482,663.9322
483,669.80237
484,646.40283
485,636.66516
486,632.2074
487,614.5033
488,606.52466
489,597.04083
490,583.98083
491,573.6183
492,568.8828
493,556.85443
494,547.764
495,542.148
496,529.87915
497,525.52136
498,516.9232
499,509.61935
500,503.98868
501,497.77823
502,491.24588
503,487.98987
504,481.31595
505,476.85034
506,473.1684
507,468.42072
508,464.90643
509,461.47528
510,457.2616
511,454.37106
512,450.9975
513,447.69308
514,445.0002
515,441.8836
516,439.23355
517,437.06998
518,434.1842
519,432.17584
520,429.87625
521,427.71732
522,425.74176
523,423.63504
524,421.09772
525,418.62073
526,416.96854
527,415.4467
528,412.94095
529,410.81052
530,409.3463
531,407.26395
532,405.3541
533,403.75412
534,401.94556
535,400.32855
536,398.53445
537,396.91867
538,395.66122
539,393.82626
540,392.53363
541,391.22775
542,389.8463
543,388.46146
544,387.22327
545,385.8728
546,384.3753
547,383.12827
548,381.71146
549,380.29526
550,379.03842
551,377.73325
552,376.38934
553,375.1834
554,373.92322
555,372.626
556,371.4272
557,370.1392
558,368.88477
559,367.61026
560,366.35574
561,365.06058
562,363.77933
563,362.5083
564,361.19153
565,359.8906
566,358.5475
567,357.16776
568,355.75418
569,354.28372
570,352.74402
571,351.16373
572,349.55286
573,347.99963
574,346.69135
575,345.7607
576,345.13907
577,344.35925
578,343.1467
579,341.6808
580,340.31747
581,339.20862
582,338.30136
583,337.50607
584,336.71564
585,336.13458
586,336.7901
587,339.57358
588,333.6753
589,333.07452
590,333.9905
591,330.73077
592,330.85635
593,330.58395
594,327.31708
595,328.5641
596,325.9066
597,325.18362
598,324.80975
599,322.94745
600,322.3138
601,321.83203
602,320.06274
603,319.2644
604,319.0028
605,317.19363
606,316.47845
607,315.8887
608,314.59427
609,313.48328
610,313.21332
611,312.84222
612,311.43948
613,310.37204
614,309.0741
615,308.40588
616,307.71048
617,306.8132
618,305.7187
619,305.03384
620,304.2301
621,303.12167
622,302.25455
623,301.2965
624,300.52637
625,299.63342
626,298.694
627,297.83478
628,297.68744
629,311.2707
630,305.6659
631,298.50787
632,307.985
633,298.02087
634,314.79095
635,429.83273
636,470.71542
637,358.67926
638,343.95425
639,404.42645
640,357.39484
641,312.0569
642,362.45972
643,366.80304
644,310.3777
645,311.26123
646,343.5437
647,326.15497
648,303.9416
649,313.51465
650,321.21942
651,306.18658
652,294.07425
653,304.77237
654,309.07114
655,296.80487
656,290.53983
657,297.17847
658,295.91608
659,290.407
660,288.21448
661,289.81726
662,287.4541
663,283.95007
664,283.70038
665,284.4873
666,282.41357
667,280.23822
668,279.28302
669,277.99222
670,277.1545
671,276.52118
672,275.28937
673,273.8275
674,272.94547
675,272.3316
676,271.00827
677,269.638
678,269.31354
679,268.47458
680,266.68533
681,265.82614
682,265.73505
683,264.60257
684,263.02432
685,262.36935
686,261.88785
687,260.6008
688,259.49384
689,258.97556
690,258.11218
691,256.90387
692,255.96205
693,255.25801
694,254.28726
695,253.2616
696,252.39313
697,251.45699
698,250.52792
699,249.60242
700,248.6757
701,247.70103
702,246.80606
703,245.8609
704,244.86601
705,243.97035
706,243.05719
707,242.05907
708,241.07288
709,240.1711
710,239.20303
711,238.19621
712,237.25256
713,236.28625
714,235.28717
715,234.30153
716,233.33047
717,232.3361
718,231.33424
719,230.33981
720,229.33307
721,228.33278
722,227.32465
723,226.30016
724,225.28513
725,224.26799
726,223.23308
727,222.20422
