,likelihood
0,13312.8564453125
1,10898.810546875
2,9024.6845703125
3,7585.7099609375
4,6484.22607421875
5,5627.70361328125
6,4944.833984375
7,4392.87158203125
8,3944.421630859375
9,3577.719482421875
10,3274.81201171875
11,3021.1455078125
12,2805.119873046875
13,2618.45166015625
14,2455.772216796875
15,2313.05859375
16,2186.9921875
17,2075.28857421875
18,1976.698974609375
19,1890.00634765625
20,1813.3712158203125
21,1745.12646484375
22,1684.1861572265625
23,1629.4197998046875
24,1579.639892578125
25,1534.0738525390625
26,1492.3056640625
27,1453.7569580078125
28,1417.79248046875
29,1384.1231689453125
30,1352.7186279296875
31,1323.5531005859375
32,1296.583984375
33,1271.780517578125
34,1248.9835205078125
35,1227.829833984375
36,1207.8748779296875
37,1188.760498046875
38,1170.330078125
39,1152.5596923828125
40,1135.4993896484375
41,1119.2606201171875
42,1103.939208984375
43,1089.5391845703125
44,1075.9342041015625
45,1062.9725341796875
46,1050.530029296875
47,1038.4813232421875
48,1026.744384765625
49,1015.3302612304688
50,1004.2922973632812
51,993.6685791015625
52,983.4618530273438
53,973.6693115234375
54,964.2479248046875
55,955.1229858398438
56,946.2335205078125
57,937.540771484375
58,929.0358276367188
59,920.7090454101562
60,912.5830688476562
61,904.6799926757812
62,897.0067749023438
63,889.558349609375
64,882.3170166015625
65,875.2581176757812
66,868.362060546875
67,861.6094970703125
68,854.9934692382812
69,848.515625
70,842.1779174804688
71,835.9876708984375
72,829.9422607421875
73,824.0315551757812
74,818.2455444335938
75,812.5789794921875
76,807.01806640625
77,801.56298828125
78,796.2056274414062
79,790.9537353515625
80,785.8024291992188
81,780.7504272460938
82,775.8006591796875
83,770.9437255859375
84,766.1785278320312
85,761.5
86,756.8982543945312
87,752.37548828125
88,747.931396484375
89,743.5667114257812
90,739.2767944335938
91,735.0621948242188
92,730.9197998046875
93,726.8427734375
94,722.8274536132812
95,718.8772583007812
96,714.985107421875
97,711.1513671875
98,707.3812866210938
99,703.6744384765625
100,700.0318603515625
101,696.447998046875
102,692.9244384765625
103,689.4561767578125
104,686.0490112304688
105,682.6913452148438
106,679.39306640625
107,676.1447143554688
108,672.9461669921875
109,669.7987060546875
110,666.6947021484375
111,663.6392211914062
112,660.6300048828125
113,657.6675415039062
114,654.7456665039062
115,651.8659057617188
116,649.026123046875
117,646.2335815429688
118,643.4778442382812
119,640.7621459960938
120,638.0830688476562
121,635.44580078125
122,632.8443603515625
123,630.2789916992188
124,627.7478637695312
125,625.2556762695312
126,622.7950439453125
127,620.3651123046875
128,617.9712524414062
129,615.6111450195312
130,613.2786254882812
131,610.9771118164062
132,608.7037353515625
133,606.4633178710938
134,604.2478637695312
135,602.0615234375
136,599.9039916992188
137,597.7698974609375
138,595.6658935546875
139,593.5830688476562
140,591.5276489257812
141,589.4971923828125
142,587.4866943359375
143,585.5037841796875
144,583.5405883789062
145,581.6010131835938
146,579.6828002929688
147,577.784912109375
148,575.9107055664062
149,574.0555419921875
150,572.2203369140625
151,570.4058837890625
152,568.6078491210938
153,566.8327026367188
154,565.0733032226562
155,563.3341674804688
156,561.6134033203125
157,559.9091186523438
158,558.222900390625
159,556.5531005859375
160,554.90087890625
161,553.2665405273438
162,551.6453247070312
163,550.0430908203125
164,548.4552612304688
165,546.8822021484375
166,545.325439453125
167,543.7845458984375
168,542.2554321289062
169,540.7435302734375
170,539.2429809570312
171,537.7614135742188
172,536.2887573242188
173,534.8322143554688
174,533.3887329101562
175,531.958740234375
176,530.5405883789062
177,529.1365966796875
178,527.744140625
179,526.3665161132812
180,524.9984741210938
181,523.6456298828125
182,522.3008422851562
183,520.9705200195312
184,519.6505737304688
185,518.3428344726562
186,517.0467529296875
187,515.760009765625
188,514.48779296875
189,513.2216186523438
190,511.9698791503906
191,510.7290954589844
192,509.4966125488281
193,508.2758483886719
194,507.0627136230469
195,505.8605651855469
196,504.6712951660156
197,503.4875793457031
198,502.3167419433594
