,trend_loss
0,11999.229
1,11768.184
2,11507.295
3,11185.973
4,10769.843
5,10230.557
6,9558.279
7,8818.021
8,8119.604
9,7482.17
10,6888.38
11,6326.058
12,5789.857
13,5280.7993
14,4804.153
15,4367.035
16,3975.9866
17,3634.463
18,3340.8926
19,3090.621
20,2879.8904
21,2706.5747
22,2569.0789
23,2465.4302
24,2392.685
25,2346.6223
26,2322.0898
27,2314.0103
28,2318.1658
29,2331.2417
30,2350.4597
31,2373.2036
32,2396.8325
33,2418.7773
34,2436.9165
35,2449.961
36,2457.5454
37,2459.9983
38,2457.9673
39,2452.1152
40,2443.0027
41,2431.1658
42,2417.2734
43,2402.1892
44,2386.8738
45,2372.198
46,2358.781
47,2346.9512
48,2336.8193
49,2328.4136
50,2321.761
51,2316.8762
52,2313.6965
53,2312.0251
54,2311.5435
55,2311.8867
56,2312.7324
57,2313.8481
58,2315.0762
59,2316.2886
60,2317.3545
61,2318.1465
62,2318.5752
63,2318.6187
64,2318.3225
65,2317.7651
66,2317.023
67,2316.1494
68,2315.186
69,2314.1785
70,2313.186
71,2312.2712
72,2311.4792
73,2310.8264
74,2310.306
75,2309.9023
76,2309.604
77,2309.404
78,2309.292
79,2309.2493
80,2309.249
81,2309.2656
82,2309.2832
83,2309.2954
84,2309.3005
85,2309.2961
86,2309.2764
87,2309.2385
88,2309.1838
89,2309.1187
90,2309.0498
91,2308.982
92,2308.9155
93,2308.8513
94,2308.7896
95,2308.7334
96,2308.6848
97,2308.6438
98,2308.608
99,2308.5752
100,2308.545
101,2308.5178
102,2308.4932
103,2308.4707
104,2308.4495
105,2308.4285
106,2308.4082
107,2308.3887
108,2308.3706
109,2308.3538
110,2308.3376
111,2308.321
112,2308.3047
113,2308.2886
114,2308.2722
115,2308.2556
116,2308.2378
117,2308.2188
118,2308.1987
119,2308.1775
120,2308.1553
121,2308.132
122,2308.1077
123,2308.0823
124,2308.056
125,2308.0293
126,2308.0015
127,2307.973
128,2307.9429
129,2307.9116
130,2307.879
131,2307.844
132,2307.8064
133,2307.7654
134,2307.7205
135,2307.6702
136,2307.6135
137,2307.5488
138,2307.4744
139,2307.3867
140,2307.2827
141,2307.1565
142,2307.0007
143,2306.805
144,2306.5564
145,2306.2375
146,2305.8306
147,2305.3206
148,2304.7036
149,2303.9863
150,2303.1582
151,2302.108
152,2300.4866
153,2297.4932
154,2291.5332
155,2287.4033
156,2269.8933
157,2229.548
158,2336.637
159,2326.7966
160,2317.894
161,2319.092
162,2324.371
163,2324.209
164,2317.37
165,2309.5486
166,2306.2964
167,2308.3425
168,2311.7126
169,2312.3691
170,2310.0032
171,2307.229
172,2306.4946
173,2307.8997
174,2309.4395
175,2309.204
176,2307.1292
177,2304.689
178,2303.3206
179,2303.2092
180,2303.385
181,2302.8428
182,2301.4834
183,2300.0232
184,2299.1833
185,2299.0173
186,2298.9531
187,2298.401
188,2297.2754
189,2295.9648
190,2294.879
191,2294.0679
192,2293.242
193,2292.1108
194,2290.6716
195,2289.179
196,2287.8804
197,2286.7969
198,2285.75
199,2284.5693
200,2283.257
201,2281.9548
202,2280.7786
203,2279.6938
204,2278.558
205,2277.259
206,2275.8035
207,2274.275
208,2272.7302
209,2271.144
210,2269.46
211,2267.666
212,2265.8125
213,2263.951
214,2262.0762
215,2260.1313
216,2258.0684
217,2255.893
218,2253.6436
219,2251.344
220,2248.9834
221,2246.543
222,2244.0288
223,2241.4678
224,2238.8743
225,2236.231
226,2233.5078
227,2230.693
228,2227.7964
229,2224.8296
230,2221.7927
231,2218.6838
232,2215.5098
233,2212.278
234,2208.9824
235,2205.6091
236,2202.1587
237,2198.6455
238,2195.08
239,2191.4585
240,2187.7766
241,2184.0396
242,2180.25
243,2176.402
244,2172.4934
245,2168.534
246,2164.5305
247,2160.4792
248,2156.379
249,2152.2366
250,2148.0544
251,2143.8335
252,2139.582
253,2135.3052
254,2131.0002
255,2126.6711
256,2122.323
257,2117.9563
258,2113.5762
259,2109.1887
260,2104.7944
261,2100.395
262,2095.9941
263,2091.5923
264,2087.1914
265,2082.7935
266,2078.397
267,2074.0015
268,2069.6064
