,0,1,2,3,4,5,6,7
0,1.7034738,1.73759,1.6227479,1.5279926,1.3575042,1.2301272,1.128624,1.0589056
1,1.9361342,1.89218,1.7203146,1.7112509,1.8067814,1.7521212,1.6745672,1.6986443
2,4.8371034,4.7733617,4.9363074,5.0432653,4.8705792,4.642501,4.582879,4.556396
