,likelihood
0,29446.01171875
1,24688.26953125
2,21285.671875
3,18470.099609375
4,16000.263671875
5,13901.421875
6,12149.2021484375
7,10706.8994140625
8,9513.0166015625
9,8530.8330078125
10,7708.36865234375
11,7013.73095703125
12,6421.4443359375
13,5911.88818359375
14,5470.7763671875
15,5086.99951171875
16,4752.125
17,4457.626953125
18,4197.91943359375
19,3968.369140625
20,3763.6748046875
21,3580.38525390625
22,3415.12451171875
23,3265.125732421875
24,3128.18017578125
25,3002.7666015625
26,2887.060302734375
27,2779.970947265625
28,2680.659912109375
29,2588.505126953125
30,2502.837646484375
31,2422.96435546875
32,2348.746826171875
33,2279.5224609375
34,2215.028076171875
35,2154.762939453125
36,2098.4384765625
37,2045.7410888671875
38,1996.25732421875
39,1949.78466796875
40,1906.0872802734375
41,1864.8929443359375
42,1825.978271484375
43,1789.19091796875
44,1754.3795166015625
45,1721.3955078125
46,1690.086669921875
47,1660.351318359375
48,1632.0751953125
49,1605.1727294921875
50,1579.572998046875
51,1555.1409912109375
52,1531.8389892578125
53,1509.5125732421875
54,1488.1629638671875
55,1467.640869140625
56,1447.9287109375
57,1428.933349609375
58,1410.6072998046875
59,1392.919921875
60,1375.8104248046875
61,1359.2542724609375
62,1343.256591796875
63,1327.77734375
64,1312.7591552734375
65,1298.223388671875
66,1284.1328125
67,1270.447265625
68,1257.1141357421875
69,1244.1702880859375
70,1231.56103515625
71,1219.2657470703125
72,1207.2928466796875
73,1195.5904541015625
74,1184.1986083984375
75,1173.04931640625
76,1162.1844482421875
77,1151.5859375
78,1141.2220458984375
79,1131.08154296875
80,1121.1751708984375
81,1111.4638671875
82,1101.944580078125
83,1092.626220703125
84,1083.4794921875
85,1074.5269775390625
86,1065.7421875
87,1057.133544921875
88,1048.69189453125
89,1040.4078369140625
90,1032.2691650390625
91,1024.279296875
92,1016.4357299804688
93,1008.72607421875
94,1001.1576538085938
95,993.7244873046875
96,986.41552734375
97,979.2396240234375
98,972.1665649414062
99,965.2221069335938
100,958.3849487304688
101,951.6727905273438
102,945.0635375976562
103,938.5774536132812
104,932.1829223632812
105,925.9006958007812
106,919.7207641601562
107,913.6463623046875
108,907.67822265625
109,901.7992553710938
110,896.0355224609375
111,890.3505859375
112,884.7635498046875
113,879.2684936523438
114,873.8735961914062
115,868.5678100585938
116,863.3517456054688
117,858.2288818359375
118,853.1875610351562
119,848.2371215820312
120,843.368896484375
121,838.5845336914062
122,833.8851928710938
123,829.2664794921875
124,824.7332763671875
125,820.271728515625
126,815.8871459960938
127,811.5806274414062
128,807.337646484375
129,803.1769409179688
130,799.0845947265625
131,795.0613403320312
132,791.1080932617188
133,787.214599609375
134,783.3861083984375
135,779.6314086914062
136,775.929931640625
137,772.2861328125
138,768.7088012695312
139,765.1854248046875
140,761.7236938476562
141,758.3153686523438
142,754.9603881835938
143,751.6571044921875
144,748.4190063476562
145,745.2161254882812
146,742.0702514648438
147,738.9773559570312
148,735.93115234375
149,732.9347534179688
150,729.9791870117188
151,727.072998046875
152,724.2127075195312
153,721.395751953125
154,718.621826171875
155,715.8963623046875
156,713.2080688476562
157,710.5610961914062
158,707.9555053710938
159,705.387451171875
160,702.8605346679688
161,700.368408203125
162,697.919189453125
163,695.5042724609375
164,693.1256103515625
165,690.7771606445312
166,688.4752197265625
167,686.1973876953125
168,683.9589233398438
169,681.7467651367188
170,679.5733032226562
171,677.4284057617188
172,675.3148193359375
173,673.2362060546875
174,671.18359375
175,669.1629028320312
176,667.1712646484375
177,665.2039184570312
178,663.2634887695312
179,661.3582763671875
180,659.4721069335938
181,657.6140747070312
182,655.784423828125
183,653.980712890625
184,652.1990356445312
185,650.4421997070312
186,648.7116088867188
187,647.0057983398438
188,645.3163452148438
189,643.6569213867188
190,642.0145263671875
191,640.4020385742188
192,638.8023681640625
193,637.2272338867188
194,635.6719970703125
195,634.140869140625
196,632.6223754882812
197,631.1289672851562
198,629.6497802734375
199,628.1968994140625
200,626.7567138671875
201,625.3427734375
202,623.9353637695312
203,622.5516357421875
204,621.1890258789062
205,619.8384399414062
206,618.5037841796875
207,617.1874389648438
208,615.8878173828125
209,614.60107421875
210,613.3309936523438
211,612.0787353515625
212,610.8388671875
213,609.61474609375
214,608.4057006835938
215,607.211669921875
216,606.0274047851562
217,604.8599853515625
218,603.7059936523438
219,602.564697265625
220,601.4389038085938
221,600.3209838867188
222,599.219482421875
223,598.128662109375
224,597.0467529296875
225,595.9822998046875
226,594.9280395507812
227,593.8822631835938
228,592.8526000976562
229,591.8302612304688
230,590.8248291015625
231,589.8231811523438
232,588.8350830078125
233,587.8587036132812
234,586.8882446289062
235,585.9298706054688
236,584.9830932617188
237,584.0424194335938
238,583.1161499023438
239,582.198486328125
240,581.286865234375
241,580.3851318359375
242,579.4933471679688
243,578.61279296875
244,577.73828125
245,576.8720092773438
246,576.0145874023438
247,575.1671142578125
248,574.3235473632812
249,573.4950561523438
250,572.6685180664062
251,571.8526611328125
252,571.0413208007812
253,570.2413940429688
254,569.445068359375
255,568.6580810546875
256,567.8800659179688
257,567.1069946289062
258,566.3421020507812
259,565.582275390625
260,564.8305053710938
261,564.0845947265625
262,563.3469848632812
263,562.6146240234375
264,561.8893432617188
265,561.1690673828125
266,560.4571533203125
267,559.748291015625
268,559.0502319335938
269,558.35546875
270,557.6651000976562
271,556.9811401367188
272,556.3045654296875
273,555.6338500976562
274,554.9642944335938
275,554.30517578125
276,553.6486206054688
277,552.9991455078125
278,552.3551025390625
279,551.7138061523438
280,551.0789184570312
281,550.4495239257812
282,549.8259887695312
283,549.2049560546875
284,548.5889282226562
285,547.978759765625
286,547.3719482421875
287,546.7721557617188
288,546.177001953125
289,545.58154296875
290,544.994873046875
291,544.4127197265625
292,543.8342895507812
293,543.2598266601562
294,542.6884765625
295,542.1238403320312
296,541.5599975585938
297,541.003173828125
298,540.44873046875
299,539.8984985351562
300,539.3523559570312
301,538.8106079101562
302,538.2716674804688
303,537.7367553710938
304,537.20556640625
305,536.6795043945312
306,536.1536865234375
307,535.6353149414062
308,535.1160888671875
309,534.6036376953125
310,534.09228515625
311,533.5866088867188
312,533.0846557617188
313,532.5848388671875
314,532.0873413085938
315,531.5943603515625
316,531.1035766601562
317,530.6162109375
318,530.1337890625
319,529.652099609375
320,529.1729736328125
321,528.6984252929688
322,528.2265625
323,527.7564697265625
324,527.2910766601562
325,526.8280029296875
326,526.3667602539062
327,525.9080810546875
328,525.454833984375
329,525.0015258789062
330,524.5521850585938
331,524.1046752929688
332,523.6622924804688
