,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,TRUE,-1.0842,-0.1245,0.3137,-0.7008,-0.3754,-0.2064,0.3166,0.3251,0.2135,-0.5449,-0.3052,-0.1952,-0.4057,0.5129,0.3655,0.0054,-0.2911,0.2066
0,-1.021780729,-0.117891528,0.232332513,-0.697394729,-0.391069382,-0.186979041,0.329791039,0.407063425,0.276322126,-0.458366036,-0.323584557,-0.273773164,-0.412941694,0.534610927,0.457891256,0.034119889,-0.2551153,0.295204669,,0.003896165,4.37E-05,0.006620668,1.16E-05,0.00024553,0.000377174,0.000174004,0.006718003,0.00394662,0.008378467,0.000337992,0.006173742,5.24E-05,0.000471364,0.008536144,0.000824832,0.001294899,0.007850787
1,-1.096961498,-0.131611526,0.215478152,-0.676113486,-0.358723581,-0.128455088,0.340235263,0.46785605,0.289258122,-0.590798795,-0.25221774,-0.237132043,-0.344188571,0.503699243,0.385063976,0.051828094,-0.197709009,0.268052518,,0.000162856,5.06E-05,0.009647531,0.000609424,0.000278103,0.006075409,0.000558626,0.02037929,0.005739293,0.001672711,0.00280712,0.001758296,0.003783656,8.47E-05,0.000382749,0.002155568,0.008721877,0.003776412
2,-1.015287876,-0.13004522,0.284237504,-0.716104031,-0.368402123,-0.246967897,0.283392996,0.339991987,0.296571702,-0.470389456,-0.366082877,-0.220488638,-0.403935522,0.564219356,0.350902736,-0.048671924,-0.249774456,0.321677774,,0.004748881,3.07E-05,0.000868039,0.000234213,4.90E-05,0.001645754,0.001102705,0.000221771,0.006900908,0.006321927,0.003706725,0.000639515,3.11E-06,0.002633676,0.00021308,0.002923773,0.001707801,0.013242894
3,-1.109653831,-0.18566677,0.254784763,-0.709281564,-0.384320945,-0.206344441,0.226032525,0.318680882,0.283862144,-0.559571326,-0.330483139,-0.229529902,-0.431991011,0.465475142,0.322177976,-0.092757307,-0.280157655,0.252390265,,0.000647898,0.003741374,0.003471005,7.19E-05,7.96E-05,3.09E-09,0.008202468,4.12E-05,0.004950831,9.35E-05,0.000639237,0.001178542,0.000691217,0.002249117,0.001876798,0.009634857,0.000119735,0.002096748
4,-0.796112299,-0.212851033,0.201819271,-0.665910482,-0.188457578,-0.318845242,0.280358702,0.359370947,0.45339638,-0.25883773,-0.48237282,-0.26095736,-0.313342541,0.713266551,0.420587271,-0.087580428,-0.275634259,0.403413951,,0.082994523,0.007805905,0.012517298,0.001217278,0.034947469,0.012643932,0.001313432,0.001174498,0.057550273,0.084717245,0.031390208,0.00432403,0.0085299,0.040146755,0.003034607,0.00864536,0.000239189,0.038735731
5,-1.120157957,-0.169600084,0.25818342,-0.671046793,-0.335518211,-0.17853111,0.31064859,0.323054433,0.249422476,-0.572816551,-0.354756176,-0.229098752,-0.371700972,0.520698786,0.378042221,-0.014645943,-0.310067475,0.22067982,,0.001292975,0.002034018,0.003082091,0.000885253,0.001590557,0.000776675,3.54E-05,4.18E-06,0.001290424,0.000525168,0.002455815,0.001149125,0.001155934,6.08E-05,0.000157307,0.00040184,0.000359765,0.000198241
6,-0.657656908,9.50E-05,0.44829613,-0.431082189,-0.181319952,-0.382905841,0.234633654,0.292362303,0.310568243,-0.051654838,-0.390216649,-0.199410558,-0.040940106,0.770555556,0.551208913,-0.106765598,-0.211880744,0.405342281,,0.181939009,0.015523914,0.018116118,0.072747698,0.037667065,0.031154312,0.006718482,0.001071757,0.009422244,0.248248241,0.007227831,1.77E-05,0.13304978,0.066386386,0.0344878,0.012581121,0.006275691,0.039498494
7,-1.003963947,-0.224039063,0.289141029,-0.724902272,-0.32726866,-0.256883055,0.301693916,0.376313835,0.384705931,-0.520086646,-0.425425649,-0.295647949,-0.38821888,0.626052856,0.38282004,-0.041251071,-0.197081253,0.395685732,,0.006437824,0.009908025,0.000603143,0.00058092,0.002316626,0.002548539,0.000222191,0.002622857,0.029311471,0.000888836,0.014454207,0.01008979,0.00030559,0.012803569,0.000299984,0.002176322,0.008839525,0.035753414
8,-1.056815386,-0.157181501,0.198585272,-0.693410873,-0.348842919,-0.161091805,0.249039054,0.390229613,0.341375142,-0.517981172,-0.248727873,-0.238340706,-0.40000996,0.510387659,0.413346082,-0.040331867,-0.2338375,0.304464012,,0.000749917,0.001068081,0.013251401,5.46E-05,0.000705279,0.002052833,0.004564481,0.004241866,0.016352052,0.001018812,0.003189101,0.001861121,3.24E-05,6.31E-06,0.002289248,0.002091404,0.003278994,0.009577365
9,-1.003411055,-0.123356692,0.307343751,-0.686717272,-0.361242384,-0.224481538,0.307970762,0.356394976,0.324842244,-0.477014959,-0.387411982,-0.255182654,-0.428461581,0.552143991,0.390731812,-0.013884518,-0.254391134,0.32172668,,0.006526854,1.31E-06,4.04E-05,0.000198323,0.000200438,0.000326942,7.45E-05,0.000979376,0.012397095,0.005312229,0.00675881,0.003597919,0.00051809,0.001540091,0.000636644,0.000371893,0.001347541,0.013254152
10,-1.08558023,-0.087417237,0.297401845,-0.674771905,-0.368226945,-0.201575503,0.290113479,0.453780979,0.347240776,-0.530843496,-0.270570487,-0.219118282,-0.392964482,0.524612784,0.397577554,-0.014845543,-0.251918912,0.300262451,,1.91E-06,0.001375131,0.00026563,0.000677462,5.15E-05,2.33E-05,0.000701536,0.016558794,0.017886595,0.00036315,0.001199203,0.000572084,0.000162193,0.000137189,0.001028969,0.000409882,0.001535158,0.008772655
11,-1.050522447,-0.207535535,0.302722126,-0.723821163,-0.2999686,-0.20163627,0.248496681,0.389623076,0.361761361,-0.546768546,-0.401720792,-0.261066437,-0.438426465,0.587136507,0.374096692,-0.057572946,-0.252659798,0.331335306,,0.001134178,0.0068949,0.000120514,0.000529974,0.005689896,2.27E-05,0.004638062,0.004163227,0.021981431,9.81E-06,0.009316263,0.004338388,0.001071022,0.005511059,7.39E-05,0.003965592,0.001477649,0.015558897
12,-1.048024893,-0.20428519,0.307938665,-0.714172363,-0.275469393,-0.243357465,0.315469354,0.406970441,0.357682824,-0.522289753,-0.373675644,-0.231454775,-0.386189222,0.639407456,0.427812755,0.014255796,-0.247114792,0.344207942,,0.001308638,0.006365677,3.32E-05,0.00017882,0.009986126,0.001365854,1.28E-06,0.006702769,0.020788687,0.000762326,0.004688914,0.001314409,0.00038067,0.016004136,0.003882879,7.84E-05,0.001934699,0.018935946
13,0.063823394,0.192169368,-0.030453181,-0.258280277,0.076008424,-0.508539259,0.174764171,0.277917534,0.503890693,0.845243335,-0.235341042,0.012495061,0.229546621,0.876148403,0.484686702,-0.178878114,-0.295600772,0.429571867,,1.317957713,0.100279489,0.118441412,0.195823705,0.203769565,0.091288132,0.020117402,0.002226185,0.084326755,1.946424925,0.004880274,0.043137238,0.403538269,0.131949402,0.01420547,0.033958423,2.03E-05,0.049716453
14,-1.067349672,-0.139305502,0.398754686,-0.746712446,-0.30227533,-0.239961609,0.273089051,0.357180715,0.402062684,-0.55506593,-0.438786387,-0.173791543,-0.401807964,0.647412717,0.42896986,-0.0792799,-0.322950065,0.370495021,,0.000283934,0.000219203,0.0072343,0.002107953,0.005347217,0.001126382,0.001893203,0.001029172,0.035555886,2.67E-05,0.017845323,0.000458322,1.51E-05,0.018093671,0.004028423,0.007170685,0.001014427,0.026861578
15,-1.097810984,-0.114669666,0.203758627,-0.680720091,-0.408057779,-0.156806827,0.223145604,0.341751665,0.222391486,-0.529251873,-0.288532346,-0.265631944,-0.39139694,0.464346349,0.342296571,-0.078111038,-0.235852316,0.194891557,,0.000185259,9.66E-05,0.012087105,0.000403203,0.001066531,0.002459483,0.008733724,0.000277278,7.91E-05,0.000426345,0.000277811,0.004960659,0.000204578,0.002357457,0.000538399,0.006974093,0.003052307,0.000137088
16,-1.068518758,-0.16589734,0.257213771,-0.644577622,-0.276107818,-0.214967176,0.290579081,0.29386422,0.231410608,-0.562833667,-0.313445449,-0.237447828,-0.283179313,0.540561199,0.388587892,-0.037145976,-0.256748676,0.236679584,,0.000245901,0.00171374,0.003190694,0.003160956,0.009858937,7.34E-05,0.000677088,0.000975674,0.00032079,0.00016728,6.80E-05,0.001784879,0.015011319,0.000765142,0.000533051,0.00181016,0.001180013,0.000904781
17,-1.036719918,-0.159602225,0.231531858,-0.70537281,-0.309822351,-0.199509546,0.276790053,0.400502652,0.310689837,-0.507282078,-0.351149589,-0.232246339,-0.346990198,0.539230764,0.366932988,-0.023215231,-0.30177325,0.248732358,,0.002254358,0.001232166,0.006751604,2.09E-05,0.004300428,4.75E-05,0.001584832,0.00568556,0.009445864,0.001816287,0.002111365,0.001372431,0.003446841,0.000693309,2.05E-06,0.000818831,0.000113918,0.001775136
18,-1.030161381,-0.100717761,0.233966723,-0.687613666,-0.364504755,-0.222163364,0.271847308,0.300177246,0.326357096,-0.47295925,-0.31443435,-0.271635145,-0.389879704,0.481714457,0.353265226,-0.060574479,-0.32128641,0.265966237,,0.002920172,0.000565595,0.006357395,0.000173879,0.000118706,0.000248484,0.002002803,0.000621144,0.012736724,0.005919879,8.53E-05,0.005842331,0.000250282,0.000972538,0.00014969,0.004352632,0.000911219,0.00352435
19,-1.162416697,-0.056072302,0.284632593,-0.696493804,-0.446635425,-0.180806085,0.294799358,0.292713642,0.165608555,-0.605321407,-0.26487264,-0.176900506,-0.394004554,0.434697926,0.350390702,-0.008740917,-0.318284899,0.099764928,,0.006117852,0.00468235,0.000844914,1.85E-05,0.005074486,0.000655048,0.000475268,0.001048876,0.002293591,0.003071532,0.001626296,0.000334871,0.000136783,0.006115564,0.000228291,0.000199966,0.000739019,0.011413733
20,-1.031368017,-0.064520881,0.218919814,-0.578205645,-0.347784281,-0.268535465,0.268847197,0.324528337,0.181984007,-0.456981152,-0.263078719,-0.198861152,-0.284237951,0.489472777,0.327902287,-0.070180334,-0.292580545,0.166542485,,0.002791218,0.003597495,0.008983284,0.015029376,0.000762628,0.003860816,0.00228033,3.27E-07,0.000993258,0.008633912,0.001774202,1.34E-05,0.014753029,0.000548835,0.001413588,0.005712387,2.19E-06,0.001604605
21,-1.053497672,-0.105552867,0.275819749,-0.659534037,-0.381977439,-0.207883939,0.222522765,0.351328194,0.355672956,-0.508502483,-0.340366155,-0.262595057,-0.397712648,0.513040721,0.35887602,-0.077715352,-0.271136254,0.274213433,,0.000942633,0.000358994,0.001434913,0.00170288,4.33E-05,2.20E-06,0.008850526,0.000687918,0.020213149,0.001713754,0.001236658,0.004542094,6.38E-05,1.98E-08,4.39E-05,0.006908162,0.000398551,0.004571576
22,-0.632233381,-0.124659881,0.054216526,-0.578840077,-0.261425078,-0.365192771,0.192077994,0.35079354,0.40839988,-0.092786849,-0.418009698,-0.345994264,-0.183478251,0.630544782,0.343380243,-0.185431018,-0.271050692,0.313351303,,0.204273825,2.56E-08,0.067331673,0.014874223,0.012990283,0.025215144,0.01550573,0.000660158,0.037985963,0.208952433,0.012726028,0.02273891,0.049382506,0.013840295,0.000489284,0.036416477,0.000401975,0.011395841
23,-1.067198277,-0.13012892,0.293085247,-0.678094149,-0.314313054,-0.217503354,0.314445585,0.350072503,0.233126804,-0.561457813,-0.359142363,-0.208180502,-0.350904197,0.606622398,0.399227351,-0.031480778,-0.279936612,0.190313786,,0.000289059,3.17E-05,0.000424968,0.000515556,0.003731615,0.000123284,4.64E-06,0.000623626,0.000385211,0.000133583,0.002909779,0.000168493,0.00300258,0.008783888,0.001137534,0.001360192,0.000124621,0.000265241
24,-1.079802632,-0.113908686,0.224616602,-0.733072817,-0.380470604,-0.119672425,0.278534442,0.387339532,0.187502757,-0.515948892,-0.260731131,-0.223567516,-0.427963018,0.508209467,0.405550361,-0.014547547,-0.18862468,0.211314663,,1.93E-05,0.000112176,0.007935852,0.001041535,2.57E-05,0.007521672,0.001448987,0.003873759,0.000675857,0.001152678,0.00197748,0.000804716,0.000495642,2.20E-05,0.001604031,0.000397905,0.010501191,2.22E-05
25,-1.072517395,-0.122992933,0.186500072,-0.715272009,-0.455731601,-0.133418307,0.26001209,0.299840301,0.196840078,-0.524303257,-0.213743269,-0.244242758,-0.451032579,0.428868175,0.397529751,-0.107025906,-0.251953125,0.210819751,,0.000136483,2.27E-06,0.016179822,0.000209439,0.006453166,0.005326328,0.003202192,0.000638052,0.000277553,0.000655193,0.008364334,0.002405192,0.002055043,0.007061348,0.001025905,0.012639584,0.001532478,1.78E-05
26,-1.084026694,-0.249518812,0.425553977,-0.739449263,-0.292922199,-0.278866827,0.237767413,0.325485051,0.480606735,-0.578700662,-0.498093128,-0.240555152,-0.406871498,0.637573183,0.347106278,-0.095553257,-0.309237182,0.337813616,,3.00E-08,0.015629703,0.012511312,0.001493766,0.006802588,0.005251441,0.006214577,1.48E-07,0.071346008,0.000829478,0.037207759,0.00205709,1.37E-06,0.015543403,0.000338329,0.01019156,0.000328957,0.017217013
27,-1.000470757,-0.147328556,0.260415971,-0.753885865,-0.36163646,-0.199854836,0.331264853,0.361539274,0.202595308,-0.461680204,-0.370236427,-0.234133139,-0.416270614,0.551964819,0.390865058,0.051920608,-0.260714233,0.255881608,,0.007010586,0.000521143,0.002839188,0.002818109,0.000189435,4.28E-05,0.000215058,0.001327821,0.000118912,0.007782732,0.004229737,0.001515789,0.000111738,0.00152606,0.000643386,0.002164167,0.000923295,0.002428677
28,-1.175315976,-0.194800466,0.272969007,-0.64923054,-0.343769938,-0.264323473,0.251791149,0.289476871,0.120835073,-0.617999911,-0.334617376,-0.243353963,-0.357666045,0.541440189,0.321425915,-0.04618524,-0.283487529,0.134894684,,0.008302121,0.004942156,0.001659014,0.002659409,0.001000461,0.003355129,0.004200187,0.001269007,0.008586789,0.004637598,0.000865382,0.002318804,0.002307261,0.000814542,0.001942525,0.002661037,5.79E-05,0.005141652
29,-0.880415678,-0.171600163,0.195298418,-0.711101711,-0.385707647,-0.239100099,0.282476842,0.282488346,0.272506446,-0.375807613,-0.292807579,-0.199689612,-0.389359415,0.486213773,0.296265602,-0.094452128,-0.291390181,0.208714411,,0.04152805,0.002218425,0.014018935,0.000106125,0.000106248,0.001069296,0.00116439,0.001815753,0.003481761,0.030308159,0.000153572,2.02E-05,0.000267015,0.000712155,0.004793402,0.009970447,8.42E-08,4.47E-06
30,-0.917433083,-0.106282011,0.147553265,-0.694442928,-0.364282161,-0.233823627,0.23648034,0.301592469,0.265715986,-0.35978359,-0.26990363,-0.243840322,-0.391892761,0.518079221,0.331998438,-0.091471739,-0.271745801,0.267593831,,0.027811205,0.000331895,0.027604738,4.04E-05,0.000123606,0.000752055,0.00641916,0.000552604,0.002726509,0.036144249,0.001245834,0.002365881,0.00019064,2.68E-05,0.001122355,0.009384134,0.000374585,0.003720247
31,-0.985133946,-0.144313172,0.236300871,-0.70905143,-0.28582713,-0.179701805,0.289703757,0.411972612,0.39173618,-0.482673913,-0.384099126,-0.257205099,-0.353538692,0.607213736,0.411347181,0.005084537,-0.194655403,0.409286708,,0.009814083,0.000392562,0.005990625,6.81E-05,0.008023299,0.000712794,0.000723408,0.007546851,0.031768136,0.004519347,0.006225072,0.003844632,0.002720802,0.008895081,0.002101964,9.95E-08,0.00930156,0.041081902
32,-1.055205584,-0.091103055,0.214621618,-0.697126746,-0.377219796,-0.188775629,0.341743499,0.410388947,0.312720805,-0.502762377,-0.311334997,-0.246736407,-0.394168645,0.487130761,0.361573488,0.033924099,-0.231296062,0.331992,,0.000840676,0.001115356,0.009816526,1.35E-05,3.31E-06,0.000310618,0.000632196,0.007274204,0.009844768,0.002221956,3.76E-05,0.002656001,0.000132972,0.000664054,1.54E-05,0.000813624,0.003576511,0.015723154
33,-1.114927053,-0.103747532,0.350195944,-0.687679648,-0.360038698,-0.216927156,0.227942243,0.340554535,0.258965015,-0.601011574,-0.335944355,-0.198616832,-0.364378959,0.523460209,0.366817653,-0.082753837,-0.248555064,0.277926624,,0.000944152,0.000430665,0.001331954,0.000172144,0.00023597,0.000110821,0.007860198,0.000238843,0.002067068,0.002612393,0.000945215,1.17E-05,0.001707428,0.000111518,1.74E-06,0.007771099,0.001810072,0.005087487
34,-1.038000464,-0.05834344,0.389253438,-0.678989828,-0.468967527,-0.23178862,0.308843911,0.394267499,0.341108173,-0.514609098,-0.328298151,-0.152070418,-0.4112795,0.426658541,0.311468542,-0.041975915,-0.291394949,0.326878995,,0.002134397,0.00437669,0.005708322,0.000475684,0.008754882,0.000644582,6.02E-05,0.004784143,0.016283846,0.001245448,0.000533525,0.001860161,3.11E-05,0.007437589,0.002919398,0.002244477,8.70E-08,0.014467037
35,-1.044644237,-0.186726153,0.36631605,-0.766281426,-0.307738572,-0.20860517,0.304857105,0.377487719,0.356512308,-0.561171293,-0.386322081,-0.205259085,-0.416335106,0.533550084,0.300594866,-0.020144027,-0.292508602,0.25897494,,0.001564658,0.003872094,0.002768449,0.004287817,0.004578069,4.86E-06,0.000137896,0.002744473,0.02045252,0.000127042,0.006580792,0.000101185,0.000113105,0.000426426,0.004212676,0.000652497,1.98E-06,0.002743134
36,-1.106599569,-0.09206488,0.249948949,-0.661096632,-0.40970394,-0.25865671,0.28022784,0.392017931,0.237855405,-0.553206205,-0.282429338,-0.304365069,-0.364318907,0.51820159,0.363267392,-5.50E-05,-0.249502093,0.17835696,,0.000501741,0.001052037,0.004064197,0.001576357,0.00117676,0.002730764,0.001322934,0.004478009,0.000593186,1.09E-05,0.000518503,0.011917012,0.001712395,2.81E-05,4.98E-06,2.98E-05,0.001730386,0.000797669
