,0,1,2,3,4,5,6,7,8,,TRUE,0.4834,-0.2707,0.1368,-0.2707,0.4079,-0.0221,0.1368,-0.0221,0.4103
0,0.4798159,-0.259697586,0.080239065,-0.259697586,0.373585016,0.002201255,0.080239065,0.002201255,0.410867631,,,1.28E-05,0.000121053,0.003199139,0.000121053,0.001177518,0.000590551,0.003199139,0.000590551,3.22E-07
1,0.471472234,-0.283231676,0.091031648,-0.283231676,0.419254869,0.014119033,0.091031648,0.014119033,0.44920969,,,0.000142272,0.000157043,0.002094742,0.000157043,0.000128933,0.001311818,0.002094742,0.001311818,0.001513964
2,0.565080106,-0.287616611,0.141697094,-0.287616611,0.432274163,-0.05141867,0.141697094,-0.05141867,0.434561044,,,0.00667164,0.000286172,2.40E-05,0.000286172,0.0005941,0.000859584,2.40E-05,0.000859584,0.000588598
3,0.494839847,-0.276336074,0.107919708,-0.276336074,0.392636657,-0.017355688,0.107919708,-0.017355688,0.430259883,,,0.00013087,3.18E-05,0.000834071,3.18E-05,0.00023297,2.25E-05,0.000834071,2.25E-05,0.000398397
4,0.67543143,-0.284764737,0.132116228,-0.284764737,0.478026569,-0.074932635,0.132116228,-0.074932635,0.453272223,,,0.03687607,0.000197817,2.19E-05,0.000197817,0.004917736,0.002791287,2.19E-05,0.002791287,0.001846612
5,0.466090173,-0.247065082,0.125112727,-0.247065082,0.358288944,-0.011109747,0.125112727,-0.011109747,0.417420924,,,0.00029963,0.000558609,0.000136592,0.000558609,0.002461257,0.000120786,0.000136592,0.000120786,5.07E-05
6,1.184080601,0.015904179,0.020817401,0.015904179,0.766478896,-0.000391943,0.020817401,-0.000391943,0.61818254,,,0.490953305,0.082141955,0.013451963,0.082141955,0.128578825,0.00047124,0.013451963,0.00047124,0.04321515
7,0.499678701,-0.28704536,0.123524129,-0.28704536,0.434337914,-0.028644644,0.123524129,-0.028644644,0.460855484,,,0.000264996,0.000267171,0.000176249,0.000267171,0.000698963,4.28E-05,0.000176249,4.28E-05,0.002555857
8,0.514217496,-0.282406956,0.130349815,-0.282406956,0.405367196,-0.016716927,0.130349815,-0.016716927,0.43658182,,,0.000949718,0.000137053,4.16E-05,0.000137053,6.42E-06,2.90E-05,4.16E-05,2.90E-05,0.000690734
9,0.552803159,-0.285540462,0.115135193,-0.285540462,0.438000441,-0.013148189,0.115135193,-0.013148189,0.43924287,,,0.004816798,0.000220239,0.000469364,0.000220239,0.000906037,8.01E-05,0.000469364,8.01E-05,0.00083769
10,0.443326265,-0.269232869,0.103049226,-0.269232869,0.392445475,0.00375887,0.103049226,0.00375887,0.427840233,,,0.001605904,2.15E-06,0.001139115,2.15E-06,0.000238842,0.000668681,0.001139115,0.000668681,0.00030766
11,0.501531243,-0.307546973,0.116159074,-0.307546973,0.446346402,-0.007153109,0.116159074,-0.007153109,0.485958606,,,0.000328742,0.001357699,0.000426048,0.001357699,0.001478126,0.00022341,0.000426048,0.00022341,0.005724225
12,0.4783777,-0.27837494,0.108299837,-0.27837494,0.419795275,-0.012066647,0.108299837,-0.012066647,0.446046591,,,2.52E-05,5.89E-05,0.000812259,5.89E-05,0.000141498,0.000100668,0.000812259,0.000100668,0.001277819
13,1.136664987,-0.02328068,0.029111283,-0.02328068,0.648530841,-0.068649068,0.029111283,-0.068649068,0.495213538,,,0.426755143,0.06121632,0.01159686,0.06121632,0.057903202,0.002166816,0.01159686,0.002166816,0.007210309
14,0.578674376,-0.353300989,0.169281721,-0.353300989,0.464862883,-0.039273538,0.169281721,-0.039273538,0.460634112,,,0.009077207,0.006822923,0.001055062,0.006822923,0.00324477,0.00029493,0.001055062,0.00029493,0.002533523
15,0.505184412,-0.274802923,0.093265265,-0.274802923,0.3932392,-0.013687763,0.093265265,-0.013687763,0.399172753,,,0.000474561,1.68E-05,0.001895273,1.68E-05,0.000214939,7.08E-05,0.001895273,7.08E-05,0.000123816
16,0.512375057,-0.279409468,0.147995442,-0.279409468,0.430261344,-0.054261111,0.147995442,-0.054261111,0.439336479,,,0.000839554,7.59E-05,0.000125338,7.59E-05,0.00050003,0.001034337,0.000125338,0.001034337,0.000843117
17,0.553061783,-0.299838901,0.140263081,-0.299838901,0.439112246,-0.046996422,0.140263081,-0.046996422,0.434421718,,,0.004852764,0.000849076,1.20E-05,0.000849076,0.000974204,0.000619832,1.20E-05,0.000619832,0.000581857
18,0.499371946,-0.309979707,0.157328323,-0.309979707,0.460793793,-0.084173575,0.157328323,-0.084173575,0.486747533,,,0.000255103,0.001542895,0.000421412,0.001542895,0.002797753,0.003853129,0.000421412,0.003853129,0.005844225
19,0.48720786,-0.266068101,0.136048406,-0.266068101,0.40139547,-0.0326542,0.136048406,-0.0326542,0.419958204,,,1.45E-05,2.15E-05,5.65E-07,2.15E-05,4.23E-05,0.000111391,5.65E-07,0.000111391,9.33E-05
20,0.466836601,-0.234986469,0.100571863,-0.234986469,0.399995148,0.001131952,0.100571863,0.001131952,0.391027212,,,0.000274346,0.001275456,0.001312478,0.001275456,6.25E-05,0.000539724,0.001312478,0.000539724,0.00037144
21,0.487961769,-0.260881245,0.124084905,-0.260881245,0.406161487,-0.027282018,0.124084905,-0.027282018,0.430675626,,,2.08E-05,9.64E-05,0.000161674,9.64E-05,3.02E-06,2.69E-05,0.000161674,2.69E-05,0.000415166
22,0.81327641,-0.225629479,0.055469953,-0.225629479,0.492660463,-0.074668154,0.055469953,-0.074668154,0.463796467,,,0.108818446,0.002031352,0.006614577,0.002031352,0.007184336,0.002763411,0.006614577,0.002763411,0.002861872
23,0.478647768,-0.26195091,0.141181365,-0.26195091,0.416405201,-0.028327867,0.141181365,-0.028327867,0.43138209,,,2.26E-05,7.65E-05,1.92E-05,7.65E-05,7.23E-05,3.88E-05,1.92E-05,3.88E-05,0.000444455
24,0.476193041,-0.272015303,0.125902563,-0.272015303,0.394331694,-0.033665575,0.125902563,-0.033665575,0.365048945,,,5.19E-05,1.73E-06,0.000118754,1.73E-06,0.000184099,0.000133763,0.000118754,0.000133763,0.002047658
25,0.465316504,-0.238791525,0.116339184,-0.238791525,0.378922552,-0.024457589,0.116339184,-0.024457589,0.408673972,,,0.000327013,0.001018151,0.000418645,0.001018151,0.000839692,5.56E-06,0.000418645,5.56E-06,2.64E-06
26,0.614916563,-0.351994544,0.184300572,-0.351994544,0.449009001,-0.076441437,0.184300572,-0.076441437,0.471451342,,,0.017296606,0.006608803,0.002256304,0.006608803,0.00168995,0.002952992,0.002256304,0.002952992,0.003739487
27,0.461757481,-0.236635178,0.120073743,-0.236635178,0.395214438,-0.020211227,0.120073743,-0.020211227,0.411372781,,,0.000468399,0.001160412,0.000279768,0.001160412,0.000160923,3.57E-06,0.000279768,3.57E-06,1.15E-06
28,0.445575207,-0.262202382,0.144134596,-0.262202382,0.409781843,-0.046986382,0.144134596,-0.046986382,0.410870552,,,0.001430715,7.22E-05,5.38E-05,7.22E-05,3.54E-06,0.000619332,5.38E-05,0.000619332,3.26E-07
29,0.53297323,-0.21748817,0.110194966,-0.21748817,0.416257352,-0.017290257,0.110194966,-0.017290257,0.396787822,,,0.002457505,0.002831499,0.000707828,0.002831499,6.98E-05,2.31E-05,0.000707828,2.31E-05,0.000182579
30,0.498529881,-0.230987355,0.070153236,-0.230987355,0.418417156,-0.035355631,0.070153236,-0.035355631,0.417283446,,,0.000228913,0.001577094,0.004441791,0.001577094,0.000110611,0.000175712,0.004441791,0.000175712,4.88E-05
31,0.510811687,-0.294304639,0.082564235,-0.294304639,0.424198896,-0.016790427,0.082564235,-0.016790427,0.436874241,,,0.000751401,0.000557179,0.002941518,0.000557179,0.000265654,2.82E-05,0.002941518,2.82E-05,0.00070619
32,0.540714025,-0.321971744,0.115056954,-0.321971744,0.448274553,-0.019467566,0.115056954,-0.019467566,0.431097418,,,0.003284897,0.002628792,0.00047276,0.002628792,0.001630105,6.93E-06,0.00047276,6.93E-06,0.000432533
33,0.426653683,-0.231180161,0.10856092,-0.231180161,0.369275302,-0.011055093,0.10856092,-0.011055093,0.395558894,,,0.003220144,0.001561818,0.000797446,0.001561818,0.001491867,0.00012199,0.000797446,0.00012199,0.0002173
34,0.488620579,-0.280745,0.122938722,-0.280745,0.392965436,-0.032357674,0.122938722,-0.032357674,0.418566138,,,2.73E-05,0.000100902,0.000192135,0.000100902,0.000223041,0.00010522,0.000192135,0.00010522,6.83E-05
35,0.51937443,-0.300290138,0.13642773,-0.300290138,0.425216913,-0.033848278,0.13642773,-0.033848278,0.448647738,,,0.00129416,0.000875576,1.39E-07,0.000875576,0.000299875,0.000138022,1.39E-07,0.000138022,0.001470549
36,0.503782272,-0.300888389,0.090846784,-0.300888389,0.451262504,-0.015568268,0.090846784,-0.015568268,0.425987095,,,0.000415437,0.000911339,0.002111698,0.000911339,0.001880307,4.27E-05,0.002111698,4.27E-05,0.000246085
37,0.688454688,-0.172100872,0.155628592,-0.172100872,0.527840793,-0.038553156,0.155628592,-0.038553156,0.500828266,,,0.042047425,0.009721788,0.000354516,0.009721788,0.014385794,0.000270706,0.000354516,0.000270706,0.008195367
38,0.4993321,-0.272781521,0.145924821,-0.272781521,0.42980057,-0.014994614,0.145924821,-0.014994614,0.480676711,,,0.000253832,4.33E-06,8.33E-05,4.33E-06,0.000479635,5.05E-05,8.33E-05,5.05E-05,0.004952881
39,0.532761693,-0.275342047,0.118480124,-0.275342047,0.406680703,-0.039590426,0.118480124,-0.039590426,0.39281565,,,0.002436577,2.15E-05,0.000335618,2.15E-05,1.49E-06,0.000305915,0.000335618,0.000305915,0.000305702
40,0.441339493,-0.271097362,0.146524236,-0.271097362,0.418508291,-0.051536899,0.146524236,-0.051536899,0.454647332,,,0.001769086,1.58E-07,9.46E-05,1.58E-07,0.000112536,0.000866531,9.46E-05,0.000866531,0.001966686
41,0.512044668,-0.29751876,0.125284493,-0.29751876,0.439845651,-0.018462341,0.125284493,-0.018462341,0.481254697,,,0.000820517,0.000719246,0.000132607,0.000719246,0.001020525,1.32E-05,0.000132607,1.32E-05,0.005034569
42,0.459126621,-0.264669955,0.102811478,-0.264669955,0.405955404,-0.017227821,0.102811478,-0.017227821,0.398004681,,,0.000589197,3.64E-05,0.00115522,3.64E-05,3.78E-06,2.37E-05,0.00115522,2.37E-05,0.000151175
43,0.48924166,-0.271949321,0.106613681,-0.271949321,0.408944964,-0.039057821,0.106613681,-0.039057821,0.429896384,,,3.41E-05,1.56E-06,0.000911214,1.56E-06,1.09E-06,0.000287568,0.000911214,0.000287568,0.000384018
44,0.484999508,-0.2907345,0.116766796,-0.2907345,0.405397058,-0.060230251,0.116766796,-0.060230251,0.416045845,,,2.56E-06,0.000401381,0.000401329,0.000401381,6.26E-06,0.001453916,0.000401329,0.001453916,3.30E-05
45,0.498625606,-0.293513507,0.122758001,-0.293513507,0.439742148,-0.010670446,0.122758001,-0.010670446,0.370375931,,,0.000231819,0.000520456,0.000197178,0.000520456,0.001013922,0.000130635,0.000197178,0.000130635,0.001593931
46,0.56508702,-0.310315967,0.131365076,-0.310315967,0.427028865,-0.039954059,0.131365076,-0.039954059,0.394229233,,,0.006672769,0.001569425,2.95E-05,0.001569425,0.000365913,0.000318767,2.95E-05,0.000318767,0.00025827
47,0.477100819,-0.285817176,0.121701658,-0.285817176,0.427967668,-0.030237664,0.121701658,-0.030237664,0.455812842,,,3.97E-05,0.000228529,0.00022796,0.000228529,0.000402711,6.62E-05,0.00022796,6.62E-05,0.002071419
48,0.549420059,-0.325457066,0.170528367,-0.325457066,0.440761328,-0.031989336,0.170528367,-0.031989336,0.466137022,,,0.004358648,0.002998336,0.001137603,0.002998336,0.001079867,9.78E-05,0.001137603,9.78E-05,0.003117773
49,0.533687949,-0.294178605,0.13797453,-0.294178605,0.40855363,-0.023494057,0.13797453,-0.023494057,0.438117564,,,0.002528878,0.000551245,1.38E-06,0.000551245,4.27E-07,1.94E-06,1.38E-06,1.94E-06,0.000773817
50,0.489133865,-0.261378884,0.126799449,-0.261378884,0.394587308,-0.018028341,0.126799449,-0.018028341,0.440179616,,,3.29E-05,8.69E-05,0.000100011,8.69E-05,0.000177228,1.66E-05,0.000100011,1.66E-05,0.000892791
