,likelihood
0,12973.0068359375
1,10745.28515625
2,8996.853515625
3,7634.39013671875
4,6567.39208984375
5,5719.41357421875
6,5036.48974609375
7,4482.013671875
8,4029.40576171875
9,3657.5849609375
10,3349.673828125
11,3092.106201171875
12,2874.0419921875
13,2687.09130859375
14,2525.070556640625
15,2383.588134765625
16,2259.283447265625
17,2149.362548828125
18,2051.481689453125
19,1964.0006103515625
20,1885.8475341796875
21,1816.255615234375
22,1754.2926025390625
23,1698.7379150390625
24,1648.2535400390625
25,1601.7674560546875
26,1558.7027587890625
27,1518.8724365234375
28,1482.24267578125
29,1448.707763671875
30,1417.9105224609375
31,1389.4017333984375
32,1362.736572265625
33,1337.6229248046875
34,1313.9273681640625
35,1291.586181640625
36,1270.5162353515625
37,1250.59033203125
38,1231.658203125
39,1213.5811767578125
40,1196.2606201171875
41,1179.6435546875
42,1163.7139892578125
43,1148.4559326171875
44,1133.8460693359375
45,1119.8348388671875
46,1106.3511962890625
47,1093.33544921875
48,1080.73291015625
49,1068.52783203125
50,1056.72607421875
51,1045.34814453125
52,1034.421142578125
53,1023.9461059570312
54,1013.8888549804688
55,1004.1852416992188
56,994.7528076171875
57,985.5384521484375
58,976.5362548828125
59,967.7456665039062
60,959.1895751953125
61,950.8528442382812
62,942.7139282226562
63,934.75048828125
64,926.9492797851562
65,919.3185424804688
66,911.8767700195312
67,904.6351928710938
68,897.5966186523438
69,890.7431640625
70,884.0596923828125
71,877.5181884765625
72,871.1149291992188
73,864.8326416015625
74,858.6802368164062
75,852.6503295898438
76,846.7431640625
77,840.9540405273438
78,835.2742919921875
79,829.704345703125
80,824.2380981445312
81,818.876953125
82,813.626708984375
83,808.4849243164062
84,803.441162109375
85,798.4877319335938
86,793.6201171875
87,788.8316040039062
88,784.11474609375
89,779.4744873046875
90,774.9061889648438
91,770.41552734375
92,765.9957275390625
93,761.6520385742188
94,757.36962890625
95,753.158447265625
96,749.0029907226562
97,744.9146118164062
98,740.8843383789062
99,736.9136352539062
100,733.0015869140625
101,729.1419067382812
102,725.336181640625
103,721.5797119140625
104,717.875244140625
105,714.2230224609375
106,710.6175537109375
107,707.0661010742188
108,703.554931640625
109,700.0949096679688
110,696.6776733398438
111,693.303955078125
112,689.97412109375
113,686.683837890625
114,683.4359741210938
115,680.2305908203125
116,677.0664672851562
117,673.9397583007812
118,670.853515625
119,667.802734375
120,664.7955322265625
121,661.8224487304688
122,658.88818359375
123,655.9879150390625
124,653.127685546875
125,650.3016967773438
126,647.5108642578125
127,644.7532348632812
128,642.0316162109375
129,639.3475341796875
130,636.6929321289062
131,634.0755615234375
132,631.488037109375
133,628.9334716796875
134,626.4122314453125
135,623.9243774414062
136,621.464599609375
137,619.037109375
138,616.6403198242188
139,614.2742919921875
140,611.9356689453125
141,609.6290893554688
142,607.3502807617188
143,605.0980224609375
144,602.8721313476562
145,600.6769409179688
146,598.5064697265625
147,596.3630981445312
148,594.2445068359375
149,592.1490478515625
150,590.0799560546875
151,588.0374145507812
152,586.0166015625
153,584.0183715820312
154,582.0451049804688
155,580.0932006835938
156,578.1655883789062
157,576.2581787109375
158,574.3712768554688
159,572.5076293945312
160,570.6635131835938
161,568.8410034179688
162,567.0390014648438
163,565.2550659179688
164,563.4910278320312
165,561.7470703125
166,560.0216674804688
167,558.3134155273438
168,556.6266479492188
169,554.954345703125
170,553.3010864257812
171,551.666015625
172,550.0473022460938
173,548.4435424804688
174,546.857421875
175,545.28857421875
176,543.734130859375
177,542.1944580078125
178,540.6724243164062
179,539.1649780273438
180,537.6707763671875
181,536.19140625
182,534.7257690429688
183,533.2734375
184,531.8363647460938
185,530.4129638671875
186,529.001220703125
187,527.603271484375
188,526.2188720703125
189,524.8456420898438
190,523.485107421875
191,522.1376342773438
192,520.802734375
193,519.477783203125
194,518.1656494140625
195,516.8651123046875
196,515.5739135742188
197,514.2948608398438
198,513.02734375
199,511.77069091796875
200,510.52313232421875
201,509.2867736816406
202,508.06072998046875
203,506.8455505371094
204,505.6385803222656
205,504.44134521484375
206,503.2544250488281
207,502.07489013671875
208,500.9049377441406
209,499.7443542480469
210,498.5926208496094
211,497.4504699707031
212,496.3138732910156
213,495.18603515625
214,494.0660095214844
215,492.9515075683594
216,491.8446350097656
217,490.74462890625
218,489.6512756347656
219,488.5641784667969
220,487.4808044433594
221,486.4024963378906
222,485.328857421875
223,484.25701904296875
224,483.18902587890625
225,482.1264343261719
226,481.0611572265625
227,480.00054931640625
228,478.9382629394531
229,477.8768005371094
230,476.81524658203125
231,475.7537536621094
232,474.6889953613281
233,473.62384033203125
234,472.5584716796875
235,471.4931640625
236,470.42791748046875
237,469.36187744140625
238,468.2976379394531
239,467.2337341308594
