,likelihood
0,30310.03515625
1,25079.025390625
2,20936.908203125
3,17631.31640625
4,14964.1962890625
5,12815.16796875
6,11073.3564453125
7,9661.212890625
8,8509.9794921875
9,7566.96875
10,6789.3642578125
11,6143.86279296875
12,5604.00048828125
13,5148.5556640625
14,4760.93359375
15,4428.4130859375
16,4140.66650390625
17,3889.7255859375
18,3669.25927734375
19,3474.22216796875
20,3300.600830078125
21,3145.125732421875
22,3005.137451171875
23,2878.486328125
24,2763.33251953125
25,2658.18896484375
26,2561.800537109375
27,2473.1171875
28,2391.26611328125
29,2315.5009765625
30,2245.1845703125
31,2179.7802734375
32,2118.82666015625
33,2061.900146484375
34,2008.68310546875
35,1958.8446044921875
36,1912.096923828125
37,1868.2032470703125
38,1826.93212890625
39,1788.0732421875
40,1751.439453125
41,1716.85546875
42,1684.1568603515625
43,1653.21142578125
44,1623.8597412109375
45,1595.99072265625
46,1569.497314453125
47,1544.2664794921875
48,1520.212890625
49,1497.2431640625
50,1475.2882080078125
51,1454.2840576171875
52,1434.1468505859375
53,1414.8321533203125
54,1396.27685546875
55,1378.439453125
56,1361.260009765625
57,1344.714599609375
58,1328.7490234375
59,1313.336181640625
60,1298.4332275390625
61,1284.01220703125
62,1270.0467529296875
63,1256.4996337890625
64,1243.35888671875
65,1230.60205078125
66,1218.197265625
67,1206.138427734375
68,1194.402587890625
69,1182.9688720703125
70,1171.82080078125
71,1160.9630126953125
72,1150.360595703125
73,1140.013671875
74,1129.9063720703125
75,1120.031982421875
76,1110.3834228515625
77,1100.9434814453125
78,1091.709716796875
79,1082.673095703125
80,1073.82568359375
81,1065.155029296875
82,1056.665283203125
83,1048.3447265625
84,1040.1904296875
85,1032.18798828125
86,1024.3446044921875
87,1016.6475219726562
88,1009.09619140625
89,1001.6860961914062
90,994.409912109375
91,987.2684326171875
92,980.2515258789062
93,973.3613891601562
94,966.596923828125
95,959.9473266601562
96,953.4155883789062
97,946.9947509765625
98,940.6851196289062
99,934.4849853515625
100,928.3894653320312
101,922.3947143554688
102,916.5029907226562
103,910.7055053710938
104,905.005615234375
105,899.4021606445312
106,893.8904418945312
107,888.4647827148438
108,883.1298217773438
109,877.8831787109375
110,872.7158813476562
111,867.634765625
112,862.6348876953125
113,857.7152099609375
114,852.8719482421875
115,848.1062622070312
116,843.4154663085938
117,838.795166015625
118,834.2486572265625
119,829.7744140625
120,825.3705444335938
121,821.02978515625
122,816.7589111328125
123,812.5545043945312
124,808.41455078125
125,804.33935546875
126,800.3231201171875
127,796.3696899414062
128,792.47607421875
129,788.6375732421875
130,784.859130859375
131,781.14013671875
132,777.4725341796875
133,773.8619384765625
134,770.3082885742188
135,766.802490234375
136,763.349853515625
137,759.94873046875
138,756.595458984375
139,753.2958374023438
140,750.0399780273438
141,746.8329467773438
142,743.6742553710938
143,740.5613403320312
144,737.4893798828125
145,734.4633178710938
146,731.4854125976562
147,728.5430297851562
148,725.6460571289062
149,722.7921142578125
150,719.9745483398438
151,717.1970825195312
152,714.4649658203125
153,711.7625732421875
154,709.1019287109375
155,706.4813842773438
156,703.8917236328125
157,701.3422241210938
158,698.8262329101562
159,696.3440551757812
160,693.892578125
161,691.4780883789062
162,689.0984497070312
163,686.74755859375
164,684.4275512695312
165,682.139892578125
166,679.8836669921875
167,677.6571044921875
168,675.4610595703125
169,673.2899169921875
170,671.1482543945312
171,669.0390014648438
172,666.953369140625
173,664.8958129882812
174,662.8643798828125
175,660.8561401367188
176,658.8777465820312
177,656.9244995117188
178,654.9937744140625
179,653.0869140625
180,651.2039794921875
181,649.3460083007812
182,647.5106811523438
183,645.6993408203125
184,643.9060668945312
185,642.137939453125
186,640.389892578125
187,638.666015625
188,636.9603881835938
189,635.2750244140625
190,633.6094970703125
191,631.9652709960938
192,630.3399658203125
193,628.7314453125
194,627.1453857421875
195,625.5731201171875
196,624.0241088867188
197,622.4917602539062
198,620.974365234375
199,619.4766235351562
200,617.9947509765625
201,616.530029296875
202,615.0833740234375
203,613.6478881835938
204,612.2333374023438
205,610.8355102539062
206,609.447998046875
207,608.0761108398438
208,606.7211303710938
209,605.3828735351562
210,604.056884765625
211,602.7459716796875
212,601.4454345703125
213,600.1619262695312
214,598.8928833007812
215,597.6364135742188
216,596.3900756835938
217,595.1616821289062
218,593.9421997070312
219,592.7352294921875
220,591.5418701171875
221,590.3599853515625
222,589.193359375
223,588.0337524414062
224,586.8876342773438
225,585.7537841796875
226,584.6319580078125
227,583.5202026367188
228,582.4173583984375
229,581.3280639648438
230,580.247802734375
231,579.1785888671875
232,578.1201782226562
233,577.0716552734375
234,576.0309448242188
235,575.0025634765625
236,573.98291015625
237,572.9744262695312
238,571.9745483398438
239,570.9827880859375
240,570.0003051757812
241,569.027587890625
242,568.0642700195312
243,567.10791015625
244,566.1629028320312
245,565.2247924804688
246,564.2938232421875
247,563.372802734375
248,562.4605712890625
249,561.5550537109375
250,560.6588745117188
251,559.7687377929688
252,558.885986328125
253,558.0125732421875
254,557.145263671875
255,556.285400390625
256,555.4347534179688
257,554.5891723632812
258,553.7513427734375
259,552.920166015625
260,552.0973510742188
261,551.279541015625
262,550.468994140625
263,549.6650390625
264,548.8670654296875
265,548.0756225585938
266,547.29248046875
267,546.5130615234375
268,545.74169921875
269,544.9745483398438
270,544.21484375
271,543.4620361328125
272,542.71240234375
273,541.9700927734375
274,541.2330932617188
275,540.5005493164062
276,539.7748413085938
277,539.05419921875
278,538.33984375
279,537.6284790039062
280,536.9251098632812
281,536.2263793945312
282,535.53076171875
283,534.8406982421875
284,534.156005859375
285,533.4776000976562
286,532.8031005859375
287,532.1318969726562
288,531.4666748046875
289,530.8070678710938
290,530.1505126953125
291,529.4993896484375
292,528.85205078125
293,528.2105102539062
294,527.571533203125
295,526.9371948242188
296,526.307861328125
297,525.6822509765625
298,525.0607299804688
299,524.4420166015625
300,523.830078125
301,523.218994140625
302,522.6143798828125
303,522.0122680664062
304,521.4136352539062
305,520.820068359375
306,520.229248046875
307,519.6431274414062
308,519.0589599609375
309,518.4801635742188
310,517.9048461914062
311,517.331298828125
312,516.7635498046875
313,516.19677734375
314,515.633056640625
315,515.0748291015625
316,514.518310546875
317,513.9653930664062
318,513.4165649414062
319,512.8712768554688
320,512.328369140625
321,511.78924560546875
322,511.2510070800781
323,510.71826171875
324,510.1864013671875
325,509.6578369140625
326,509.13433837890625
327,508.61187744140625
328,508.09222412109375
329,507.57550048828125
330,507.0599670410156
331,506.549072265625
332,506.0415954589844
333,505.53704833984375
334,505.03179931640625
335,504.53106689453125
336,504.03472900390625
337,503.53814697265625
338,503.0447082519531
339,502.5544738769531
340,502.0660400390625
341,501.5813293457031
342,501.0979919433594
343,500.61767578125
344,500.13995361328125
345,499.6626281738281
346,499.1898193359375
347,498.71771240234375
348,498.2479248046875
349,497.7821044921875
350,497.3167724609375
351,496.853759765625
352,496.39349365234375
353,495.9350280761719
354,495.4787292480469
355,495.0247802734375
356,494.5711364746094
357,494.121826171875
358,493.67254638671875
359,493.2274475097656
360,492.7824401855469
361,492.3394775390625
362,491.9005126953125
363,491.4621276855469
364,491.0250244140625
365,490.59014892578125
366,490.1575622558594
367,489.7266845703125
368,489.2958068847656
369,488.8692626953125
370,488.4420471191406
371,488.0188293457031
372,487.59613037109375
373,487.1764831542969
374,486.7572021484375
375,486.33917236328125
376,485.9236755371094
377,485.5096130371094
378,485.09722900390625
379,484.6866455078125
380,484.2781982421875
381,483.8709716796875
382,483.4632263183594
383,483.05999755859375
384,482.6559143066406
385,482.25604248046875
386,481.85504150390625
387,481.455810546875
388,481.0601806640625
389,480.6647033691406
390,480.2703857421875
391,479.8774719238281
392,479.4863586425781
393,479.0950012207031
394,478.7069091796875
395,478.3202209472656
396,477.93365478515625
397,477.5498352050781
398,477.165283203125
399,476.7845764160156
400,476.40374755859375
401,476.0242614746094
402,475.64501953125
403,475.26849365234375
404,474.8931884765625
405,474.5184020996094
406,474.1465759277344
407,473.7745056152344
408,473.4028625488281
409,473.0340881347656
410,472.66455078125
411,472.298583984375
412,471.93121337890625
413,471.56787109375
414,471.2038269042969
415,470.84100341796875
416,470.47918701171875
417,470.1181640625
418,469.7594909667969
419,469.40130615234375
420,469.0441589355469
421,468.6867980957031
422,468.33203125
423,467.9765625
424,467.624755859375
425,467.27203369140625
426,466.9217529296875
427,466.57110595703125
428,466.2215576171875
429,465.87353515625
430,465.5260925292969
431,465.1795959472656
432,464.83416748046875
433,464.4901123046875
434,464.1479797363281
435,463.8057861328125
436,463.4631042480469
437,463.123291015625
438,462.7826232910156
439,462.4446716308594
440,462.1062927246094
441,461.7681884765625
442,461.43218994140625
443,461.0963439941406
444,460.76141357421875
445,460.427490234375
446,460.0950927734375
447,459.7630920410156
448,459.4326477050781
449,459.1004333496094
450,458.7716979980469
451,458.4430847167969
452,458.1142883300781
453,457.7864990234375
454,457.4615173339844
455,457.1351318359375
456,456.8092956542969
457,456.48492431640625
458,456.1615295410156
