,likelihood
0,27499.8984375
1,23090.86328125
2,19629.85546875
3,16818.65234375
4,14564.2119140625
5,12690.1015625
6,11140.8662109375
7,9856.3837890625
8,8785.3330078125
9,7885.5751953125
10,7131.0029296875
11,6492.25830078125
12,5950.3369140625
13,5487.34619140625
14,5088.67041015625
15,4742.81689453125
16,4441.173828125
17,4175.822265625
18,3940.797607421875
19,3731.1904296875
20,3543.073486328125
21,3373.440673828125
22,3219.905029296875
23,3080.001953125
24,2952.114501953125
25,2835.098388671875
26,2727.298095703125
27,2628.106201171875
28,2536.5166015625
29,2451.61474609375
30,2373.035888671875
31,2299.921875
32,2232.0185546875
33,2168.726318359375
34,2109.58984375
35,2054.3330078125
36,2002.6573486328125
37,1954.2418212890625
38,1908.7691650390625
39,1865.991455078125
40,1825.787353515625
41,1787.8807373046875
42,1751.9827880859375
43,1718.1229248046875
44,1686.0845947265625
45,1655.6300048828125
46,1626.767822265625
47,1599.286865234375
48,1573.11962890625
49,1548.200439453125
50,1524.3623046875
51,1501.580810546875
52,1479.7425537109375
53,1458.82421875
54,1438.7757568359375
55,1419.4923095703125
56,1400.934814453125
57,1383.0108642578125
58,1365.788818359375
59,1349.1182861328125
60,1333.01806640625
61,1317.4722900390625
62,1302.397705078125
63,1287.8087158203125
64,1273.6571044921875
65,1259.9124755859375
66,1246.561767578125
67,1233.591552734375
68,1220.9754638671875
69,1208.711181640625
70,1196.7633056640625
71,1185.083740234375
72,1173.7718505859375
73,1162.6859130859375
74,1151.8912353515625
75,1141.3369140625
76,1131.02734375
77,1120.957763671875
78,1111.1019287109375
79,1101.4737548828125
80,1092.06591796875
81,1082.8583984375
82,1073.84423828125
83,1064.985107421875
84,1056.3724365234375
85,1047.881591796875
86,1039.5897216796875
87,1031.4420166015625
88,1023.4688110351562
89,1015.6653442382812
90,1007.9734497070312
91,1000.4432373046875
92,993.065673828125
93,985.8232421875
94,978.7177734375
95,971.724609375
96,964.8826293945312
97,958.1588745117188
98,951.5437622070312
99,945.060546875
100,938.6824951171875
101,932.422119140625
102,926.2799072265625
103,920.2328491210938
104,914.2716674804688
105,908.4295043945312
106,902.710693359375
107,897.0599975585938
108,891.5052490234375
109,886.0714111328125
110,880.700927734375
111,875.426025390625
112,870.2530517578125
113,865.1538696289062
114,860.150634765625
115,855.2107543945312
116,850.3703002929688
117,845.5914916992188
118,840.90771484375
119,836.2916870117188
120,831.7518310546875
121,827.2855834960938
122,822.893310546875
123,818.5556640625
124,814.3160400390625
125,810.1163330078125
126,806.0127563476562
127,801.9484252929688
128,797.9573364257812
129,794.0303344726562
130,790.166748046875
131,786.3643798828125
132,782.6146850585938
133,778.92626953125
134,775.2998046875
135,771.7268676757812
136,768.20263671875
137,764.747314453125
138,761.3362426757812
139,757.9700317382812
140,754.6656494140625
141,751.4144897460938
142,748.2071533203125
143,745.05126953125
144,741.9325561523438
145,738.8814697265625
146,735.8573608398438
147,732.8795166015625
148,729.9525756835938
149,727.0767211914062
150,724.2363891601562
151,721.437255859375
152,718.6843872070312
153,715.9696655273438
154,713.2890625
155,710.6493530273438
156,708.0560302734375
157,705.4869384765625
158,702.9666137695312
159,700.4810791015625
160,698.0264892578125
161,695.6138305664062
162,693.2237548828125
163,690.8734130859375
164,688.5617065429688
165,686.27880859375
166,684.028564453125
167,681.8042602539062
168,679.615234375
169,677.4647827148438
170,675.3397216796875
171,673.2355346679688
172,671.1663208007812
173,669.1235961914062
174,667.1093139648438
