,0,1,2,3,4,5,6,7
0,-0.1734724,-0.6393089,-0.8658278,-0.9703327,-0.9739725,-0.8980263,-0.82293403,-0.7778497
1,1.4693452,1.307597,1.5173773,1.4947994,1.4618473,1.5071036,1.5056775,1.4783993
2,4.732872,4.383324,3.9654427,3.6450963,3.590999,3.637879,3.6762233,3.7100115
