,trend_loss
0,12023.424
1,11792.504
2,11531.858
3,11211.027
4,10796.089
5,10259.206
6,9589.129
7,8843.715
8,8138.028
9,7496.4336
10,6899.0815
11,6332.56
12,5791.8936
13,5278.6685
14,4798.7373
15,4359.88
16,3968.7188
17,3627.4036
18,3332.9087
19,3080.9219
20,2868.751
21,2694.8118
22,2557.5178
23,2454.557
24,2382.4004
25,2336.2773
26,2310.959
27,2301.8127
28,2305.1487
29,2317.9216
30,2337.2915
31,2360.336
32,2384.0635
33,2405.769
34,2423.512
35,2436.335
36,2444.0967
37,2447.101
38,2445.7622
39,2440.4536
40,2431.5796
41,2419.7444
42,2405.8208
43,2390.84
44,2375.7793
45,2361.3757
46,2348.0813
47,2336.144
48,2325.743
49,2317.0566
50,2310.2295
51,2305.2856
52,2302.0762
53,2300.3071
54,2299.6328
55,2299.7507
56,2300.4312
57,2301.4927
58,2302.7527
59,2304.0115
60,2305.0818
61,2305.837
62,2306.2341
63,2306.2974
64,2306.0745
65,2305.607
66,2304.9246
67,2304.0664
68,2303.0947
69,2302.089
70,2301.124
71,2300.2463
72,2299.4744
73,2298.8123
74,2298.263
75,2297.8345
76,2297.5278
77,2297.3315
78,2297.2195
79,2297.1628
80,2297.1404
81,2297.1396
82,2297.1528
83,2297.171
84,2297.1816
85,2297.1753
86,2297.1504
87,2297.1099
88,2297.0605
89,2297.0051
90,2296.945
91,2296.8804
92,2296.8145
93,2296.752
94,2296.6958
95,2296.647
96,2296.6035
97,2296.5635
98,2296.5278
99,2296.4963
100,2296.4695
101,2296.4458
102,2296.423
103,2296.4014
104,2296.3809
105,2296.362
106,2296.3447
107,2296.3289
108,2296.3135
109,2296.299
110,2296.2861
111,2296.274
112,2296.2632
113,2296.2515
114,2296.2405
115,2296.2285
116,2296.2166
117,2296.204
118,2296.1907
119,2296.1758
120,2296.1604
121,2296.144
122,2296.1272
123,2296.1099
124,2296.0925
125,2296.0742
126,2296.0562
127,2296.0386
128,2296.0203
129,2296.002
130,2295.9832
131,2295.9639
132,2295.944
133,2295.923
134,2295.9006
135,2295.8765
136,2295.8506
137,2295.8225
138,2295.7917
139,2295.758
140,2295.7205
141,2295.6785
142,2295.6313
143,2295.5776
144,2295.5154
145,2295.4424
146,2295.3555
147,2295.2493
148,2295.118
149,2294.952
150,2294.7402
151,2294.4663
152,2294.1138
153,2293.6655
154,2293.1145
155,2292.4644
156,2291.7185
157,2290.8223
158,2289.5596
159,2287.4153
160,2283.272
161,2276.0981
162,2263.346
163,2267.3179
164,2212.5403
165,2207.7039
166,2297.962
167,2338.7961
168,2322.926
169,2305.0205
170,2301.159
171,2310.3328
172,2319.3284
173,2318.2964
174,2308.8472
