,likelihood
0,12638.23828125
1,10430.3798828125
2,8723.8193359375
3,7396.20263671875
4,6352.24462890625
5,5517.62353515625
6,4841.30322265625
7,4289.27783203125
8,3836.089111328125
9,3460.04345703125
10,3144.47265625
11,2878.59521484375
12,2654.588623046875
13,2464.563232421875
14,2301.20751953125
15,2159.34130859375
16,2035.864013671875
17,1928.4891357421875
18,1834.793212890625
19,1752.3319091796875
20,1679.2291259765625
21,1614.2415771484375
22,1556.4847412109375
23,1505.0665283203125
24,1458.9759521484375
25,1417.2786865234375
26,1379.242431640625
27,1344.352294921875
28,1312.2822265625
29,1282.752197265625
30,1255.4849853515625
31,1230.2120361328125
32,1206.679443359375
33,1184.7164306640625
34,1164.1849365234375
35,1144.966064453125
36,1126.9195556640625
37,1109.92236328125
38,1093.8321533203125
39,1078.55419921875
40,1064.01806640625
41,1050.1785888671875
42,1036.9820556640625
43,1024.3807373046875
44,1012.3034057617188
45,1000.7138061523438
46,989.5722045898438
47,978.854248046875
48,968.5408325195312
49,958.6017456054688
50,949.0089111328125
51,939.7368774414062
52,930.7601318359375
53,922.0745239257812
54,913.6692504882812
55,905.5220336914062
56,897.6265869140625
57,889.9542846679688
58,882.5025024414062
59,875.25439453125
60,868.2034301757812
61,861.3416137695312
62,854.6585693359375
63,848.14453125
64,841.7913208007812
65,835.5928344726562
66,829.544677734375
67,823.6400756835938
68,817.8771362304688
69,812.2447509765625
70,806.7371215820312
71,801.3526611328125
72,796.0838012695312
73,790.9307250976562
74,785.8829345703125
75,780.937744140625
76,776.09423828125
77,771.344970703125
78,766.69140625
79,762.1242065429688
80,757.6473999023438
81,753.2501220703125
82,748.93505859375
83,744.6978759765625
84,740.5340576171875
85,736.4424438476562
86,732.4229736328125
87,728.468505859375
88,724.5775756835938
89,720.7545166015625
90,716.9902954101562
91,713.2852172851562
92,709.6427001953125
93,706.053466796875
94,702.5177001953125
95,699.039794921875
96,695.6109008789062
97,692.2338256835938
98,688.9028930664062
99,685.6220092773438
100,682.3885498046875
101,679.2015991210938
102,676.0565795898438
103,672.9548950195312
104,669.8973999023438
105,666.8822021484375
106,663.904052734375
107,660.967041015625
108,658.0697631835938
109,655.2063598632812
110,652.3855590820312
111,649.5978393554688
112,646.8458251953125
113,644.1254272460938
114,641.4411010742188
115,638.7937622070312
116,636.172607421875
117,633.5877685546875
118,631.03173828125
119,628.5106201171875
120,626.0164794921875
121,623.5502319335938
122,621.115966796875
123,618.70703125
124,616.327880859375
125,613.9767456054688
126,611.652587890625
127,609.3522338867188
128,607.0787963867188
129,604.8309326171875
130,602.6088256835938
131,600.4130859375
132,598.2366943359375
133,596.0860595703125
134,593.95947265625
135,591.854736328125
136,589.775390625
137,587.7141723632812
138,585.6785888671875
139,583.6618041992188
140,581.6637573242188
141,579.6893920898438
142,577.7366943359375
143,575.8018188476562
144,573.885986328125
145,571.9910888671875
146,570.1145629882812
147,568.2562255859375
148,566.4180908203125
149,564.5972290039062
150,562.7933959960938
151,561.008544921875
152,559.2379760742188
153,557.4880981445312
154,555.7534790039062
155,554.037109375
156,552.335693359375
157,550.64892578125
158,548.9791259765625
159,547.3264770507812
160,545.6880493164062
161,544.0639038085938
162,542.4553833007812
163,540.8624267578125
164,539.283447265625
165,537.7174072265625
166,536.1665649414062
167,534.6305541992188
168,533.1075439453125
169,531.5985717773438
170,530.1022338867188
171,528.6198120117188
172,527.1497192382812
173,525.6921997070312
174,524.2492065429688
175,522.8175659179688
176,521.3966064453125
177,519.990478515625
178,518.5946655273438
179,517.2093505859375
180,515.8388061523438
181,514.4782104492188
182,513.1292114257812
183,511.79254150390625
184,510.4651184082031
185,509.1491394042969
186,507.8449401855469
187,506.5493469238281
188,505.264892578125
189,503.9920959472656
190,502.72991943359375
191,501.47625732421875
192,500.2331848144531
193,499.0003967285156
194,497.77886962890625
195,496.56451416015625
196,495.36077880859375
197,494.1665954589844
198,492.98040771484375
199,491.8039855957031
200,490.6369934082031
201,489.47998046875
202,488.3295593261719
203,487.1890563964844
204,486.0577392578125
205,484.9356994628906
206,483.82025146484375
207,482.7137451171875
208,481.6160583496094
209,480.5272521972656
210,479.4444885253906
211,478.37066650390625
212,477.3050842285156
213,476.2481994628906
214,475.1971435546875
215,474.15673828125
216,473.1221618652344
217,472.0929870605469
218,471.0746154785156
219,470.0614318847656
220,469.055908203125
221,468.058349609375
222,467.0661926269531
223,466.0816345214844
224,465.1047058105469
225,464.1346435546875
226,463.1724853515625
227,462.2149353027344
228,461.2648620605469
229,460.322021484375
230,459.3863830566406
231,458.4552307128906
232,457.53125
233,456.6141357421875
234,455.7037658691406
235,454.8004150390625
236,453.90093994140625
237,453.0086364746094
238,452.1228942871094
239,451.24359130859375
240,450.3686828613281
241,449.50250244140625
242,448.6405029296875
243,447.7845153808594
244,446.9327697753906
245,446.08966064453125
246,445.2504577636719
247,444.41748046875
248,443.5902099609375
249,442.7667541503906
250,441.9517822265625
251,441.1405334472656
252,440.335205078125
253,439.5354919433594
254,438.739501953125
255,437.95147705078125
256,437.16650390625
257,436.3876647949219
258,435.61474609375
259,434.8465576171875
260,434.0821228027344
261,433.3227233886719
262,432.5693054199219
263,431.82110595703125
264,431.0782165527344
265,430.337890625
266,429.6057434082031
267,428.8763122558594
268,428.1515808105469
269,427.43017578125
270,426.716064453125
271,426.0045471191406
272,425.3002624511719
273,424.5988464355469
274,423.9019775390625
275,423.20770263671875
276,422.5205993652344
277,421.8359069824219
278,421.15594482421875
279,420.48052978515625
280,419.81005859375
281,419.143798828125
282,418.48004150390625
283,417.8204345703125
284,417.1656799316406
285,416.5155334472656
286,415.8690185546875
287,415.2271423339844
288,414.58746337890625
289,413.9521484375
290,413.3207702636719
291,412.6938781738281
292,412.07049560546875
293,411.4517822265625
294,410.8346862792969
295,410.22186279296875
296,409.6129455566406
297,409.008056640625
298,408.40673828125
299,407.8097839355469
300,407.2139587402344
301,406.6246032714844
302,406.03662109375
303,405.4525451660156
304,404.8697204589844
305,404.29315185546875
306,403.7201232910156
307,403.1484375
308,402.580810546875
309,402.0163269042969
310,401.455078125
311,400.89801025390625
312,400.34393310546875
313,399.79132080078125
314,399.2421569824219
315,398.6963806152344
316,398.15411376953125
317,397.6150207519531
318,397.0791320800781
319,396.54669189453125
320,396.01531982421875
321,395.4873352050781
322,394.9623107910156
323,394.4408264160156
324,393.9220886230469
325,393.4064025878906
326,392.8940124511719
327,392.38275146484375
328,391.8743896484375
329,391.3689880371094
330,390.8666687011719
331,390.3672790527344
332,389.8709411621094
333,389.37713623046875
334,388.88470458984375
335,388.394775390625
336,387.9098815917969
337,387.4257507324219
338,386.9423828125
339,386.4635925292969
340,385.9881591796875
341,385.5130615234375
342,385.0427551269531
343,384.5729675292969
344,384.1055908203125
345,383.6414489746094
346,383.1795959472656
347,382.72064208984375
348,382.2618408203125
349,381.8080749511719
350,381.35455322265625
351,380.9033508300781
352,380.45526123046875
353,380.00933837890625
354,379.5653991699219
355,379.12469482421875
356,378.6839294433594
357,378.24761962890625
358,377.8117370605469
359,377.37847900390625
360,376.9472961425781
361,376.5184326171875
362,376.0917663574219
363,375.66754150390625
364,375.245361328125
365,374.8235168457031
366,374.404052734375
367,373.9888916015625
368,373.57391357421875
369,373.160888671875
370,372.7498474121094
371,372.3392639160156
372,371.9325256347656
373,371.5281066894531
374,371.1237487792969
375,370.7215270996094
376,370.3211975097656
377,369.9248962402344
378,369.52667236328125
379,369.1323547363281
380,368.7400207519531
381,368.3498840332031
382,367.9593505859375
383,367.5731201171875
384,367.1866455078125
385,366.802001953125
386,366.4190673828125
387,366.0382385253906
388,365.6592102050781
389,365.2821350097656
390,364.9045715332031
391,364.5310363769531
392,364.1571350097656
393,363.7853088378906
394,363.4168395996094
395,363.0482482910156
396,362.6812744140625
397,362.3143005371094
398,361.9508056640625
399,361.58929443359375
400,361.22711181640625
401,360.868408203125
402,360.5097961425781
403,360.15264892578125
404,359.7970886230469
405,359.44305419921875
406,359.0909118652344
407,358.73992919921875
408,358.3909912109375
409,358.0412292480469
410,357.6951599121094
411,357.34857177734375
412,357.00555419921875
413,356.662353515625
414,356.32025146484375
415,355.9797058105469
416,355.6408386230469
417,355.3031311035156
418,354.96514892578125
419,354.6305847167969
420,354.2951965332031
421,353.9635314941406
422,353.6312561035156
423,353.30035400390625
424,352.97119140625
425,352.64324951171875
426,352.3161315917969
427,351.9912109375
428,351.6673889160156
429,351.34320068359375
430,351.02227783203125
431,350.7005310058594
432,350.3819885253906
433,350.0633544921875
434,349.74566650390625
435,349.42938232421875
436,349.114501953125
437,348.8009033203125
438,348.4881591796875
439,348.17498779296875
440,347.86566162109375
441,347.554931640625
442,347.2477722167969
443,346.9400329589844
444,346.6331481933594
445,346.3275146484375
446,346.02349853515625
447,345.7203063964844
448,345.41888427734375
449,345.11822509765625
450,344.81689453125
451,344.5187683105469
452,344.2197265625
453,343.92376708984375
454,343.62744140625
455,343.3316650390625
456,343.0373840332031
457,342.7439880371094
458,342.45184326171875
459,342.16107177734375
460,341.8710632324219
461,341.5804138183594
462,341.29266357421875
463,341.0040283203125
464,340.7181091308594
465,340.4316711425781
466,340.1463623046875
467,339.8619079589844
468,339.5783996582031
469,339.29608154296875
470,339.0143737792969
471,338.7344970703125
472,338.4548034667969
473,338.1745910644531
474,337.8972473144531
475,337.61846923828125
476,337.34295654296875
477,337.06683349609375
478,336.7911376953125
479,336.5164489746094
480,336.2427673339844
481,335.9701843261719
482,335.698486328125
483,335.4272766113281
484,335.1551513671875
485,334.8866882324219
486,334.61602783203125
487,334.3490905761719
488,334.08074951171875
489,333.8129577636719
490,333.5467529296875
491,333.28082275390625
492,333.0162353515625
493,332.7521667480469
494,332.4888000488281
495,332.2266845703125
496,331.9650573730469
497,331.7024230957031
498,331.4426574707031
499,331.1817626953125
500,330.921630859375
501,330.6640319824219
502,330.4057312011719
503,330.1479187011719
504,329.8909606933594
505,329.6346740722656
506,329.3787841796875
507,329.124267578125
508,328.8680114746094
509,328.6150207519531
510,328.3604736328125
511,328.1085205078125
512,327.8551330566406
513,327.6029968261719
514,327.35302734375
515,327.1021423339844
516,326.8517761230469
517,326.60186767578125
518,326.35284423828125
519,326.10394287109375
520,325.8543701171875
521,325.6070861816406
522,325.3603210449219
523,325.1122741699219
524,324.8667297363281
525,324.6202392578125
526,324.3735656738281
527,324.128173828125
528,323.8847961425781
529,323.64007568359375
530,323.39593505859375
531,323.15240478515625
532,322.9075012207031
533,322.66461181640625
534,322.4228515625
535,322.17919921875
536,321.93792724609375
537,321.695556640625
538,321.4552001953125
539,321.2134094238281
540,320.972412109375
541,320.7314147949219
542,320.4928894042969
543,320.2528076171875
544,320.01361083984375
545,319.7724609375
546,319.53375244140625
547,319.2958984375
548,319.057861328125
549,318.8183288574219
550,318.58135986328125
551,318.3427429199219
552,318.1050109863281
553,317.8691101074219
554,317.6320495605469
555,317.3949890136719
556,317.15863037109375
557,316.9225769042969
558,316.6871032714844
559,316.4521789550781
560,316.2172546386719
561,315.98138427734375
562,315.7473449707031
563,315.5138854980469
564,315.2790832519531
565,315.04486083984375
566,314.8128662109375
567,314.5792541503906
568,314.34661865234375
569,314.1158752441406
570,313.88385009765625
571,313.6523742675781
572,313.4214782714844
573,313.18927001953125
