,0,1,2,3,4,5,6,7
0,1.8882632,1.9328679,2.2601361,2.2868872,2.2818813,2.3893926,2.460667,2.4877393
1,0.73218966,0.9890312,1.1320217,0.8406588,0.8191817,0.93777055,0.85498965,0.78582376
2,5.2296743,5.3752174,5.097888,5.088359,5.18372,5.1103325,5.0479956,5.063921
