,trend_loss
0,10920.7295
1,10661.556
2,10369.985
3,10015.369
4,9560.825
5,8987.055
6,8346.508
7,7725.2886
8,7156.866
9,6628.1587
10,6124.7837
11,5646.4375
12,5198.764
13,4785.84
14,4409.631
15,4071.6108
16,3773.125
17,3514.9822
18,3297.088
19,3118.1384
20,2975.2617
21,2863.7642
22,2777.8872
23,2712.4548
24,2663.6165
25,2628.472
26,2604.604
27,2589.834
28,2582.0925
29,2579.333
30,2579.544
31,2580.9
32,2581.9927
33,2581.9993
34,2580.682
35,2578.2424
36,2575.1023
37,2571.6958
38,2568.318
39,2565.0652
40,2561.862
41,2558.5576
42,2555.0334
43,2551.2698
44,2547.3574
45,2543.449
46,2539.6975
47,2536.1965
48,2532.9482
49,2529.871
50,2526.8364
51,2523.7244
52,2520.4753
53,2517.1128
54,2513.7393
55,2510.501
56,2507.545
57,2504.9805
58,2502.8562
59,2501.1648
60,2499.8596
61,2498.879
62,2498.167
63,2497.6826
64,2497.3953
65,2497.2717
66,2497.267
67,2497.3198
68,2497.357
69,2497.3052
70,2497.104
71,2496.718
72,2496.1357
73,2495.3672
74,2494.433
75,2493.355
76,2492.1504
77,2490.831
78,2489.4053
79,2487.8828
80,2486.2744
81,2484.5923
82,2482.8428
83,2481.022
84,2479.1067
85,2477.0527
86,2474.7937
87,2472.2573
88,2469.3855
89,2466.1582
90,2462.5881
91,2458.6501
92,2454.2012
93,2449.0454
94,2443.1162
95,2436.2322
96,2427.4714
97,2416.1458
98,2401.3347
99,2380.5955
100,2350.8782
101,2309.7522
102,2259.044
103,2233.6106
104,2153.7012
105,2142.8167
106,2141.661
107,2124.8171
108,2051.5596
109,2057.8218
110,2032.2695
111,2001.147
112,2002.5542
113,1952.0693
114,1967.2358
115,1917.7526
116,1929.5498
117,1887.5203
118,1891.3837
119,1859.7234
120,1850.7059
121,1840.3633
122,1807.9829
123,1812.9131
124,1781.4912
125,1777.1024
126,1764.5231
127,1741.2448
128,1739.6724
129,1717.933
130,1707.855
131,1699.0063
132,1681.1516
133,1672.2473
134,1662.2432
135,1647.603
136,1640.6783
137,1630.9006
138,1619.279
139,1612.679
140,1604.8467
141,1595.4689
142,1589.6707
143,1583.2479
144,1575.3667
145,1569.4186
146,1564.2385
147,1557.4896
148,1551.8713
149,1547.1855
150,1541.6674
151,1536.2722
152,1531.998
153,1527.5266
154,1522.7588
155,1518.8181
156,1515.1948
157,1511.2828
158,1507.7372
159,1504.7426
160,1501.6378
161,1498.5627
162,1495.946
163,1493.4208
164,1490.7644
165,1488.3364
166,1486.0919
167,1483.705
168,1481.3513
169,1479.1658
170,1476.8961
171,1474.5739
172,1472.3906
173,1470.1882
174,1467.9198
175,1465.7692
176,1463.652
177,1461.5017
178,1459.4537
179,1457.4375
180,1455.3872
181,1453.406
182,1451.4241
183,1449.3953
184,1447.394
185,1445.36
186,1443.2837
187,1441.2247
188,1439.1328
189,1437.0264
190,1434.9406
191,1432.8324
192,1430.7273
193,1428.6289
194,1426.5026
195,1424.3716
196,1422.2195
197,1420.0315
198,1417.8269
199,1415.5847
200,1413.3113
201,1411.0173
202,1408.6891
203,1406.3413
204,1403.968
205,1401.5637
206,1399.1361
207,1396.6719
208,1394.1742
209,1391.6399
210,1389.0635
211,1386.4517
212,1383.7981
213,1381.1074
214,1378.3792
215,1375.611
216,1372.8055
217,1369.9573
218,1367.0684
219,1364.1354
220,1361.1584
221,1358.138
222,1355.0729
223,1351.9662
224,1348.8162
225,1345.625
226,1342.3905
227,1339.1136
228,1335.7932
229,1332.4287
230,1329.0188
231,1325.5626
232,1322.0596
233,1318.5076
234,1314.9042
235,1311.2451
236,1307.5278
237,1303.7488
238,1299.9036
239,1295.9882
240,1292.004
241,1287.9495
242,1283.8147
243,1279.5966
244,1275.2887
245,1270.8849
246,1266.3939
247,1261.8193
248,1257.17
249,1252.4476
250,1247.7072
251,1243.5367
252,1246.6924
253,1272.2355
254,1311.1361
255,1228.6013
256,1321.2587
257,1272.8113
258,1292.0015
259,1225.4182
260,1286.8091
261,1214.3961
262,1264.0645
263,1217.5021
264,1226.5352
265,1227.0248
266,1199.64
267,1225.2006
268,1195.9193
269,1202.343
270,1202.1664
271,1183.1434
272,1197.1649
273,1179.8986
274,1178.9103
275,1180.9515
276,1165.9685
277,1172.94
278,1163.269
279,1158.909
280,1160.4171
281,1149.0948
282,1152.1613
283,1144.3777
284,1141.5469
285,1139.8702
286,1132.9674
287,1133.7661
288,1126.0726
289,1126.5265
290,1120.1608
291,1118.94
292,1114.6383
293,1111.7048
294,1108.7609
295,1104.8186
296,1102.5039
297,1097.9292
298,1095.9326
299,1091.1967
300,1089.0398
301,1084.3384
302,1081.8906
303,1077.4425
304,1074.6084
305,1070.5347
306,1067.2146
307,1063.4534
308,1059.7091
309,1056.1881
310,1052.1744
311,1048.7366
312,1044.6091
313,1041.1425
314,1037.0397
315,1033.4767
316,1029.457
317,1025.7334
318,1021.74963
319,1017.82837
320,1013.8407
321,1009.74304
322,1005.6847
323,1001.422
324,997.25146
325,992.83453
326,988.5164
327,983.96344
328,979.48816
329,974.8054
330,970.1939
331,965.41724
332,960.69836
333,955.842
334,951.02795
335,946.10486
336,941.21796
337,936.2308
338,931.27814
339,926.2516
340,921.25745
341,916.2033
342,911.17664
343,906.1161
344,901.07104
345,896.0195
346,890.9701
347,885.94385
348,880.90826
349,875.9063
350,870.8987
351,865.90894
352,860.9339
353,855.9493
354,850.97845
355,846.0038
356,841.01056
357,836.01294
358,831.0037
359,825.96674
360,820.9026
361,815.8071
362,810.67975
363,805.51447
364,800.33997
365,795.4248
366,793.2467
367,805.42444
368,842.5155
369,777.8586
370,819.8909
371,775.22095
372,799.0322
373,759.6794
374,783.2598
375,747.32336
376,762.5509
377,736.96564
378,744.1269
379,724.13617
380,728.53687
381,713.9431
382,717.048
383,699.2112
384,702.6361
385,688.4618
386,689.73645
387,677.6722
388,677.2866
389,668.12933
390,664.9806
391,657.00653
392,652.8302
393,646.0116
394,641.6526
395,634.61646
396,631.59625
397,624.45435
398,622.21295
399,614.9061
400,612.19214
401,606.3028
402,603.2959
403,598.6723
404,594.6204
405,590.9022
406,585.90625
407,582.86316
408,577.8936
409,574.72046
410,570.8578
411,566.0106
412,563.2345
413,559.16394
414,553.8556
415,551.6556
416,547.5733
417,542.0035
418,540.77655
419,536.5431
420,530.6675
421,529.9806
422,524.057
423,519.92523
424,516.24786
425,509.96262
426,507.78073
427,502.39307
428,500.34344
429,495.34518
430,492.45056
431,487.79303
432,485.05353
433,480.76825
434,477.61768
435,473.26434
436,470.19138
437,466.09988
438,462.75092
439,458.65912
440,455.30426
441,451.52847
442,447.78976
443,444.4519
444,440.46442
445,437.39642
446,434.81424
447,430.13593
448,428.0143
449,434.64505
450,568.0471
451,1140.8868
452,1115.5891
453,1030.9067
454,1022.9963
455,994.70703
456,955.10614
457,906.32263
458,833.1467
459,756.04474
460,713.765
461,724.20917
462,752.89966
463,738.58746
464,695.56213
465,686.1582
466,705.4496
467,706.8236
468,682.8495
469,669.93726
470,671.507
471,667.90173
472,653.937
473,639.1727
474,634.41254
475,633.129
476,627.55273
477,618.91125
478,610.0532
479,602.07947
480,595.91364
481,590.10126
482,582.0092
483,573.2784
484,567.87915
485,564.8058
486,560.3945
487,555.22174
488,551.32324
489,548.2763
490,545.0973
491,541.1789
492,536.5225
493,532.39404
494,529.19165
495,525.5456
496,521.10724
497,517.0712
498,513.66406
499,510.10196
500,506.24014
501,502.3795
502,498.80823
503,495.6751
504,492.5542
505,489.18045
506,486.00928
507,483.15756
508,480.23566
509,477.17932
510,474.15002
511,471.2228
512,468.41827
513,465.59512
514,462.68365
515,459.87875
516,457.20825
517,454.51083
518,451.7889
519,449.09964
520,446.4723
521,443.92136
522,441.36673
523,438.80374
524,436.31662
525,433.8723
526,431.41818
527,428.97122
528,426.54745
529,424.16583
530,421.809
531,419.44562
532,417.1081
533,414.8093
534,412.52222
535,410.2432
536,407.973
537,405.72095
538,403.49048
539,401.26288
540,399.04474
541,396.8486
542,394.66794
543,392.49976
544,390.34122
545,388.1973
546,386.07367
547,383.9616
548,381.86096
549,379.7771
550,377.70975
551,375.6587
552,373.62088
553,371.5988
554,369.59634
555,367.61108
556,365.64365
557,363.69644
558,361.7718
559,359.87128
560,357.99426
561,356.14362
562,354.32208
563,352.53073
