,0,1,2,3,4,5,6,7
0,0.7214823,0.56565017,0.5093356,0.49103665,0.48250306,0.5400062,0.6606736,0.7882744
1,1.9674093,2.3979483,2.1802952,1.8667569,1.8937948,2.0326514,1.9846854,2.0124762
2,5.2794456,4.881972,4.6400733,4.4885507,4.2825403,4.070033,4.0100894,4.116151
