,likelihood
0,13688.41796875
1,11215.5517578125
2,9273.837890625
3,7742.26318359375
4,6587.0791015625
5,5799.736328125
6,5019.65185546875
7,4614.8447265625
8,4037.09814453125
9,3754.9658203125
10,3494.1826171875
11,3208.39404296875
12,2970.966796875
13,2787.999267578125
14,2635.31201171875
15,2498.69189453125
16,2372.5732421875
17,2254.935546875
18,2145.0986328125
19,2043.0196533203125
20,1948.893310546875
21,1862.9893798828125
22,1785.4998779296875
23,1716.3514404296875
24,1655.1309814453125
25,1600.9967041015625
26,1552.9354248046875
27,1509.951904296875
28,1471.2197265625
29,1436.03515625
30,1403.8509521484375
31,1374.1636962890625
32,1346.581787109375
33,1320.79052734375
34,1296.544921875
35,1273.6663818359375
36,1252.0189208984375
37,1231.4874267578125
38,1211.9256591796875
39,1193.2021484375
40,1175.1749267578125
41,1157.758056640625
42,1140.8839111328125
43,1124.541748046875
44,1108.7603759765625
45,1093.568359375
46,1079.0120849609375
47,1065.10791015625
48,1051.851318359375
49,1039.2177734375
50,1027.162109375
51,1015.6311645507812
52,1004.5701904296875
53,993.9387817382812
54,983.6932373046875
55,973.8001098632812
56,964.2257690429688
57,954.9447021484375
58,945.9276733398438
59,937.1552124023438
60,928.60595703125
61,920.2733154296875
62,912.1519165039062
63,904.2310791015625
64,896.5122680664062
65,888.99560546875
66,881.6781616210938
67,874.5676879882812
68,867.6537475585938
69,860.9319458007812
70,854.3984985351562
71,848.0309448242188
72,841.815673828125
73,835.7381591796875
74,829.7947998046875
75,823.9738159179688
76,818.2770385742188
77,812.6937866210938
78,807.228759765625
79,801.8679809570312
80,796.6090087890625
81,791.4554443359375
82,786.4048461914062
83,781.461181640625
84,776.61767578125
85,771.874755859375
86,767.228271484375
87,762.6688842773438
88,758.1952514648438
89,753.8125610351562
90,749.505859375
91,745.2817993164062
92,741.1288452148438
93,737.0472412109375
94,733.0330810546875
95,729.0883178710938
96,725.212890625
97,721.3989868164062
98,717.6502075195312
99,713.9651489257812
100,710.3394775390625
101,706.778076171875
102,703.2706909179688
103,699.8250122070312
104,696.43115234375
105,693.09228515625
106,689.8063354492188
107,686.5684204101562
108,683.3812255859375
109,680.2421264648438
110,677.1466674804688
111,674.1011352539062
112,671.097412109375
113,668.134765625
114,665.2196655273438
115,662.3418579101562
116,659.5068359375
117,656.7125854492188
118,653.9544067382812
119,651.236328125
120,648.5553588867188
121,645.9110107421875
122,643.3048095703125
123,640.7285766601562
124,638.1878051757812
125,635.681396484375
126,633.2079467773438
127,630.7633666992188
128,628.35107421875
129,625.9696655273438
130,623.61865234375
131,621.2979125976562
132,619.0035400390625
133,616.7374267578125
134,614.5003051757812
135,612.2908935546875
136,610.1046752929688
137,607.9487915039062
138,605.8163452148438
139,603.7086791992188
140,601.6253051757812
141,599.5641479492188
142,597.53076171875
143,595.5175170898438
144,593.5277709960938
145,591.5607299804688
146,589.613037109375
147,587.6909790039062
148,585.78759765625
149,583.9048461914062
150,582.043701171875
151,580.2019653320312
152,578.3793334960938
153,576.5772705078125
154,574.7935791015625
155,573.028076171875
156,571.2821655273438
157,569.5532836914062
158,567.842041015625
159,566.1490478515625
160,564.4732666015625
161,562.8130493164062
162,561.1708374023438
163,559.5440063476562
164,557.9334106445312
165,556.3401489257812
166,554.759521484375
167,553.1957397460938
168,551.647216796875
169,550.1143188476562
170,548.5968627929688
171,547.0914306640625
172,545.6005249023438
173,544.1248168945312
174,542.6612548828125
175,541.212646484375
176,539.77783203125
177,538.3551025390625
178,536.9441528320312
179,535.5480346679688
180,534.1632690429688
181,532.7928466796875
182,531.43359375
183,530.0848999023438
184,528.7498779296875
185,527.42626953125
186,526.1140747070312
187,524.8123779296875
188,523.52392578125
189,522.2451171875
190,520.9779663085938
191,519.7198486328125
192,518.4754638671875
193,517.2398071289062
194,516.0127563476562
195,514.798828125
196,513.5932006835938
197,512.3978271484375
198,511.213134765625
199,510.0390625
200,508.8722839355469
201,507.71588134765625
202,506.5696716308594
203,505.4329528808594
204,504.3035888671875
