,likelihood
0,27570.712890625
1,22647.400390625
2,18754.455078125
3,15689.16015625
4,13290.244140625
5,11411.091796875
6,9922.0732421875
7,8724.814453125
8,7749.45849609375
9,6946.54833984375
10,6279.875
11,5722.96484375
12,5254.240234375
13,4856.43896484375
14,4515.923828125
15,4221.51171875
16,3964.737060546875
17,3738.60205078125
18,3537.935302734375
19,3358.554443359375
20,3197.1787109375
21,3051.18505859375
22,2918.504638671875
23,2797.43310546875
24,2686.532958984375
25,2584.69287109375
26,2490.883056640625
27,2404.220947265625
28,2324.02880859375
29,2249.6611328125
30,2180.542724609375
31,2116.205078125
32,2056.208740234375
33,2000.1883544921875
34,1947.783935546875
35,1898.7142333984375
36,1852.7000732421875
37,1809.5257568359375
38,1768.9141845703125
39,1730.7154541015625
40,1694.71826171875
41,1660.7685546875
42,1628.70166015625
43,1598.38037109375
44,1569.6480712890625
45,1542.404541015625
46,1516.540771484375
47,1491.9322509765625
48,1468.506591796875
49,1446.162841796875
50,1424.8076171875
51,1404.3876953125
52,1384.8271484375
53,1366.0634765625
54,1348.05224609375
55,1330.7235107421875
56,1314.0465087890625
57,1297.96875
58,1282.459228515625
59,1267.479248046875
60,1252.9857177734375
61,1238.95703125
62,1225.377197265625
63,1212.203125
64,1199.4249267578125
65,1187.0062255859375
66,1174.9345703125
67,1163.1851806640625
68,1151.7529296875
69,1140.6180419921875
70,1129.7626953125
71,1119.17822265625
72,1108.8524169921875
73,1098.766845703125
74,1088.9093017578125
75,1079.28564453125
76,1069.87548828125
77,1060.6663818359375
78,1051.6611328125
79,1042.845703125
80,1034.212158203125
81,1025.7606201171875
82,1017.4783935546875
83,1009.3671875
84,1001.410888671875
85,993.6177978515625
86,985.9691162109375
87,978.4730224609375
88,971.1133422851562
89,963.8902587890625
90,956.8096313476562
91,949.8536376953125
92,943.0271606445312
93,936.3245239257812
94,929.7406005859375
95,923.2761840820312
96,916.9237670898438
97,910.683837890625
98,904.5552368164062
99,898.5304565429688
100,892.610595703125
101,886.7897338867188
102,881.0684204101562
103,875.4451293945312
104,869.9194946289062
105,864.483642578125
106,859.135498046875
107,853.876953125
108,848.7066650390625
109,843.6215209960938
110,838.6212158203125
111,833.6990356445312
112,828.8594970703125
113,824.09521484375
114,819.4125366210938
115,814.7958374023438
116,810.2612915039062
117,805.7930297851562
118,801.4005126953125
119,797.0748901367188
120,792.82080078125
121,788.6309814453125
122,784.50634765625
123,780.4451293945312
124,776.453125
125,772.5195922851562
126,768.64599609375
127,764.8319091796875
128,761.0768432617188
129,757.3851318359375
130,753.7421875
131,750.1618041992188
132,746.6329956054688
133,743.1566162109375
134,739.7376098632812
135,736.3698120117188
136,733.0504150390625
137,729.78759765625
138,726.5702514648438
139,723.3972778320312
140,720.2796020507812
141,717.203125
142,714.1807861328125
143,711.1961059570312
144,708.2603759765625
145,705.3695678710938
146,702.5184326171875
147,699.7117919921875
148,696.9480590820312
149,694.2247924804688
150,691.5462036132812
151,688.8997802734375
152,686.2975463867188
153,683.7329711914062
154,681.2071533203125
155,678.71630859375
156,676.2633056640625
157,673.84619140625
158,671.4696655273438
159,669.1218872070312
160,666.8115844726562
161,664.5343627929688
162,662.2879638671875
163,660.0785522460938
164,657.8973999023438
165,655.75390625
166,653.6376953125
167,651.5507202148438
168,649.4960327148438
169,647.4677124023438
170,645.4740600585938
171,643.502685546875
172,641.5655517578125
173,639.6530151367188
174,637.76708984375
175,635.9086303710938
176,634.0784301757812
177,632.2698364257812
178,630.4906616210938
179,628.7329711914062
180,627.0052490234375
181,625.296142578125
182,623.6128540039062
183,621.9537353515625
184,620.3171997070312
185,618.7027587890625
186,617.1112060546875
187,615.5426025390625
188,613.9907836914062
189,612.4650268554688
190,610.9567260742188
191,609.4686889648438
192,608.0047607421875
193,606.5562744140625
194,605.1273803710938
195,603.7184448242188
196,602.3285522460938
197,600.9522705078125
198,599.5996704101562
199,598.263916015625
200,596.9425659179688
201,595.6424560546875
202,594.3544921875
203,593.0840454101562
204,591.8283081054688
205,590.5931396484375
206,589.370361328125
207,588.1646118164062
208,586.9716186523438
209,585.794921875
210,584.6302490234375
211,583.4821166992188
212,582.3478393554688
213,581.2252197265625
214,580.1194458007812
215,579.0228271484375
216,577.9435424804688
217,576.8739013671875
218,575.8192749023438
219,574.77392578125
220,573.741455078125
221,572.7212524414062
222,571.7128295898438
223,570.71435546875
224,569.7297973632812
225,568.7557373046875
226,567.791748046875
227,566.8400268554688
228,565.8967895507812
229,564.9625244140625
230,564.0430908203125
231,563.1281127929688
232,562.2260131835938
233,561.334716796875
234,560.4510498046875
235,559.575439453125
236,558.7108154296875
237,557.8546142578125
238,557.0072021484375
239,556.1682739257812
240,555.3387451171875
241,554.517333984375
242,553.7020263671875
243,552.8980102539062
244,552.099853515625
245,551.3095703125
246,550.5275268554688
247,549.7529296875
248,548.9840698242188
249,548.2254028320312
250,547.4716186523438
251,546.7263793945312
252,545.9878540039062
253,545.2559204101562
254,544.53076171875
255,543.810546875
256,543.0997314453125
257,542.3927612304688
258,541.69287109375
259,541.000732421875
260,540.3115844726562
261,539.6302490234375
262,538.9544677734375
263,538.2860107421875
264,537.6219482421875
265,536.9630737304688
266,536.3095092773438
267,535.6612548828125
268,535.0202026367188
269,534.3839111328125
270,533.7516479492188
271,533.124755859375
272,532.5027465820312
273,531.8853149414062
274,531.2741088867188
275,530.6672973632812
276,530.0645751953125
277,529.4662475585938
278,528.8733520507812
279,528.2847900390625
280,527.69970703125
281,527.119384765625
282,526.54443359375
283,525.9736938476562
284,525.4041748046875
285,524.8426513671875
286,524.2833862304688
287,523.7279052734375
288,523.1773681640625
289,522.62841796875
290,522.0852661132812
291,521.5454711914062
292,521.0084838867188
293,520.4769897460938
294,519.9473266601562
295,519.4213256835938
296,518.8998413085938
297,518.3807983398438
298,517.865966796875
299,517.3541870117188
300,516.8463745117188
301,516.3418579101562
302,515.8399658203125
303,515.34033203125
304,514.8451538085938
305,514.3509521484375
306,513.8624877929688
307,513.37451171875
308,512.8928833007812
309,512.4115600585938
310,511.93328857421875
311,511.4573059082031
312,510.9852600097656
313,510.5158996582031
314,510.04901123046875
315,509.58599853515625
316,509.12432861328125
317,508.66412353515625
318,508.2085266113281
319,507.75445556640625
320,507.3027648925781
321,506.8550109863281
322,506.407958984375
323,505.96270751953125
324,505.522705078125
325,505.08270263671875
326,504.6461181640625
327,504.2112121582031
328,503.7783508300781
329,503.34820556640625
330,502.9201965332031
331,502.4924011230469
332,502.06964111328125
333,501.6491394042969
334,501.2276306152344
335,500.81201171875
336,500.39508056640625
337,499.9824523925781
338,499.5702209472656
339,499.1603088378906
340,498.75238037109375
341,498.34857177734375
342,497.9444580078125
343,497.5427551269531
344,497.1430358886719
345,496.7427978515625
346,496.3460693359375
347,495.9524230957031
348,495.5605163574219
349,495.16754150390625
350,494.7792053222656
351,494.39013671875
352,494.0056457519531
353,493.620361328125
354,493.2362060546875
355,492.8551025390625
356,492.47467041015625
357,492.096923828125
358,491.72015380859375
359,491.3447570800781
360,490.9714050292969
361,490.5999450683594
362,490.2298278808594
363,489.85906982421875
364,489.4925842285156
365,489.1250915527344
366,488.7614440917969
367,488.3963928222656
368,488.0338134765625
369,487.6742858886719
370,487.3150634765625
371,486.95654296875
372,486.59991455078125
373,486.2437744140625
374,485.88946533203125
375,485.5364685058594
376,485.1837463378906
377,484.8326110839844
378,484.4840393066406
379,484.13507080078125
380,483.7889404296875
381,483.442138671875
382,483.09747314453125
383,482.754150390625
384,482.4122314453125
385,482.069580078125
386,481.7298889160156
387,481.3904724121094
388,481.0523376464844
389,480.7168884277344
390,480.37945556640625
391,480.04327392578125
392,479.7101745605469
393,479.377685546875
394,479.04473876953125
395,478.7149658203125
396,478.38409423828125
397,478.05413818359375
398,477.72552490234375
399,477.3997802734375
400,477.0732116699219
401,476.7481994628906
402,476.42413330078125
403,476.10040283203125
404,475.7762451171875
405,475.4549865722656
406,475.13397216796875
407,474.81317138671875
408,474.4948425292969
409,474.1754455566406
410,473.85821533203125
411,473.54119873046875
412,473.2239685058594
413,472.9088439941406
414,472.59381103515625
415,472.27972412109375
416,471.9666748046875
417,471.6551208496094
418,471.3435974121094
419,471.0334167480469
420,470.72100830078125
421,470.41253662109375
422,470.10467529296875
423,469.795654296875
424,469.4882507324219
425,469.1822509765625
426,468.87615966796875
427,468.56951904296875
428,468.26483154296875
429,467.9602355957031
430,467.65728759765625
431,467.3545837402344
432,467.05242919921875
433,466.75054931640625
434,466.4481506347656
435,466.1484375
436,465.8472595214844
437,465.549072265625
438,465.2492370605469
439,464.9503479003906
440,464.65374755859375
441,464.356689453125
442,464.05950927734375
443,463.7632141113281
444,463.4675598144531
445,463.1706848144531
446,462.8759460449219
447,462.5829162597656
448,462.28668212890625
449,461.9949951171875
450,461.7005310058594
451,461.40960693359375
452,461.11651611328125
453,460.8247375488281
454,460.5349426269531
455,460.2440490722656
456,459.95355224609375
457,459.66387939453125
458,459.37432861328125
459,459.08416748046875
460,458.7952575683594
461,458.5076904296875
462,458.218505859375
463,457.9323425292969
464,457.6439208984375
465,457.35662841796875
466,457.0707092285156
467,456.78521728515625
468,456.4989013671875
469,456.2128601074219
470,455.9278259277344
471,455.64306640625
472,455.3588562011719
473,455.0732116699219
474,454.7901611328125
475,454.507080078125
476,454.2226257324219
477,453.93890380859375
478,453.6578369140625
479,453.373779296875
480,453.09136962890625
481,452.8094482421875
482,452.52764892578125
483,452.2459411621094
484,451.9645080566406
485,451.6842041015625
486,451.40399169921875
487,451.1221008300781
488,450.8426208496094
489,450.5613098144531
490,450.2826232910156
491,450.00225830078125
492,449.7215881347656
493,449.44232177734375
494,449.1635437011719
495,448.8841857910156
496,448.6056213378906
497,448.3270568847656
498,448.0491027832031
499,447.7716369628906
500,447.49261474609375
501,447.2149963378906
502,446.93646240234375
503,446.65789794921875
504,446.3825988769531
505,446.1048889160156
506,445.8266296386719
507,445.5499572753906
508,445.2725830078125
509,444.9960021972656
510,444.7200622558594
511,444.4414978027344
512,444.1662292480469
513,443.8885498046875
514,443.61309814453125
515,443.33636474609375
516,443.0618591308594
517,442.7851867675781
518,442.5090026855469
519,442.233154296875
520,441.9571838378906
521,441.6815185546875
522,441.40606689453125
523,441.12847900390625
524,440.8539733886719
525,440.57769775390625
526,440.3032531738281
527,440.0264892578125
528,439.7511291503906
529,439.4772033691406
530,439.2021484375
531,438.9267578125
532,438.65106201171875
533,438.3760070800781
534,438.09954833984375
535,437.824951171875
536,437.5503234863281
537,437.2745361328125
538,437.0003662109375
539,436.7247009277344
540,436.4488830566406
541,436.1738586425781
542,435.8984375
543,435.6231994628906
544,435.34765625
545,435.0732116699219
546,434.79888916015625
547,434.52227783203125
548,434.2478332519531
549,433.9711608886719
550,433.69757080078125
551,433.4216613769531
552,433.1461486816406
553,432.8700866699219
554,432.5945129394531
555,432.3195495605469
556,432.04449462890625
557,431.7694091796875
558,431.4944152832031
559,431.2172546386719
