,trend_loss
0,11598.097
1,11368.598
2,11138.572
3,10889.011
4,10599.047
5,10239.736
6,9782.288
7,9219.143
8,8585.445
9,7946.606
10,7339.922
11,6755.8384
12,6173.737
13,5593.074
14,5038.4873
15,4537.621
16,4097.036
17,3709.6204
18,3370.5625
19,3080.8955
20,2844.2695
21,2662.3013
22,2532.4265
23,2448.6775
24,2402.696
25,2384.3228
26,2383.1138
27,2390.491
28,2400.8162
29,2411.0803
30,2420.0417
31,2427.4058
32,2433.1973
33,2437.3413
34,2439.48
35,2439.0562
36,2435.6143
37,2429.1177
38,2420.0813
39,2409.4556
40,2398.3535
41,2387.7632
42,2378.3179
43,2370.2068
44,2363.2163
45,2356.9038
46,2350.8196
47,2344.695
48,2338.5251
49,2332.5317
50,2327.0518
51,2322.4006
52,2318.769
53,2316.1804
54,2314.5173
55,2313.5886
56,2313.209
57,2313.2432
58,2313.6135
59,2314.2664
60,2315.1335
61,2316.0994
62,2317.0044
63,2317.6733
64,2317.9595
65,2317.787
66,2317.1694
67,2316.1965
68,2315.006
69,2313.7417
70,2312.5217
71,2311.423
72,2310.4866
73,2309.7273
74,2309.1526
75,2308.7651
76,2308.5647
77,2308.5378
78,2308.6543
79,2308.865
80,2309.1123
81,2309.3403
82,2309.5088
83,2309.5984
84,2309.6116
85,2309.5625
86,2309.4712
87,2309.3552
88,2309.2263
89,2309.0918
90,2308.9585
91,2308.8335
92,2308.7249
93,2308.6392
94,2308.5793
95,2308.5432
96,2308.525
97,2308.516
98,2308.5107
99,2308.5046
100,2308.4976
101,2308.4907
102,2308.4858
103,2308.4832
104,2308.4814
105,2308.4795
106,2308.4753
107,2308.4685
108,2308.4597
109,2308.4495
110,2308.4385
111,2308.4265
112,2308.4136
113,2308.399
114,2308.3835
115,2308.3677
116,2308.353
117,2308.3408
118,2308.3315
119,2308.3245
120,2308.3203
121,2308.317
122,2308.314
123,2308.3115
124,2308.309
125,2308.306
126,2308.3018
127,2308.2969
128,2308.2905
129,2308.283
130,2308.275
131,2308.2666
132,2308.2583
133,2308.2505
134,2308.2432
135,2308.236
136,2308.2295
137,2308.2234
138,2308.2173
139,2308.2114
140,2308.2053
141,2308.1992
142,2308.193
143,2308.1865
144,2308.1794
145,2308.1724
146,2308.1653
147,2308.158
148,2308.1504
149,2308.1428
150,2308.1353
151,2308.1274
152,2308.1196
153,2308.1116
154,2308.1035
155,2308.0952
156,2308.0872
157,2308.0786
158,2308.07
159,2308.0615
160,2308.0527
161,2308.0437
162,2308.0344
163,2308.0254
164,2308.0159
165,2308.0063
166,2307.9966
167,2307.9863
168,2307.976
169,2307.9656
170,2307.9553
171,2307.944
172,2307.9333
173,2307.9219
174,2307.9104
175,2307.8987
176,2307.8865
177,2307.8745
178,2307.8618
179,2307.849
180,2307.836
181,2307.823
182,2307.809
183,2307.7952
184,2307.7808
185,2307.766
186,2307.751
187,2307.7356
188,2307.72
189,2307.7039
190,2307.687
191,2307.6702
192,2307.6526
193,2307.6348
194,2307.6162
195,2307.5972
196,2307.5776
197,2307.5576
198,2307.5369
199,2307.5156
200,2307.4934
201,2307.4712
202,2307.4475
203,2307.4233
204,2307.3982
205,2307.3726
206,2307.346
207,2307.3184
208,2307.2896
209,2307.26
210,2307.2292
211,2307.1973
212,2307.1643
213,2307.13
214,2307.0938
215,2307.0564
216,2307.0176
217,2306.977
218,2306.9346
219,2306.8901
220,2306.8435
221,2306.795
222,2306.744
223,2306.6902
224,2306.634
225,2306.575
226,2306.5127
227,2306.4468
228,2306.3772
229,2306.3035
230,2306.2256
231,2306.143
232,2306.0554
233,2305.9622
234,2305.8628
235,2305.7568
236,2305.6438
237,2305.523
238,2305.3933
239,2305.2544
240,2305.1055
241,2304.945
242,2304.7725
243,2304.5867
244,2304.3862
245,2304.17
246,2303.9368
247,2303.685
248,2303.413
249,2303.12
250,2302.8037
251,2302.4636
252,2302.098
253,2301.7056
254,2301.2854
255,2300.8374
256,2300.3606
257,2299.8545
258,2299.3188
259,2298.7542
260,2298.1597
261,2297.5352
262,2296.8801
263,2296.1926
264,2295.471
265,2294.7124
266,2293.9143
267,2293.0718
268,2292.181
269,2291.2363
270,2290.2332
271,2289.1663
272,2288.0303
273,2286.8225
274,2285.54
275,2284.1821
276,2282.75
277,2281.2478
278,2279.6814
279,2278.0579
280,2276.3855
281,2274.6704
282,2272.9177
283,2271.127
284,2269.294
285,2267.4104
286,2265.4658
287,2263.4468
288,2261.3428
289,2259.1436
290,2256.8425
291,2254.4358
292,2251.9214
293,2249.3
294,2246.5728
295,2243.7415
296,2240.8071
297,2237.77
298,2234.6287
299,2231.3809
300,2228.023
301,2224.5508
302,2220.9602
303,2217.2473
304,2213.4104
305,2209.4492
306,2205.3652
307,2201.1602
308,2196.836
309,2192.3928
310,2187.8274
311,2183.1353
312,2178.3105
313,2173.3496
314,2168.2495
315,2163.0127
316,2157.6423
317,2152.1426
318,2146.517
319,2140.7676
320,2134.8962
321,2128.905
322,2122.799
323,2116.5854
324,2110.2708
325,2103.863
326,2097.3674
327,2090.7893
328,2084.1357
329,2077.414
330,2070.635
331,2063.807
332,2056.939
333,2050.0398
334,2043.1157
335,2036.1758
336,2029.228
337,2022.28
338,2015.3394
339,2008.4108
340,2001.4994
341,1994.6086
342,1987.7427
343,1980.9045
344,1974.0968
345,1967.3219
346,1960.583
347,1953.8834
348,1947.2274
349,1940.6205
350,1934.0686
351,1927.5785
352,1921.1571
353,1914.8097
354,1908.5414
355,1902.3547
356,1896.2509
357,1890.2285
358,1884.2849
359,1878.4148
360,1872.6135
361,1866.8745
362,1861.1927
363,1855.5629
364,1849.9816
365,1844.4453
366,1838.9534
367,1833.505
368,1828.1019
369,1822.7474
370,1817.4454
371,1812.2036
372,1807.0305
373,1801.937
374,1796.9354
375,1792.0383
376,1787.2578
377,1782.6028
378,1778.0796
379,1773.6892
380,1769.428
381,1765.2872
382,1761.2545
383,1757.3146
384,1753.4495
385,1749.6393
386,1745.8625
387,1742.0953
388,1738.3115
389,1734.4824
390,1730.5789
391,1726.5774
392,1722.4706
393,1718.2822
394,1714.0826
395,1709.9924
396,1706.145
397,1702.6384
398,1699.4802
399,1696.6064
400,1693.9165
401,1691.3324
402,1688.7745
403,1686.2162
404,1683.5853
405,1680.8827
406,1678.0527
407,1675.1042
408,1672.0232
409,1668.8274
410,1665.5399
411,1662.188
412,1658.7971
413,1655.3821
414,1651.9601
415,1648.5322
416,1645.0767
417,1641.5579
418,1637.9436
419,1634.1996
420,1630.2661
421,1626.0763
422,1621.6151
423,1616.9265
424,1612.0559
425,1606.9873
426,1601.6433
427,1595.9258
428,1589.7373
429,1582.9807
430,1575.5188
431,1567.1339
432,1557.63
433,1547.1088
434,1536.2384
435,1526.0137
436,1516.8617
437,1507.9385
438,1498.0287
439,1486.6742
