,trend_loss
0,11140.946
1,10882.401
2,10590.785
3,10235.291
4,9778.624
5,9197.446
6,8541.142
7,7899.727
8,7309.676
9,6759.7163
10,6236.9404
11,5740.4497
12,5275.6035
13,4846.713
14,4455.863
15,4104.314
16,3792.879
17,3521.5405
18,3289.312
19,3094.359
20,2933.938
21,2804.147
22,2700.3027
23,2618.143
24,2554.3022
25,2505.88
26,2470.083
27,2444.2014
28,2425.759
29,2412.7437
30,2403.8054
31,2398.2412
32,2395.6365
33,2395.399
34,2396.6113
35,2398.302
36,2399.7305
37,2400.46
38,2400.3184
39,2399.3174
40,2397.57
41,2395.211
42,2392.3433
43,2389.0146
44,2385.2234
45,2380.9539
46,2376.214
47,2371.0676
48,2365.6392
49,2360.1077
50,2354.6816
51,2349.5742
52,2344.974
53,2341.0244
54,2337.8062
55,2335.3354
56,2333.5703
57,2332.426
58,2331.7932
59,2331.5544
60,2331.5952
61,2331.812
62,2332.1167
63,2332.4363
64,2332.7148
65,2332.9094
66,2332.9888
67,2332.9333
68,2332.7324
69,2332.3845
70,2331.8953
71,2331.2764
72,2330.5435
73,2329.7124
74,2328.7998
75,2327.821
76,2326.791
77,2325.7246
78,2324.6365
79,2323.542
80,2322.4546
81,2321.3848
82,2320.3394
83,2319.3188
84,2318.3176
85,2317.3257
86,2316.3296
87,2315.3137
88,2314.2644
89,2313.1702
90,2312.0222
91,2310.8164
92,2309.5522
93,2308.231
94,2306.858
95,2305.4375
96,2303.9736
97,2302.4683
98,2300.92
99,2299.3245
100,2297.6758
101,2295.9653
102,2294.1868
103,2292.335
104,2290.4072
105,2288.4036
106,2286.3271
107,2284.1812
108,2281.9683
109,2279.688
110,2277.3389
111,2274.915
112,2272.4097
113,2269.8184
114,2267.1387
115,2264.3723
116,2261.5269
117,2258.6118
118,2255.6396
119,2252.6213
120,2249.5662
121,2246.477
122,2243.354
123,2240.1924
124,2236.9841
125,2233.72
126,2230.3892
127,2226.981
128,2223.4844
129,2219.8887
130,2216.1865
131,2212.3743
132,2208.4526
133,2204.429
134,2200.315
135,2196.125
136,2191.8716
137,2187.5642
138,2183.2036
139,2178.7844
140,2174.2954
141,2169.7231
142,2165.058
143,2160.2964
144,2155.441
145,2150.5044
146,2145.5002
147,2140.445
148,2135.3481
149,2130.2131
150,2125.0356
151,2119.8083
152,2114.5254
153,2109.1882
154,2103.8037
155,2098.3838
156,2092.9414
157,2087.4832
158,2082.0107
159,2076.5215
160,2071.012
161,2065.4822
162,2059.937
163,2054.3835
164,2048.8281
165,2043.2749
166,2037.7244
167,2032.1748
168,2026.6255
169,2021.0771
170,2015.533
171,2009.9962
172,2004.4692
173,1998.9536
174,1993.4497
175,1987.9578
176,1982.4773
177,1977.0094
178,1971.5553
179,1966.1161
180,1960.6921
181,1955.2834
182,1949.8895
183,1944.509
184,1939.14
185,1933.7808
186,1928.4294
187,1923.0836
188,1917.7397
189,1912.3936
190,1907.0409
191,1901.6769
192,1896.3014
193,1890.9343
194,1885.7299
195,1881.3247
196,1877.0507
197,1869.5138
198,1864.3145
199,1859.2877
200,1852.3542
201,1847.9774
202,1841.0251
203,1836.0453
204,1829.6516
205,1823.809
206,1817.8665
207,1811.3381
208,1805.6637
209,1798.7893
210,1793.0243
211,1786.2588
212,1780.3677
213,1773.962
214,1767.9167
215,1762.1222
216,1756.0916
217,1750.6775
218,1744.8817
219,1739.6412
220,1734.1221
221,1728.7683
222,1723.5167
223,1718.0149
224,1712.7909
225,1707.3066
226,1701.923
227,1696.5446
228,1691.0026
229,1685.6345
230,1680.1392
231,1674.6025
232,1669.1769
233,1663.6031
234,1657.9922
235,1652.443
236,1646.7705
237,1641.0125
238,1635.29
239,1629.5032
240,1623.594
241,1617.6606
242,1611.7246
243,1605.7098
244,1599.6044
245,1593.4658
246,1587.2996
247,1581.0518
248,1574.7047
249,1568.288
250,1561.8032
251,1555.2086
252,1548.491
253,1541.6731
254,1534.7328
255,1527.65
256,1520.4486
257,1513.1327
258,1505.705
259,1498.2076
260,1490.6663
261,1483.1099
262,1475.5837
263,1468.1068
264,1460.6917
265,1453.3463
266,1446.0532
267,1438.7913
268,1431.5421
269,1424.2821
270,1416.9918
271,1409.6594
272,1402.2822
273,1394.8589
274,1387.3867
275,1379.8684
276,1372.2931
277,1364.6755
278,1357.0233
279,1349.6476
280,1343.3091
281,1340.1897
282,1328.483
283,1316.7844
284,1310.9081
285,1301.679
286,1291.2167
287,1283.9761
288,1274.5867
289,1264.6272
290,1256.6178
291,1246.8668
292,1236.8639
293,1227.5571
294,1216.4208
295,1205.4359
296,1194.3213
297,1182.2085
298,1170.9558
299,1159.0793
300,1147.2925
301,1135.8472
302,1123.9955
303,1112.6776
304,1101.5854
305,1089.9502
306,1078.1769
307,1066.1421
308,1053.3824
309,1040.431
310,1027.3774
311,1014.1312
312,1001.08234
313,989.08997
314,986.09863
315,996.67224
316,981.9191
317,955.273
318,947.3567
319,930.4714
320,916.97314
321,899.4459
322,893.28656
323,886.14014
324,870.04333
325,853.98584
326,848.91046
327,842.321
328,828.373
329,816.7121
330,809.798
331,803.0122
332,792.4684
333,782.1594
334,774.01624
335,767.123
336,759.81244
337,756.7595
338,767.72644
339,805.5906
