,trend_loss
0,12117.29
1,11893.638
2,11680.34
3,11452.47
4,11189.623
5,10868.983
6,10466.545
7,9966.656
8,9379.783
9,8756.061
10,8153.6104
11,7590.7173
12,7053.3623
13,6528.6924
14,6015.1924
15,5517.4062
16,5040.5596
17,4590.4785
18,4176.072
19,3808.0784
20,3493.691
21,3231.9958
22,3016.3398
23,2840.724
24,2702.1108
25,2599.127
26,2529.743
27,2489.0908
28,2470.264
29,2466.7192
30,2472.4958
31,2482.5369
32,2493.1406
33,2502.0806
34,2508.3596
35,2511.8125
36,2512.7305
37,2511.573
38,2508.7688
39,2504.601
40,2499.2017
41,2492.6375
42,2485.037
43,2476.6748
44,2467.9734
45,2459.4287
46,2451.5005
47,2444.5122
48,2438.5884
49,2433.652
50,2429.4797
51,2425.7944
52,2422.3643
53,2419.068
54,2415.9114
55,2412.9917
56,2410.44
57,2408.3584
58,2406.7817
59,2405.6704
60,2404.9314
61,2404.4556
62,2404.155
63,2403.981
64,2403.9194
65,2403.9753
66,2404.145
67,2404.4014
68,2404.6897
69,2404.9387
70,2405.081
71,2405.0718
72,2404.8984
73,2404.5815
74,2404.1616
75,2403.6846
76,2403.1897
77,2402.702
78,2402.236
79,2401.8005
80,2401.404
81,2401.0593
82,2400.782
83,2400.5837
84,2400.4695
85,2400.4321
86,2400.4556
87,2400.5176
88,2400.596
89,2400.6733
90,2400.739
91,2400.788
92,2400.819
93,2400.832
94,2400.826
95,2400.8008
96,2400.757
97,2400.6973
98,2400.6272
99,2400.5532
100,2400.4824
101,2400.4204
102,2400.3696
103,2400.3303
104,2400.3008
105,2400.2795
106,2400.2646
107,2400.2546
108,2400.249
109,2400.2463
110,2400.2456
111,2400.2441
112,2400.2417
113,2400.236
114,2400.2273
115,2400.2166
116,2400.2036
117,2400.1897
118,2400.1758
119,2400.1616
120,2400.1475
121,2400.1333
122,2400.1194
123,2400.1057
124,2400.0925
125,2400.08
126,2400.0684
127,2400.0566
128,2400.0454
129,2400.0342
130,2400.0225
131,2400.0107
132,2399.9993
133,2399.9875
134,2399.976
135,2399.9644
136,2399.9524
137,2399.9402
138,2399.9277
139,2399.9153
140,2399.9023
141,2399.8896
142,2399.8762
143,2399.8628
144,2399.8489
145,2399.8347
146,2399.8203
147,2399.8057
148,2399.7913
149,2399.7764
150,2399.7612
151,2399.7463
152,2399.7305
153,2399.7148
154,2399.699
155,2399.683
156,2399.6665
157,2399.6497
158,2399.6328
159,2399.6152
160,2399.5974
161,2399.579
162,2399.56
163,2399.541
164,2399.522
165,2399.5022
166,2399.482
167,2399.4612
168,2399.4402
169,2399.4185
170,2399.3965
171,2399.3738
172,2399.3506
173,2399.3271
174,2399.3027
175,2399.278
176,2399.2524
177,2399.2266
178,2399.1997
179,2399.1724
180,2399.144
181,2399.1147
182,2399.0847
183,2399.054
184,2399.0225
185,2398.99
186,2398.9563
187,2398.9219
188,2398.8862
189,2398.849
190,2398.8113
191,2398.7715
192,2398.7312
193,2398.6895
194,2398.6455
195,2398.6003
196,2398.5537
197,2398.505
198,2398.4543
199,2398.402
200,2398.3474
201,2398.2908
202,2398.2314
203,2398.17
204,2398.1055
205,2398.038
206,2397.9678
207,2397.894
208,2397.8167
209,2397.7356
210,2397.6506
211,2397.5613
212,2397.467
213,2397.368
214,2397.2637
215,2397.1536
216,2397.037
217,2396.9133
218,2396.7827
219,2396.6445
220,2396.4976
221,2396.3418
222,2396.1763
223,2395.9995
224,2395.8118
225,2395.6118
226,2395.3984
227,2395.1714
228,2394.9287
229,2394.6702
230,2394.3945
231,2394.1006
232,2393.787
233,2393.4539
234,2393.0989
235,2392.722
236,2392.322
237,2391.8984
238,2391.4504
239,2390.9775
240,2390.4788
241,2389.9539
242,2389.4019
243,2388.8228
244,2388.2153
245,2387.5781
246,2386.91
247,2386.2092
248,2385.4736
249,2384.7014
250,2383.8892
251,2383.035
252,2382.1355
253,2381.1877
254,2380.1902
255,2379.1401
256,2378.0374
257,2376.88
258,2375.6694
259,2374.408
260,2373.0977
261,2371.7424
262,2370.347
263,2368.9155
264,2367.4524
265,2365.96
266,2364.4414
267,2362.895
268,2361.3206
269,2359.713
270,2358.068
271,2356.3792
272,2354.6396
273,2352.8433
274,2350.984
275,2349.0566
276,2347.0586
277,2344.9868
278,2342.8408
279,2340.621
280,2338.3298
281,2335.9688
282,2333.5405
283,2331.047
284,2328.4907
285,2325.8718
286,2323.1917
287,2320.4492
288,2317.6445
289,2314.7776
290,2311.8477
291,2308.8555
292,2305.8015
293,2302.6865
294,2299.5105
295,2296.2742
296,2292.9768
297,2289.6165
298,2286.1912
299,2282.6975
300,2279.133
301,2275.4944
302,2271.7788
303,2267.9854
304,2264.1116
305,2260.157
306,2256.12
307,2251.9985
308,2247.79
309,2243.4917
310,2239.0999
311,2234.6118
312,2230.025
313,2225.3364
314,2220.5442
315,2215.6462
316,2210.6401
317,2205.5225
318,2200.2908
319,2194.9412
320,2189.4705
321,2183.8745
322,2178.1497
323,2172.2905
324,2166.2903
325,2160.1401
326,2153.831
327,2147.3499
328,2140.6833
329,2133.8179
330,2126.7417
331,2119.4497
332,2111.948
333,2104.2627
334,2096.445
335,2088.5703
336,2080.7236
337,2072.9739
338,2065.3447
339,2057.7979
340,2050.2485
341,2042.5961
342,2034.76
343,2026.7
344,2018.4182
345,2009.9473
346,2001.3289
347,1992.5951
348,1983.7522
349,1974.7758
350,1965.6191
351,1956.2296
352,1946.569
353,1936.6267
354,1926.4253
355,1916.0148
356,1905.462
357,1894.8353
358,1884.1953
359,1873.5881
360,1863.0425
361,1852.5721
362,1842.1772
363,1831.8491
364,1821.5765
365,1811.3529
366,1801.1849
367,1791.0955
368,1781.1213
369,1771.3018
370,1761.669
371,1752.237
372,1742.9985
373,1733.9275
374,1724.9877
375,1716.1417
376,1707.3611
377,1698.6304
378,1689.9478
379,1681.3201
380,1672.7561
381,1664.2578
382,1655.8169
383,1647.4205
384,1639.0759
385,1630.8495
386,1622.8843
387,1615.2922
388,1607.9121
389,1600.3741
390,1592.6675
391,1585.1788
392,1577.9656
393,1570.5743
394,1562.7096
395,1554.6869
396,1546.8772
397,1538.9918
398,1530.7316
399,1522.4004
400,1514.1395
401,1505.6349
402,1496.9089
403,1488.3215
404,1479.7616
405,1470.9381
406,1462.0524
407,1453.2653
408,1444.3383
409,1435.2638
410,1426.1923
411,1416.9823
412,1407.6124
413,1398.2188
414,1388.6361
415,1378.8274
416,1368.9495
417,1358.871
418,1348.5562
419,1338.1453
420,1327.5535
421,1316.8677
422,1306.168
423,1296.3865
424,1298.9812
425,1353.0719
426,1278.3844
427,1280.5979
428,1269.2252
429,1259.6008
430,1242.1754
431,1243.5107
432,1220.2076
433,1227.4972
434,1205.2229
435,1204.9679
436,1193.3584
437,1183.8573
438,1181.1731
439,1164.5942
440,1164.6782
441,1149.2001
442,1152.4863
443,1134.4186
444,1134.8638
445,1119.8174
446,1120.537
447,1107.0677
448,1103.9548
449,1092.5942
450,1088.928
451,1079.8939
452,1074.2112
453,1066.0918
454,1059.6704
455,1053.4154
456,1045.8687
457,1040.8395
458,1031.7734
459,1027.502
460,1018.9585
461,1014.396
462,1008.3351
463,1000.114
464,997.29663
465,991.83527
466,981.7109
467,981.6733
468,977.96985
469,964.79364
470,970.51776
471,958.3584
472,953.4917
473,945.4497
474,939.5467
475,934.5158
476,929.289
477,921.61346
478,918.41473
479,910.53674
480,907.1856
481,898.7609
482,896.0442
483,888.9786
484,884.0332
485,879.137
486,871.2566
487,868.20984
488,861.15106
489,855.7592
490,852.19147
491,845.6125
492,839.4098
493,834.5239
494,830.55084
495,829.0056
496,824.08325
497,823.293
498,809.61755
499,804.88385
500,806.655
501,796.51544
502,788.8806
503,785.0121
504,781.76337
505,779.7377
506,769.2155
507,761.9375
508,757.00073
509,753.87366
510,755.05945
511,749.5493
512,748.837
513,732.0373
514,731.2119
515,741.0862
516,716.626
517,725.52826
518,732.148
519,710.0401
520,728.0822
521,696.1673
522,707.2872
523,687.4974
524,697.89514
525,679.3318
526,684.85583
527,672.1336
528,674.41565
529,661.89355
530,663.11456
531,653.3699
532,654.6759
533,642.4655
534,644.3577
535,635.9911
536,631.3257
537,630.2819
538,622.55975
539,619.99146
540,620.5675
541,614.17737
542,608.30835
543,602.9363
544,599.45844
545,597.80383
546,599.45135
547,621.49744
548,608.3096
549,599.10095
550,580.7108
551,592.43744
552,590.1192
553,575.23145
554,588.96686
555,568.0728
556,574.67786
557,565.787
558,562.87964
559,559.9373
560,558.2637
561,554.99396
562,549.47577
563,547.23456
564,544.55963
565,541.6923
566,536.0269
567,535.0744
568,531.7668
569,527.2681
570,524.0717
571,521.59265
572,517.5342
573,513.2314
574,511.1762
575,508.17084
576,506.81628
577,521.1104
578,521.0973
579,521.6532
580,490.24844
581,508.6875
582,528.58105
583,487.03967
584,536.9409
585,480.27905
586,502.78412
587,475.1378
588,496.854
589,470.9031
590,480.78497
591,463.81714
592,475.6438
593,455.78363
594,463.635
595,451.43338
596,456.88522
597,444.97284
598,447.05283
599,438.8304
600,439.37302
601,433.71936
602,433.02155
603,428.29764
604,426.15732
605,422.48837
606,421.9607
607,417.6455
608,415.50226
609,412.27216
610,411.9912
611,407.8786
612,406.29877
613,402.95386
614,402.61078
615,399.01926
616,397.4973
617,394.79364
618,393.55487
619,391.11682
620,389.07092
621,387.19855
622,385.2069
623,383.6818
624,381.44733
625,379.983
626,377.82898
627,376.58685
628,374.55792
629,373.06525
