,trend_loss
0,11912.658
1,11681.536
2,11420.777
3,11099.821
4,10683.661
5,10144.15
6,9476.394
7,8753.191
8,8071.453
9,7445.5093
10,6862.7393
11,6313.89
12,5792.8564
13,5299.1177
14,4837.0244
15,4412.524
16,4030.432
17,3693.4004
18,3401.884
19,3154.1436
20,2946.8374
21,2776.2317
22,2638.999
23,2532.6367
24,2455.1982
25,2404.4924
26,2377.4148
27,2369.675
28,2376.148
29,2391.793
30,2412.442
31,2435.0122
32,2457.3213
33,2477.7764
34,2495.0908
35,2508.1406
36,2516.0332
37,2518.3318
38,2515.235
39,2507.5435
40,2496.42
41,2483.09
42,2468.5947
43,2453.6917
44,2438.9065
45,2424.6716
46,2411.4321
47,2399.6523
48,2389.7354
49,2381.9124
50,2376.1843
51,2372.3416
52,2370.052
53,2368.972
54,2368.8154
55,2369.3645
56,2370.4338
57,2371.8257
58,2373.3193
59,2374.6956
60,2375.7817
61,2376.4863
62,2376.7998
63,2376.768
64,2376.4514
65,2375.8984
66,2375.1433
67,2374.2185
68,2373.1719
69,2372.0715
70,2370.993
71,2369.998
72,2369.1216
73,2368.3728
74,2367.7446
75,2367.2302
76,2366.8264
77,2366.5322
78,2366.3396
79,2366.23
80,2366.1753
81,2366.1467
82,2366.1226
83,2366.0903
84,2366.0452
85,2365.982
86,2365.8938
87,2365.7744
88,2365.619
89,2365.428
90,2365.208
91,2364.9658
92,2364.708
93,2364.437
94,2364.154
95,2363.8613
96,2363.5615
97,2363.2588
98,2362.9546
99,2362.6482
100,2362.3376
101,2362.0198
102,2361.6921
103,2361.354
104,2361.004
105,2360.64
106,2360.2585
107,2359.8577
108,2359.4346
109,2358.9883
110,2358.5176
111,2358.0217
112,2357.4988
113,2356.9465
114,2356.364
115,2355.7505
116,2355.103
117,2354.419
118,2353.6948
119,2352.9243
120,2352.0986
121,2351.2058
122,2350.2285
123,2349.1416
124,2347.9097
125,2346.4858
126,2344.812
127,2342.817
128,2340.3716
129,2337.1038
130,2331.835
131,2321.8477
132,2316.2349
133,2288.063
134,2238.5203
135,2362.5051
136,2356.5225
137,2346.4224
138,2343.8696
139,2347.217
140,2348.5107
141,2343.593
142,2335.5574
143,2329.9006
144,2328.9705
145,2330.3516
146,2330.0469
147,2326.658
148,2322.1138
149,2319.1963
150,2318.7097
151,2318.8442
152,2317.3296
153,2313.8303
154,2309.9104
155,2307.1135
156,2305.4197
157,2303.5173
158,2300.412
159,2296.4663
160,2292.829
161,2290.1035
162,2287.7773
163,2284.9795
164,2281.56
165,2278.1914
166,2275.4744
167,2273.2034
168,2270.675
169,2267.5706
170,2264.2407
171,2261.129
172,2258.1682
173,2254.9285
174,2251.255
175,2247.473
176,2243.9014
177,2240.406
178,2236.6406
179,2232.5728
180,2228.472
181,2224.432
182,2220.23
183,2215.7314
184,2211.1257
185,2206.5977
186,2202.0327
187,2197.2747
188,2192.42
189,2187.581
190,2182.6243
191,2177.4253
192,2172.1062
193,2166.7583
194,2161.268
195,2155.6057
196,2149.8945
197,2144.1094
198,2138.1404
199,2132.0513
200,2125.9028
201,2119.617
202,2113.2097
203,2106.7476
204,2100.1533
205,2093.405
206,2086.56
207,2079.5686
208,2072.4185
209,2065.1597
210,2057.742
211,2050.1658
212,2042.47
213,2034.6228
214,2026.6653
215,2018.6163
216,2010.4641
217,2002.2614
218,1993.987
219,1985.6407
220,1977.1965
221,1968.6012
222,1959.8461
223,1950.887
224,1941.7494
225,1932.4539
226,1923.1118
227,1913.8466
228,1904.8093
229,1896.0947
230,1887.7588
231,1879.7538
232,1871.9785
233,1864.2748
234,1856.5121
235,1848.5602
236,1840.3315
237,1831.7506
238,1822.7693
239,1813.3478
240,1803.4456
241,1793.0487
242,1782.1543
243,1770.7927
244,1759.0726
245,1747.2162
246,1735.5862
247,1724.6942
248,1715.063
249,1706.9713
250,1700.3252
251,1694.7151
252,1689.6672
253,1684.8838
254,1680.2977
255,1675.9608
256,1671.938
257,1668.2366
258,1664.799
259,1661.5253
260,1658.3113
261,1655.0701
262,1651.7445
263,1648.313
264,1644.795
265,1641.2412
266,1637.7019
267,1634.1775
268,1630.591
269,1626.8282
270,1622.837
271,1618.7175
272,1614.712
273,1611.0767
274,1607.9033
275,1605.0541
276,1602.26
277,1599.2717
278,1595.923
279,1592.1346
280,1587.9998
281,1583.9423
282,1581.0366
283,1580.9037
284,1577.9374
285,1569.3623
286,1568.2322
287,1566.9121
288,1559.2528
289,1557.6165
290,1556.5604
291,1550.0951
292,1544.9067
293,1544.9586
294,1549.1027
295,1546.5532
296,1540.4977
297,1529.8059
298,1531.2283
299,1533.5984
300,1523.7554
301,1523.0056
302,1524.7114
303,1516.7236
304,1517.1641
305,1517.012
306,1510.3281
307,1511.6552
308,1509.6743
309,1504.3254
310,1505.6392
311,1502.2723
312,1498.5729
313,1499.2434
314,1495.3708
315,1492.8726
316,1492.825
317,1489.2642
318,1487.196
319,1486.8708
320,1483.9667
321,1481.5569
322,1480.9531
323,1479.0139
324,1476.1012
325,1474.3302
326,1473.3921
327,1472.1704
328,1470.3347
329,1468.2103
330,1466.1523
331,1464.2897
332,1462.7417
333,1461.6958
334,1461.6276
335,1462.4589
336,1462.5737
337,1458.3717
338,1451.6516
339,1449.5729
340,1450.923
341,1448.2954
342,1443.6216
343,1442.8177
344,1442.2266
345,1438.3242
346,1435.6039
347,1434.9578
348,1432.3335
349,1428.6484
350,1426.762
351,1424.8536
352,1421.1847
353,1417.6656
354,1415.1907
355,1412.0647
356,1407.854
357,1403.9675
358,1400.7731
359,1397.355
360,1393.3442
361,1389.4031
362,1385.9711
363,1382.8716
364,1379.8137
365,1376.5778
366,1373.1592
367,1369.6644
368,1366.0563
369,1362.5326
370,1358.523
371,1353.7279
372,1346.9995
373,1339.0825
374,1331.2375
375,1324.4131
376,1318.205
377,1311.5278
378,1303.6348
379,1294.3984
380,1285.0374
381,1276.5184
382,1269.0104
383,1261.9814
384,1254.7896
385,1247.2319
386,1238.9996
387,1230.4583
388,1221.5779
389,1212.8195
390,1204.3398
391,1196.6809
392,1190.0054
393,1184.2787
394,1177.1284
395,1165.7793
396,1152.238
397,1141.1841
398,1134.4025
399,1129.6913
400,1123.3938
401,1112.6515
402,1098.2477
403,1085.8501
404,1077.3226
405,1072.8403
406,1071.574
407,1066.0627
408,1043.6436
409,1026.462
410,1026.3744
411,1044.5778
412,1041.4526
413,1021.9733
414,1036.7098
415,1007.7053
416,1011.9757
417,982.9002
418,981.8702
419,950.2572
420,942.98596
421,922.59766
422,931.41
423,912.522
424,914.6677
425,893.0168
426,891.176
427,871.26306
428,867.7679
429,852.1159
430,849.37964
431,834.6117
432,828.59454
433,814.05304
434,807.70734
435,795.116
436,787.95557
437,776.06506
438,770.20294
439,758.3515
440,751.79395
441,740.6545
442,734.77795
443,725.2585
444,719.07043
445,709.8285
446,702.8346
447,694.5265
448,686.86194
449,680.0021
450,671.62146
451,665.22327
452,657.404
453,651.0133
454,644.49756
455,637.114
456,631.1248
457,624.4882
458,617.89215
459,612.25806
460,606.17334
461,599.88043
462,594.25824
463,589.03864
464,584.0035
465,579.22906
466,575.77484
467,577.99786
468,594.43286
469,634.0044
470,590.80615
471,564.1137
472,589.6061
473,549.25806
474,566.2955
475,549.9302
476,550.42975
477,544.70703
478,535.6703
479,538.9914
480,527.6579
481,531.05176
482,517.44403
483,524.0759
484,510.75385
485,514.5662
486,510.66245
487,501.78665
488,506.88837
489,498.6251
490,496.19434
491,495.8461
492,487.82462
493,486.5647
494,486.165
495,480.4555
496,477.84418
497,477.7355
498,474.49216
499,468.5357
500,467.14047
501,467.56073
502,462.91437
503,458.63428
504,456.08035
505,454.54712
506,456.186
507,459.0768
508,470.97867
509,455.24484
510,443.2447
511,442.28616
512,447.69324
513,445.89548
514,436.27228
515,437.5984
516,438.58517
517,429.32565
518,427.4798
519,429.66302
520,422.6541
521,420.92508
522,424.4981
523,421.31424
524,415.87833
525,411.43375
526,412.17145
527,416.85648
528,416.514
529,410.0451
530,401.6566
531,402.85657
532,407.85516
533,402.90872
534,393.73877
535,394.14725
536,395.43448
537,388.50476
538,384.70245
539,386.26715
540,384.00864
541,378.54797
542,376.7626
543,377.38422
544,376.7288
545,371.3333
546,367.89404
547,368.1468
548,366.61844
549,363.63162
550,359.94876
551,358.19937
552,358.25333
553,355.39258
554,352.42545
555,349.77563
556,348.0839
557,347.4311
558,345.31973
559,343.3906
560,340.76587
561,338.76526
562,337.43823
563,336.12866
564,335.02264
565,333.04123
566,331.32166
567,329.6473
568,328.4085
569,327.3655
570,326.13953
571,324.95953
572,323.37878
573,321.98383
574,320.62067
575,319.45895
576,318.34354
577,317.26416
578,316.21063
579,314.9674
580,313.75793
581,312.35797
582,311.05072
583,309.79642
584,308.64792
585,307.5295
586,306.38208
587,305.20453
588,303.93317
589,302.65576
590,301.41302
591,300.21487
592,299.059
593,297.86414
594,296.65576
595,295.39908
596,294.15747
597,292.92908
598,291.7248
599,290.51425
600,289.2823
601,288.0288
602,286.77106
603,285.5202
604,284.27902
605,283.0305
606,281.7726
607,280.49915
608,279.219
609,277.93976
610,276.6612
611,275.38376
612,274.09735
613,272.80676
614,271.50684
615,270.20422
616,268.89865
617,267.59256
618,266.2862
619,264.97797
620,263.67007
621,262.36002
622,261.0521
623,259.7447
624,258.4478
625,257.1659
626,255.93951
627,254.81523
628,254.09584
629,253.99469
630,256.40637
631,257.2133
632,255.90262
633,247.81157
634,250.19351
635,262.9685
636,263.2315
637,245.05582
638,259.89716
639,258.68582
640,254.65166
641,240.74002
642,258.12207
643,272.01315
644,275.22604
645,251.75684
646,265.49908
647,252.23412
648,254.71303
649,264.93344
650,279.561
651,251.94292
652,239.62285
653,253.74715
654,239.75836
655,241.89543
656,235.27371
657,242.11835
658,233.44882
659,230.09946
660,224.45619
661,227.37842
662,224.9768
663,220.20062
664,220.04892
665,219.10164
666,220.25963
667,215.8975
668,216.09048
669,213.73032
670,213.27629
671,210.14569
672,208.3027
673,208.63974
674,206.97423
675,205.34201
676,203.7887
677,204.15254
678,202.36584
679,201.3081
680,199.6762
681,199.5644
682,197.7941
683,196.82161
684,195.66411
685,195.0686
686,193.46109
687,192.54063
688,191.69427
689,190.85204
690,189.57527
691,188.89789
692,187.95728
693,186.98048
694,186.04831
695,185.27304
696,184.12816
697,183.36055
698,182.40244
699,181.55548
700,180.65213
701,179.83191
702,178.87946
703,178.16502
704,177.25198
705,176.4254
706,175.59677
707,174.74626
708,173.95497
709,173.09999
710,172.28792
711,171.46713
712,170.65402
713,169.84677
714,169.05093
715,168.23694
716,167.44173
717,166.64093
718,165.85606
719,165.05998
720,164.26984
721,163.4776
722,162.70721
723,161.91504
724,161.14508
725,160.36508
726,159.59132
727,158.82664
728,158.05473
729,157.2986
730,156.53088
731,155.77676
732,155.02237
733,154.27005
734,153.52077
735,152.77669
736,152.03479
737,151.2984
738,150.56705
739,149.83609
740,149.1148
741,148.3934
742,147.6796
743,146.96915
744,146.26483
745,145.5638
746,144.87099
747,144.18251
748,143.49893
749,142.8229
750,142.15207
751,141.48837
752,140.82942
753,140.17842
754,139.5341
755,138.896
756,138.26494
757,137.64023
758,137.0237
759,136.41391
760,135.81166
761,135.21698
762,134.62924
763,134.0497
764,133.47816
765,132.91693
766,132.37122
767,131.86232
768,131.46541
769,131.53735
770,133.04172
771,139.81007
772,138.99637
773,136.13263
774,129.762
775,128.77979
776,129.75452
777,130.52348
778,129.62575
779,126.72568
780,130.40346
781,130.16452
782,128.26605
783,127.85889
784,128.38751
785,126.29384
786,124.25276
787,126.82324
788,123.00291
789,124.11804
790,124.07896
791,121.77226
792,122.55284
793,121.571396
794,120.797005
795,120.54901
796,120.549484
797,119.192825
798,119.75116
799,120.38011
800,118.1905
801,121.845
802,122.21842
803,120.98511
804,120.81523
805,118.15215
806,117.044205
807,118.58913
808,118.69075
809,115.54834
810,119.86809
811,119.60098
812,116.80568
813,120.34462
814,116.44878
815,114.953926
816,118.61098
817,115.08164
818,114.87037
819,115.99365
820,112.47107
821,113.212524
822,112.9709
823,111.31435
824,111.78293
825,111.40073
826,110.95099
827,110.36561
828,110.65134
829,110.58684
830,109.259476
831,110.15779
832,110.69625
833,108.400406
834,111.312836
835,113.15101
836,111.29524
837,113.817986
838,109.98176
839,109.13487
840,112.55561
841,108.77233
842,109.30423
843,108.16017
844,106.40016
845,107.58228
846,105.93203
847,106.93998
848,106.508385
849,105.520454
850,106.84175
851,105.674416
852,105.19371
853,105.86227
854,104.66072
855,104.068985
856,104.51939
857,103.72114
858,103.04604
859,103.691956
860,102.97459
861,102.13141
862,103.02659
863,102.6686
864,101.40013
865,102.27217
866,103.11801
867,100.72304
868,102.572495
869,105.54959
870,102.142136
871,111.21326
872,110.56361
873,113.09328
874,104.11427
875,115.29893
876,102.79406
877,109.20798
878,100.14014
879,106.7621
880,100.90271
881,103.444824
882,102.03964
883,101.55425
884,101.5403
885,100.66782
886,100.90546
887,99.18858
888,100.44339
889,98.1829
890,99.43691
891,98.469345
892,97.6469
893,98.34064
894,96.709145
895,97.51564
896,96.43204
897,96.66687
898,95.944954
899,96.12594
900,95.30872
901,95.709984
902,94.67671
903,95.14213
904,94.283554
905,94.44695
906,94.102615
907,93.67365
908,93.92835
909,93.17763
910,93.145226
911,92.977905
912,92.5659
913,92.39349
914,92.27165
915,92.077705
916,91.67092
917,91.57779
918,91.58205
919,91.41035
920,91.03688
921,90.72877
922,90.46907
923,90.27988
924,90.122345
925,90.086266
926,90.18525
927,91.37076
928,90.82583
929,92.067604
930,89.87888
931,89.66148
932,89.22757
933,89.424736
934,89.784485
935,92.407074
936,88.96874
937,91.70027
938,101.64592
939,96.97785
940,96.19319
941,87.889336
942,93.5324
943,88.08245
944,92.09363
945,89.39073
946,88.81931
947,91.12686
948,87.054825
949,89.60433
950,88.092995
951,87.61113
952,87.694595
953,87.41214
954,86.50506
955,87.37397
956,85.67252
957,86.663345
958,85.68586
959,85.55977
960,85.66579
961,84.8374
962,85.38571
963,84.494255
964,84.5008
965,84.46913
966,83.8164
967,84.13021
968,83.57975
969,83.4185
970,83.41669
971,82.89606
972,82.94935
973,82.681625
974,82.585144
975,82.459145
976,82.191864
977,81.98125
978,81.777336
979,81.736824
980,81.524574
981,81.6849
982,82.25455
983,85.26075
984,82.50403
985,80.916954
986,81.05662
987,80.50535
988,81.00747
989,81.81963
990,81.616974
991,83.91483
992,81.19152
993,80.18356
994,79.39456
995,79.64018
996,80.39683
997,80.47719
998,80.01203
999,78.83647
1000,78.75346
1001,79.34956
1002,79.38543
1003,78.90996
1004,78.11768
1005,77.92851
1006,78.20458
1007,78.35462
1008,78.269104
1009,77.65408
1010,77.23512
1011,77.00369
1012,76.94468
1013,77.04245
1014,77.23201
1015,77.97916
1016,78.01953
1017,79.01586
1018,77.30789
1019,76.43872
1020,75.85887
1021,75.78633
1022,76.05412
1023,76.16654
1024,76.191505
1025,75.633286
1026,75.20926
1027,74.91091
1028,74.81384
1029,74.871635
1030,74.95128
1031,75.15958
1032,75.05176
1033,75.142784
1034,74.73001
1035,74.496155
1036,74.08238
1037,73.80483
1038,73.561584
1039,73.377174
1040,73.21904
1041,73.08218
1042,72.95708
1043,72.84214
1044,72.762314
1045,72.867805
1046,73.64572
1047,78.173004
1048,78.13275
1049,84.51159
1050,73.65882
1051,87.69496
1052,90.55003
1053,83.52213
