,likelihood
0,13026.23046875
1,10719.1416015625
2,8994.9130859375
3,7641.4619140625
4,6580.53466796875
5,5738.533203125
6,5062.66796875
7,4516.39453125
8,4071.487060546875
9,3704.737548828125
10,3398.0830078125
11,3138.695068359375
12,2917.3955078125
13,2727.003173828125
14,2561.6416015625
15,2416.295166015625
16,2286.913330078125
17,2171.357666015625
18,2068.577880859375
19,1977.215576171875
20,1895.7869873046875
21,1823.10498046875
22,1758.1220703125
23,1699.8262939453125
24,1647.2052001953125
25,1599.36962890625
26,1555.63134765625
27,1515.5279541015625
28,1478.7325439453125
29,1444.9560546875
30,1413.8863525390625
31,1385.177978515625
32,1358.51025390625
33,1333.586181640625
34,1310.17578125
35,1288.08544921875
36,1267.1475830078125
37,1247.2388916015625
38,1228.24267578125
39,1210.0821533203125
40,1192.7152099609375
41,1176.1259765625
42,1160.3336181640625
43,1145.329833984375
44,1131.0889892578125
45,1117.5394287109375
46,1104.5887451171875
47,1092.142822265625
48,1080.133056640625
49,1068.511962890625
50,1057.2415771484375
51,1046.296875
52,1035.6494140625
53,1025.2967529296875
54,1015.2306518554688
55,1005.46240234375
56,995.9929809570312
57,986.807861328125
58,977.9037475585938
59,969.2686157226562
60,960.88818359375
61,952.7449951171875
62,944.8279418945312
63,937.1235961914062
64,929.6210327148438
65,922.3018188476562
66,915.1591796875
67,908.1898803710938
68,901.3875122070312
69,894.7481689453125
70,888.268310546875
71,881.9423828125
72,875.7616577148438
73,869.7246704101562
74,863.8199462890625
75,858.03955078125
76,852.3775634765625
77,846.82958984375
78,841.3914184570312
79,836.053466796875
80,830.8135986328125
81,825.6729736328125
82,820.622802734375
83,815.6665649414062
84,810.7966918945312
85,806.0134887695312
86,801.3145141601562
87,796.6904907226562
88,792.1461791992188
89,787.6734619140625
90,783.2725830078125
91,778.9361572265625
92,774.6677856445312
93,770.4600219726562
94,766.3192749023438
95,762.2339477539062
96,758.2113037109375
97,754.24462890625
98,750.3321533203125
99,746.47705078125
100,742.67333984375
101,738.91845703125
102,735.2188720703125
103,731.5608520507812
104,727.9561767578125
105,724.3951416015625
106,720.8809204101562
107,717.412109375
108,713.9840087890625
109,710.598876953125
110,707.2554321289062
111,703.9503784179688
112,700.688232421875
113,697.4589233398438
114,694.2705078125
115,691.1171264648438
116,688.0005493164062
117,684.9209594726562
118,681.8721923828125
119,678.8582763671875
120,675.8804931640625
121,672.9349365234375
122,670.0199584960938
123,667.1362915039062
124,664.28515625
125,661.462158203125
126,658.6701049804688
127,655.9088745117188
128,653.1770629882812
129,650.4711303710938
130,647.797607421875
131,645.1491088867188
132,642.525390625
133,639.9320068359375
134,637.3623046875
135,634.8190307617188
136,632.3018798828125
137,629.807373046875
138,627.3379516601562
139,624.8937377929688
140,622.4727783203125
141,620.0769653320312
142,617.7017822265625
143,615.349365234375
144,613.0205078125
145,610.7138671875
146,608.4265747070312
147,606.1616821289062
148,603.9180297851562
149,601.6942138671875
150,599.4926147460938
151,597.3091430664062
152,595.1447143554688
153,593.0015258789062
154,590.8775024414062
155,588.770751953125
156,586.684326171875
157,584.6182250976562
158,582.5675048828125
159,580.5375366210938
160,578.5277709960938
161,576.5347290039062
162,574.5606689453125
163,572.605224609375
164,570.6686401367188
165,568.7536010742188
166,566.855712890625
167,564.9788818359375
168,563.1227416992188
169,561.2893676757812
170,559.4743041992188
171,557.6826171875
172,555.912353515625
173,554.1654663085938
174,552.4415893554688
175,550.7421264648438
176,549.0654296875
177,547.4140014648438
178,545.786376953125
179,544.1817016601562
180,542.6018676757812
181,541.0465698242188
182,539.5135498046875
183,538.0012817382812
184,536.5116577148438
185,535.0433349609375
186,533.5921630859375
187,532.162353515625
188,530.7498168945312
189,529.3544311523438
190,527.975341796875
191,526.6128540039062
192,525.2649536132812
193,523.9326782226562
194,522.615234375
195,521.313232421875
196,520.0230102539062
197,518.7471313476562
198,517.4855346679688
199,516.2349853515625
200,514.9998779296875
201,513.7755126953125
202,512.5617065429688
203,511.3623352050781
204,510.17254638671875
205,508.9951477050781
206,507.8288879394531
207,506.67169189453125
208,505.5276794433594
209,504.3923645019531
210,503.2674865722656
211,502.1508483886719
212,501.0467224121094
213,499.9501647949219
214,498.8636169433594
215,497.7842102050781
216,496.7166442871094
217,495.6558837890625
218,494.6045837402344
219,493.56231689453125
220,492.5292053222656
221,491.50244140625
222,490.4844055175781
223,489.4751281738281
224,488.47381591796875
225,487.4808654785156
226,486.4940185546875
227,485.5149841308594
228,484.544189453125
229,483.5813903808594
230,482.6258544921875
231,481.67620849609375
232,480.7336120605469
233,479.7987060546875
234,478.87158203125
235,477.9485778808594
236,477.0356140136719
237,476.1270446777344
238,475.22576904296875
239,474.3314514160156
240,473.44171142578125
241,472.5607604980469
242,471.6845397949219
243,470.8146057128906
244,469.9510498046875
245,469.09197998046875
246,468.24169921875
247,467.39501953125
248,466.5548095703125
249,465.7207336425781
