,likelihood
0,26972.009765625
1,22486.841796875
2,18995.71484375
3,16217.2822265625
4,13976.28515625
5,12141.333984375
6,10622.5966796875
7,9359.0048828125
8,8306.314453125
9,7429.310546875
10,6695.7890625
11,6079.5009765625
12,5557.8603515625
13,5113.67822265625
14,4732.19873046875
15,4402.43310546875
16,4115.1748046875
17,3863.2099609375
18,3640.544921875
19,3442.49658203125
20,3265.185302734375
21,3105.6162109375
22,2961.334716796875
23,2830.38427734375
24,2711.054931640625
25,2602.13916015625
26,2502.29931640625
27,2410.672119140625
28,2326.33642578125
29,2248.561279296875
30,2176.697265625
31,2110.13232421875
32,2048.39306640625
33,1991.0360107421875
34,1937.67431640625
35,1887.9267578125
36,1841.507568359375
37,1798.101318359375
38,1757.4674072265625
39,1719.357177734375
40,1683.5577392578125
41,1649.8739013671875
42,1618.1201171875
43,1588.13330078125
44,1559.7816162109375
45,1532.9150390625
46,1507.42578125
47,1483.2064208984375
48,1460.1607666015625
49,1438.182373046875
50,1417.2171630859375
51,1397.161865234375
52,1377.9764404296875
53,1359.5802001953125
54,1341.9208984375
55,1324.9461669921875
56,1308.6044921875
57,1292.8651123046875
58,1277.66943359375
59,1263.005859375
60,1248.818115234375
61,1235.089111328125
62,1221.7947998046875
63,1208.900390625
64,1196.3819580078125
65,1184.22802734375
66,1172.411376953125
67,1160.9154052734375
68,1149.72802734375
69,1138.824462890625
70,1128.2017822265625
71,1117.838134765625
72,1107.7276611328125
73,1097.8507080078125
74,1088.20703125
75,1078.78173828125
76,1069.5679931640625
77,1060.557861328125
78,1051.738037109375
79,1043.10595703125
80,1034.6575927734375
81,1026.3785400390625
82,1018.264404296875
83,1010.3140869140625
84,1002.523681640625
85,994.8817138671875
86,987.3849487304688
87,980.0308227539062
88,972.8169555664062
89,965.7330932617188
90,958.7775268554688
91,951.9534301757812
92,945.2459106445312
93,938.6591796875
94,932.1884765625
95,925.8346557617188
96,919.58837890625
97,913.44580078125
98,907.4105834960938
99,901.4774780273438
100,895.6465454101562
101,889.910400390625
102,884.2655029296875
103,878.720458984375
104,873.2631225585938
105,867.8914184570312
106,862.6079711914062
107,857.4119262695312
108,852.2998657226562
109,847.2670288085938
110,842.3152465820312
111,837.4383544921875
112,832.6437377929688
113,827.9161987304688
114,823.269287109375
115,818.6904296875
116,814.1843872070312
117,809.74951171875
118,805.381103515625
119,801.0811157226562
120,796.8429565429688
121,792.6732788085938
122,788.564453125
123,784.5180053710938
124,780.5337524414062
125,776.6070556640625
126,772.7440185546875
127,768.9304809570312
128,765.1806030273438
129,761.4877319335938
130,757.8450317382812
131,754.2595825195312
132,750.7219848632812
133,747.2411499023438
134,743.8096923828125
135,740.4302368164062
136,737.1014404296875
137,733.81591796875
138,730.5791015625
139,727.3972778320312
140,724.2537231445312
141,721.1598510742188
142,718.1134643554688
143,715.1057739257812
144,712.144287109375
145,709.2252807617188
146,706.3442993164062
147,703.5115966796875
148,700.7152099609375
149,697.9596557617188
150,695.244873046875
151,692.565673828125
152,689.928955078125
153,687.3277587890625
154,684.7616577148438
155,682.2356567382812
156,679.74462890625
157,677.291015625
158,674.867919921875
159,672.4824829101562
160,670.1295776367188
161,667.8095703125
162,665.5232543945312
163,663.2647094726562
164,661.04345703125
165,658.8497924804688
166,656.6879272460938
167,654.5567626953125
168,652.454833984375
169,650.3829956054688
170,648.3402709960938
171,646.3233032226562
172,644.3388671875
173,642.3779907226562
174,640.444091796875
175,638.5386352539062
176,636.6583862304688
177,634.8057250976562
178,632.9751586914062
179,631.1721801757812
180,629.391845703125
181,627.6392211914062
182,625.9071655273438
183,624.1986083984375
184,622.5144653320312
185,620.8526000976562
186,619.2122802734375
187,617.591796875
188,615.9982299804688
189,614.41943359375
190,612.8677978515625
191,611.3331909179688
192,609.8189697265625
193,608.3247680664062
194,606.8501586914062
195,605.3953857421875
196,603.9600830078125
197,602.53955078125
198,601.1409912109375
199,599.7611694335938
200,598.3958740234375
201,597.0516357421875
202,595.7222900390625
203,594.4083251953125
204,593.1112670898438
205,591.8324584960938
206,590.5672607421875
207,589.3189697265625
208,588.0868530273438
209,586.8710327148438
210,585.6683349609375
211,584.4793090820312
212,583.3073120117188
213,582.1465454101562
214,581.0020141601562
215,579.8698120117188
216,578.7523193359375
217,577.64697265625
218,576.5531005859375
219,575.4744262695312
220,574.4072265625
221,573.353271484375
222,572.3109741210938
223,571.2808227539062
224,570.2613525390625
225,569.2553100585938
226,568.2603759765625
227,567.276123046875
228,566.3001098632812
229,565.339111328125
230,564.3849487304688
231,563.4449462890625
232,562.5108032226562
233,561.590576171875
234,560.6767578125
235,559.7763061523438
236,558.8826904296875
237,557.9981689453125
238,557.1244506835938
239,556.2589111328125
240,555.404052734375
241,554.5560302734375
242,553.7163696289062
243,552.8859252929688
244,552.0643920898438
245,551.2501220703125
246,550.44384765625
247,549.64501953125
248,548.8540649414062
249,548.0721435546875
250,547.2970581054688
251,546.5281372070312
252,545.767822265625
253,545.0145874023438
254,544.2672729492188
255,543.5294799804688
256,542.7954711914062
257,542.0697631835938
258,541.347412109375
259,540.6353149414062
260,539.928955078125
261,539.2277221679688
262,538.532958984375
263,537.844970703125
264,537.1609497070312
265,536.4844360351562
266,535.8140258789062
267,535.1476440429688
268,534.4883422851562
269,533.833984375
270,533.1840209960938
271,532.5397338867188
272,531.9019165039062
273,531.2684326171875
274,530.6405029296875
275,530.016845703125
276,529.397216796875
277,528.7840576171875
278,528.1749267578125
279,527.5694580078125
280,526.9703369140625
281,526.3748779296875
282,525.7848510742188
283,525.1972045898438
284,524.6149291992188
285,524.0379028320312
286,523.4640502929688
287,522.8936767578125
288,522.3282470703125
289,521.76708984375
290,521.2091674804688
291,520.6548461914062
292,520.1058959960938
293,519.5574951171875
294,519.0162963867188
295,518.4777221679688
296,517.940673828125
297,517.4102783203125
298,516.8829956054688
299,516.3565063476562
300,515.8342895507812
301,515.317626953125
302,514.8023071289062
303,514.2899169921875
304,513.7817993164062
305,513.2762451171875
306,512.7763061523438
307,512.2764892578125
308,511.7787170410156
309,511.28607177734375
310,510.7962951660156
311,510.3092346191406
312,509.82550048828125
313,509.3425598144531
314,508.86419677734375
315,508.38726806640625
316,507.9147644042969
317,507.4435119628906
318,506.9764404296875
319,506.5098571777344
320,506.0465393066406
321,505.58782958984375
322,505.1293640136719
323,504.6745300292969
324,504.2207946777344
325,503.7706604003906
326,503.3222961425781
327,502.87701416015625
328,502.4315185546875
329,501.9905090332031
330,501.55157470703125
331,501.1133728027344
332,500.67913818359375
333,500.24853515625
334,499.8166198730469
335,499.38751220703125
336,498.9624938964844
337,498.53802490234375
338,498.11578369140625
339,497.695068359375
340,497.27777099609375
341,496.8617858886719
342,496.44732666015625
343,496.0350341796875
344,495.6224060058594
345,495.2141418457031
346,494.8076171875
347,494.4034118652344
348,493.99798583984375
349,493.5976867675781
350,493.1965026855469
351,492.7998962402344
352,492.4020080566406
353,492.0089416503906
354,491.61505126953125
355,491.2232971191406
356,490.83282470703125
357,490.4444885253906
358,490.05792236328125
359,489.67266845703125
360,489.2886657714844
361,488.90716552734375
362,488.5275573730469
363,488.1487121582031
364,487.7692565917969
365,487.3941650390625
366,487.018310546875
367,486.6463623046875
368,486.2730407714844
369,485.9031677246094
370,485.53350830078125
371,485.1656188964844
372,484.7982482910156
373,484.43212890625
374,484.0685729980469
375,483.705810546875
376,483.3451232910156
377,482.9850158691406
378,482.6264953613281
379,482.2674560546875
380,481.9113464355469
381,481.55706787109375
382,481.20098876953125
383,480.8497009277344
384,480.4974365234375
385,480.14556884765625
386,479.7955627441406
387,479.44854736328125
388,479.1008605957031
389,478.7548522949219
390,478.4092102050781
391,478.0651550292969
392,477.7205505371094
393,477.378173828125
394,477.0381164550781
395,476.69903564453125
396,476.3583068847656
397,476.021728515625
398,475.6832580566406
399,475.3462829589844
400,475.0130310058594
401,474.6781311035156
402,474.3447265625
403,474.01214599609375
404,473.68060302734375
405,473.3495788574219
406,473.02105712890625
407,472.69219970703125
408,472.3650207519531
409,472.0365295410156
410,471.7119445800781
411,471.385009765625
412,471.0621643066406
413,470.73779296875
414,470.4161071777344
415,470.0934753417969
416,469.7724609375
417,469.4514465332031
418,469.1324768066406
419,468.8133850097656
420,468.4954833984375
421,468.1790771484375
422,467.8633117675781
423,467.5457458496094
424,467.23199462890625
425,466.9185791015625
426,466.6036376953125
427,466.2926940917969
428,465.9801025390625
429,465.66796875
430,465.3576965332031
431,465.0469055175781
432,464.7399597167969
433,464.4320068359375
434,464.1219177246094
435,463.81494140625
436,463.5090026855469
437,463.2038879394531
438,462.8973693847656
439,462.59417724609375
440,462.2896728515625
441,461.98760986328125
