,likelihood
0,26325.8359375
1,21860.87890625
2,18436.833984375
3,15700.6455078125
4,13513.6826171875
5,11735.703125
6,10285.5888671875
7,9091.669921875
8,8108.3974609375
9,7290.7587890625
10,6604.43505859375
11,6025.974609375
12,5535.69873046875
13,5116.45068359375
14,4755.8701171875
15,4443.5498046875
16,4171.13623046875
17,3932.14794921875
18,3720.335205078125
19,3531.330078125
20,3361.333740234375
21,3207.261474609375
22,3066.93017578125
23,2938.619384765625
24,2821.146728515625
25,2713.402587890625
26,2614.448486328125
27,2523.4443359375
28,2439.572265625
29,2362.036865234375
30,2290.21337890625
31,2223.494140625
32,2161.38818359375
33,2103.4033203125
34,2049.228271484375
35,1998.482177734375
36,1950.8917236328125
37,1906.19091796875
38,1864.1375732421875
39,1824.5509033203125
40,1787.2255859375
41,1751.990478515625
42,1718.7005615234375
43,1687.1998291015625
44,1657.3544921875
45,1629.053955078125
46,1602.1553955078125
47,1576.5865478515625
48,1552.2071533203125
49,1528.959716796875
50,1506.743896484375
51,1485.4974365234375
52,1465.130859375
53,1445.5933837890625
54,1426.819091796875
55,1408.7625732421875
56,1391.3748779296875
57,1374.610107421875
58,1358.43115234375
59,1342.7977294921875
60,1327.6856689453125
61,1313.058349609375
62,1298.89208984375
63,1285.15625
64,1271.8330078125
65,1258.89208984375
66,1246.3251953125
67,1234.0963134765625
68,1222.209716796875
69,1210.636962890625
70,1199.3583984375
71,1188.3651123046875
72,1177.644287109375
73,1167.1810302734375
74,1156.9705810546875
75,1146.991455078125
76,1137.238037109375
77,1127.7010498046875
78,1118.3778076171875
79,1109.2513427734375
80,1100.3177490234375
81,1091.56591796875
82,1082.9945068359375
83,1074.5968017578125
84,1066.3671875
85,1058.2952880859375
86,1050.381103515625
87,1042.614501953125
88,1034.9945068359375
89,1027.5167236328125
90,1020.1754150390625
91,1012.9673461914062
92,1005.8894653320312
93,998.9317016601562
94,992.1026000976562
95,985.384033203125
96,978.7860717773438
97,972.3010864257812
98,965.9219360351562
99,959.651123046875
100,953.4824829101562
101,947.4203491210938
102,941.449951171875
103,935.585205078125
104,929.805908203125
105,924.122802734375
106,918.5276489257812
107,913.0238037109375
108,907.6046752929688
109,902.2688598632812
110,897.0158081054688
111,891.8466796875
112,886.7538452148438
113,881.74169921875
114,876.8016967773438
115,871.9418334960938
116,867.150634765625
117,862.4325561523438
118,857.7875366210938
119,853.2072143554688
120,848.696044921875
121,844.2520141601562
122,839.8764038085938
123,835.560791015625
124,831.3116455078125
125,827.1221923828125
126,822.9921875
127,818.9273681640625
128,814.9178466796875
129,810.9627075195312
130,807.07080078125
131,803.228515625
132,799.443359375
133,795.7149047851562
134,792.0391845703125
135,788.4129028320312
136,784.8385620117188
137,781.3145141601562
138,777.8375244140625
139,774.4146118164062
140,771.0365600585938
141,767.7064819335938
142,764.4246215820312
143,761.1827392578125
144,757.992431640625
145,754.84326171875
146,751.7390747070312
147,748.67724609375
148,745.6551513671875
149,742.6743774414062
150,739.73974609375
151,736.8433837890625
152,733.9810791015625
153,731.163818359375
154,728.3807373046875
155,725.6399536132812
156,722.9346923828125
157,720.2618408203125
158,717.629150390625
159,715.0335693359375
160,712.4691162109375
161,709.9392700195312
162,707.4444580078125
163,704.9838256835938
164,702.5570678710938
165,700.1580810546875
166,697.7960205078125
167,695.46044921875
168,693.1564331054688
169,690.8868408203125
170,688.639892578125
171,686.4287109375
172,684.2415771484375
173,682.0902099609375
174,679.962158203125
175,677.8613891601562
176,675.7886352539062
177,673.74072265625
178,671.720947265625
179,669.7245483398438
180,667.7598876953125
181,665.8150024414062
182,663.8956298828125
183,662.001708984375
184,660.1319580078125
185,658.2821044921875
186,656.4612426757812
187,654.6591186523438
188,652.882568359375
189,651.127197265625
190,649.3919677734375
191,647.6797485351562
192,645.98876953125
193,644.3148193359375
194,642.665771484375
195,641.034423828125
196,639.425537109375
197,637.834716796875
198,636.2612915039062
199,634.7081298828125
200,633.1743774414062
201,631.659912109375
202,630.16259765625
203,628.6799926757812
204,627.21923828125
205,625.7725830078125
206,624.3468017578125
207,622.9337158203125
208,621.5371704101562
209,620.1585083007812
210,618.79541015625
211,617.4469604492188
212,616.1128540039062
213,614.7960205078125
214,613.49462890625
215,612.2052001953125
216,610.9301147460938
217,609.6739501953125
218,608.4281616210938
219,607.1956176757812
220,605.9775390625
221,604.7725830078125
222,603.5819091796875
223,602.4036254882812
224,601.2354736328125
225,600.0833129882812
226,598.9436645507812
227,597.8134765625
228,596.69482421875
229,595.5908203125
230,594.4967651367188
231,593.4132690429688
232,592.3416748046875
233,591.2813110351562
234,590.2328491210938
235,589.1944580078125
236,588.1660766601562
237,587.1466674804688
238,586.1399536132812
239,585.1430053710938
240,584.1531982421875
241,583.1747436523438
242,582.2064208984375
243,581.246826171875
244,580.2957763671875
245,579.3546752929688
246,578.4225463867188
247,577.4994506835938
248,576.5850219726562
249,575.6786499023438
250,574.7816162109375
251,573.8944091796875
252,573.0103149414062
253,572.1382446289062
254,571.2741088867188
255,570.415283203125
256,569.5673828125
257,568.7251586914062
258,567.888427734375
259,567.0620727539062
260,566.2418823242188
261,565.4287719726562
262,564.62451171875
263,563.8250732421875
264,563.0320434570312
265,562.2459716796875
266,561.4661254882812
267,560.6932983398438
268,559.928466796875
269,559.1688842773438
270,558.413330078125
271,557.6664428710938
272,556.923828125
273,556.1904907226562
274,555.460693359375
275,554.733642578125
276,554.016357421875
277,553.3045654296875
278,552.596923828125
279,551.8953247070312
280,551.1985473632812
281,550.5076904296875
282,549.8211059570312
283,549.1394653320312
284,548.4644775390625
285,547.7924194335938
286,547.1263427734375
287,546.4646606445312
288,545.8081665039062
289,545.1574096679688
290,544.509033203125
291,543.8668823242188
292,543.227783203125
293,542.5940551757812
294,541.9647216796875
295,541.3385620117188
296,540.7182006835938
297,540.1014404296875
298,539.4885864257812
299,538.8795776367188
300,538.2742919921875
301,537.6741333007812
302,537.0770874023438
303,536.4842529296875
304,535.8951416015625
305,535.30859375
306,534.7283325195312
307,534.1493530273438
308,533.5748291015625
309,533.0034790039062
310,532.4354858398438
311,531.871826171875
312,531.3103637695312
313,530.7540283203125
314,530.2000122070312
315,529.647705078125
316,529.1005859375
317,528.5554809570312
318,528.01513671875
319,527.4769897460938
320,526.9410400390625
321,526.4088745117188
322,525.879150390625
323,525.352783203125
324,524.829833984375
325,524.30712890625
326,523.7898559570312
327,523.2742309570312
328,522.7627563476562
329,522.2529907226562
330,521.744384765625
331,521.239990234375
332,520.7376708984375
333,520.23828125
334,519.7422485351562
335,519.2479248046875
336,518.7568969726562
337,518.2659301757812
338,517.780029296875
339,517.2944946289062
340,516.8133544921875
341,516.3328247070312
342,515.8543701171875
343,515.3784790039062
344,514.9059448242188
345,514.4347534179688
346,513.966064453125
347,513.5003662109375
348,513.0338745117188
349,512.5721435546875
350,512.1107177734375
351,511.6540222167969
352,511.19586181640625
353,510.74200439453125
354,510.2909240722656
355,509.84014892578125
356,509.391845703125
357,508.9450378417969
358,508.4991760253906
359,508.0559997558594
360,507.6165466308594
361,507.17547607421875
362,506.73944091796875
363,506.3024597167969
364,505.87066650390625
365,505.4376220703125
366,505.00665283203125
367,504.577880859375
368,504.1507568359375
369,503.7253112792969
370,503.3020935058594
371,502.8780212402344
372,502.4578552246094
373,502.03973388671875
374,501.6210632324219
375,501.2065124511719
376,500.79150390625
377,500.3779602050781
378,499.9662170410156
379,499.5560302734375
380,499.1473388671875
381,498.7410583496094
382,498.3352355957031
383,497.9314270019531
384,497.529541015625
385,497.1261291503906
386,496.7276611328125
387,496.32781982421875
388,495.9294738769531
389,495.5352783203125
390,495.1399841308594
391,494.7460632324219
392,494.35455322265625
393,493.96295166015625
394,493.57391357421875
395,493.1854553222656
396,492.79730224609375
397,492.412109375
398,492.0256042480469
399,491.6436462402344
400,491.2603454589844
401,490.8803405761719
402,490.4996337890625
403,490.12030029296875
404,489.7421569824219
405,489.3654479980469
406,488.990234375
407,488.6159973144531
408,488.24285888671875
409,487.8690490722656
410,487.4986877441406
411,487.1271667480469
412,486.7590026855469
413,486.3899230957031
414,486.0220031738281
415,485.65765380859375
416,485.29217529296875
417,484.92779541015625
418,484.5643615722656
419,484.2021789550781
420,483.8393859863281
421,483.4795227050781
422,483.1209716796875
423,482.7611999511719
424,482.4047546386719
425,482.0465087890625
426,481.69244384765625
427,481.33709716796875
428,480.98211669921875
429,480.62884521484375
430,480.2756042480469
431,479.924560546875
432,479.5748596191406
433,479.2252197265625
434,478.8748779296875
435,478.5272216796875
436,478.1806945800781
437,477.83306884765625
438,477.4864196777344
439,477.1427001953125
440,476.7981872558594
441,476.45391845703125
442,476.11090087890625
443,475.7689208984375
444,475.4281005859375
445,475.087890625
446,474.7485656738281
447,474.4080810546875
448,474.0704040527344
449,473.73382568359375
450,473.39581298828125
451,473.05877685546875
452,472.7242431640625
453,472.3892822265625
454,472.05462646484375
455,471.72052001953125
456,471.3879089355469
457,471.05523681640625
458,470.7247009277344
459,470.3935852050781
460,470.061767578125
461,469.7329406738281
462,469.40234375
463,469.0755615234375
464,468.7462463378906
465,468.4202575683594
466,468.09320068359375
467,467.7669677734375
468,467.4407043457031
469,467.1155700683594
470,466.790771484375
471,466.4669189453125
472,466.14239501953125
473,465.8198547363281
474,465.49786376953125
475,465.1748962402344
476,464.8548889160156
477,464.5331726074219
478,464.2124328613281
479,463.8938903808594
480,463.57440185546875
481,463.255126953125
482,462.936767578125
483,462.6190185546875
484,462.2998352050781
485,461.9832763671875
486,461.6672058105469
487,461.349609375
488,461.03485107421875
489,460.7186279296875
490,460.4053649902344
491,460.090087890625
492,459.77569580078125
493,459.461669921875
494,459.1480407714844
