,0,1,2,3,4,5,6,7
0,1.4478396,1.1299119,0.8978695,0.65324384,0.66363966,0.89695454,1.1007113,1.1861832
1,1.9711113,1.5987022,1.3612268,1.7720857,2.1076493,1.949682,1.75094,1.8437994
2,5.8065224,5.3713593,5.320712,5.191875,4.9239035,4.8601446,5.0312195,5.1307473
