,trend_loss
0,11084.678
1,10825.952
2,10534.235
3,10178.855
4,9722.664
5,9143.368
6,8490.915
7,7854.118
8,7269.879
9,6726.8447
10,6210.748
11,5720.1206
12,5260.2666
13,4835.59
14,4448.2153
15,4099.4805
16,3790.4502
17,3521.602
18,3292.6235
19,3102.2441
20,2947.6865
21,2824.3367
22,2726.7163
23,2650.0786
24,2590.8833
25,2546.3193
26,2513.873
27,2491.1665
28,2475.9087
29,2465.9253
30,2459.3062
31,2454.6543
32,2451.275
33,2449.1226
34,2448.4255
35,2449.1272
36,2450.5496
37,2451.6614
38,2451.6704
39,2450.2783
40,2447.5898
41,2443.922
42,2439.635
43,2435.0166
44,2430.2354
45,2425.3596
46,2420.4104
47,2415.427
48,2410.5051
49,2405.7996
50,2401.4868
51,2397.706
52,2394.5176
53,2391.889
54,2389.7212
55,2387.8984
56,2386.3342
57,2384.999
58,2383.9126
59,2383.1152
60,2382.6313
61,2382.446
62,2382.499
63,2382.7012
64,2382.9622
65,2383.2134
66,2383.4202
67,2383.5757
68,2383.6873
69,2383.758
70,2383.7805
71,2383.7354
72,2383.6013
73,2383.3672
74,2383.0378
75,2382.6323
76,2382.1772
77,2381.6965
78,2381.2034
79,2380.7002
80,2380.1812
81,2379.6392
82,2379.0686
83,2378.469
84,2377.8398
85,2377.1785
86,2376.4756
87,2375.7178
88,2374.8887
89,2373.9756
90,2372.9712
91,2371.8765
92,2370.7
93,2369.4514
94,2368.1404
95,2366.771
96,2365.3423
97,2363.8477
98,2362.281
99,2360.6392
100,2358.9277
101,2357.1597
102,2355.3486
103,2353.5005
104,2351.606
105,2349.643
106,2347.5881
107,2345.4307
108,2343.1758
109,2340.8418
110,2338.4468
111,2335.999
112,2333.5
113,2330.9473
114,2328.3352
115,2325.6533
116,2322.8853
117,2320.017
118,2317.044
119,2313.9712
120,2310.809
121,2307.5728
122,2304.2751
123,2300.9102
124,2297.436
125,2293.79
126,2289.9282
127,2285.8374
128,2281.531
129,2277.0295
130,2272.3323
131,2267.3608
132,2261.9438
133,2255.8613
134,2248.9294
135,2241.034
136,2231.8813
137,2221.2432
138,2209.3694
139,2196.8357
140,2185.2236
141,2176.904
142,2173.7456
143,2176.3423
144,2156.8083
145,2155.6382
146,2136.911
147,2134.0166
148,2120.4907
149,2112.438
150,2105.866
151,2094.4763
152,2090.228
153,2079.8696
154,2072.8684
155,2066.046
156,2056.67
157,2051.4365
158,2041.7303
159,2036.1918
160,2027.2522
161,2020.6815
162,2012.9318
163,2005.485
164,1998.1943
165,1991.0679
166,1983.6852
167,1977.2538
168,1969.3007
169,1963.6033
170,1955.9259
171,1949.9646
172,1943.8301
173,1936.3389
174,1931.0126
175,1925.0265
176,1917.4104
177,1912.5416
178,1906.9277
179,1899.4249
180,1895.4277
181,1889.5955
182,1882.7701
183,1879.3182
184,1872.5476
185,1867.1111
186,1862.7134
187,1855.8843
188,1851.4685
189,1845.825
190,1840.1631
191,1835.5807
