,trend_loss
0,11027.002
1,10768.33
2,10476.748
3,10121.593
4,9665.671
5,9087.647
6,8438.587
7,7806.4404
8,7227.5566
9,6690.505
10,6180.1597
11,5694.8203
12,5239.7876
13,4819.4355
14,4435.858
15,4090.4277
16,3784.384
17,3518.526
18,3292.946
19,3106.6924
20,2957.0547
21,2839.1245
22,2746.9287
23,2675.293
24,2620.428
25,2579.4668
26,2550.0222
27,2529.9604
28,2517.2751
29,2509.9932
30,2506.1836
31,2504.105
32,2502.4395
33,2500.4595
34,2498.025
35,2495.4202
36,2493.09
37,2491.3342
38,2490.0518
39,2488.7314
40,2486.796
41,2483.9805
42,2480.4143
43,2476.462
44,2472.5068
45,2468.803
46,2465.4246
47,2462.299
48,2459.2817
49,2456.2327
50,2453.0703
51,2449.7935
52,2446.471
53,2443.211
54,2440.127
55,2437.3079
56,2434.8066
57,2432.6416
58,2430.8123
59,2429.3108
60,2428.1343
61,2427.2825
62,2426.7505
63,2426.5173
64,2426.5415
65,2426.76
66,2427.0974
67,2427.4775
68,2427.837
69,2428.1304
70,2428.333
71,2428.4358
72,2428.4385
73,2428.3447
74,2428.1602
75,2427.892
76,2427.5515
77,2427.156
78,2426.728
79,2426.2915
80,2425.8677
81,2425.4731
82,2425.115
83,2424.7944
84,2424.5073
85,2424.2466
86,2424.0054
87,2423.777
88,2423.5542
89,2423.329
90,2423.093
91,2422.8357
92,2422.5483
93,2422.223
94,2421.8545
95,2421.441
96,2420.9795
97,2420.4712
98,2419.9163
99,2419.3162
100,2418.6733
101,2417.992
102,2417.278
103,2416.5396
104,2415.7854
105,2415.024
106,2414.2622
107,2413.5051
108,2412.7559
109,2412.0142
110,2411.2773
111,2410.5408
112,2409.7974
113,2409.0374
114,2408.2505
115,2407.4255
116,2406.5537
117,2405.6252
118,2404.6343
119,2403.5774
120,2402.453
121,2401.2615
122,2400.0068
123,2398.6917
124,2397.3208
125,2395.8977
126,2394.4253
127,2392.9033
128,2391.3289
129,2389.6982
130,2388.0051
131,2386.244
132,2384.411
133,2382.5034
134,2380.5215
135,2378.466
136,2376.3381
137,2374.136
138,2371.8523
139,2369.4724
140,2366.9714
141,2364.3113
142,2361.4397
143,2358.2935
144,2354.808
145,2350.9307
146,2346.6265
147,2341.8647
148,2336.602
149,2330.8064
150,2324.4155
151,2317.1296
152,2308.5232
153,2298.1094
154,2284.6514
155,2266.348
156,2240.4924
157,2215.9531
158,2165.4072
159,2103.2856
160,2101.9827
161,2116.7493
162,2124.2217
163,2019.4762
164,2500.916
165,2487.1038
166,2425.0603
167,2358.5737
168,2292.918
169,2080.5273
170,2232.087
171,2196.4646
172,2064.3394
173,2032.4619
174,2042.3755
175,2000.9352
176,1936.2201
177,1913.033
178,1930.4169
179,1940.8059
180,1928.333
181,1897.7251
182,1870.925
183,1864.855
184,1841.6963
185,1794.865
186,1770.6113
187,1766.6705
188,1744.4889
189,1724.947
190,1727.382
191,1726.5293
192,1714.8125
193,1704.8282
194,1701.7633
195,1695.4902
196,1681.5094
197,1670.5658
198,1665.612
199,1661.2415
200,1653.5955
201,1647.8182
202,1645.9156
203,1644.0503
204,1638.9819
205,1632.882
206,1628.5531
207,1624.6396
208,1617.8875
209,1611.2837
210,1607.1956
211,1603.191
212,1598.1821
213,1594.4738
214,1592.2573
215,1588.5812
216,1584.748
217,1582.0693
218,1578.6766
219,1574.5817
220,1571.5054
221,1568.6511
222,1565.2081
223,1562.5686
224,1560.3152
225,1557.5093
226,1554.9408
227,1552.6517
228,1549.7595
229,1546.9099
230,1544.2974
231,1541.3223
232,1538.4286
233,1535.8104
234,1532.9363
235,1530.1234
236,1527.4547
237,1524.532
238,1521.6115
239,1518.7479
240,1515.6793
241,1512.662
242,1509.6936
243,1506.6055
244,1503.595
245,1500.5939
246,1497.4948
247,1494.4485
248,1491.3572
249,1488.2
250,1485.0863
251,1481.9156
252,1478.7253
253,1475.559
254,1472.3318
255,1469.1082
256,1465.8671
257,1462.5792
258,1459.3086
259,1456.0078
260,1452.7081
261,1449.421
262,1446.1151
263,1442.8295
264,1439.5281
265,1436.2285
266,1432.9307
267,1429.6224
268,1426.3306
269,1423.0339
270,1419.7554
271,1416.4833
272,1413.2229
273,1409.9774
274,1406.7397
275,1403.523
276,1400.3157
277,1397.1313
278,1393.9604
279,1390.8108
280,1387.6771
281,1384.561
282,1381.4622
283,1378.3789
284,1375.3143
285,1372.2646
286,1369.2334
287,1366.2148
288,1363.2115
289,1360.2179
290,1357.236
291,1354.2614
292,1351.2955
293,1348.3347
294,1345.38
295,1342.4281
296,1339.4789
297,1336.5293
298,1333.5791
299,1330.6261
300,1327.6699
301,1324.7087
302,1321.7418
303,1318.7678
304,1315.7861
305,1312.7948
306,1309.7937
307,1306.7812
308,1303.7572
309,1300.7198
310,1297.6692
311,1294.6035
312,1291.5231
313,1288.4259
314,1285.3121
315,1282.1803
316,1279.0298
317,1275.8597
318,1272.669
319,1269.4565
320,1266.222
321,1262.964
322,1259.6816
323,1256.3739
324,1253.0402
325,1249.679
326,1246.2891
327,1242.87
328,1239.4204
329,1235.9393
330,1232.4255
331,1228.8777
332,1225.2944
333,1221.6742
334,1218.0153
335,1214.3157
336,1210.5723
337,1206.7822
338,1202.9418
339,1199.0459
340,1195.0891
341,1191.0646
342,1186.9644
343,1182.7787
344,1178.4958
345,1174.1027
346,1169.583
347,1164.9185
348,1160.089
349,1155.0737
350,1149.8525
351,1144.4097
352,1138.7395
353,1132.852
354,1126.7808
355,1120.585
356,1114.3472
357,1108.1589
358,1102.0996
359,1096.2145
360,1090.5027
361,1084.9208
362,1079.3984
363,1073.8596
364,1068.2411
365,1062.5026
366,1056.6311
367,1050.6338
368,1044.5319
369,1038.3523
370,1032.1222
371,1025.8644
372,1019.58936
373,1013.2935
374,1006.96155
375,1000.5684
376,994.085
377,987.4844
378,980.749
379,973.87354
380,966.8681
381,959.76447
382,952.61755
383,945.4968
384,938.46265
385,931.51953
386,924.59686
387,917.7761
388,913.6021
389,920.289
390,922.7633
391,888.9258
392,899.35034
393,887.1322
394,873.64
395,877.7619
396,854.2959
397,859.1555
398,840.5041
399,842.66956
400,830.05945
401,823.6477
402,818.82556
403,805.2626
404,805.4144
405,793.02515
406,789.2454
407,784.3297
408,773.621
409,772.40985
410,762.8832
411,756.4089
412,752.9908
413,743.499
414,740.447
415,734.4045
416,727.4159
417,724.38245
418,717.2813
419,711.569
420,708.82196
421,704.1958
422,697.117
423,692.6884
424,689.77734
425,684.74097
426,678.84595
427,674.866
428,672.0006
429,668.092
430,663.03296
431,658.2884
432,654.68994
433,651.8282
434,649.2194
435,646.6421
436,643.6836
437,640.03357
438,635.80054
439,631.3843
440,627.2583
441,623.6901
442,620.6614
443,618.0376
444,616.1331
445,616.75824
446,621.5829
447,630.1639
448,620.7944
449,602.0063
450,605.6463
451,610.9258
452,596.3065
453,595.2344
454,599.0414
455,587.87854
456,588.81616
457,588.7417
458,580.4544
459,583.0181
460,579.1108
461,574.47205
462,576.1731
463,570.5373
464,569.1314
465,568.64966
466,563.60736
467,563.4568
468,561.11414
469,557.6547
470,557.4371
471,554.35864
472,552.0971
473,551.2552
474,548.17236
475,546.4209
476,545.15625
477,542.29407
478,540.6043
479,539.10974
480,536.43317
481,534.5476
482,532.9619
483,530.4311
484,528.2375
485,526.5003
486,524.126
487,521.5651
488,519.4534
489,517.3123
490,514.82495
491,512.12604
492,509.37714
493,506.63486
494,503.8971
495,501.3993
496,500.19135
497,506.37546
498,512.9776
499,499.17615
500,486.68106
501,493.74792
502,487.0179
503,479.09116
504,483.54773
505,475.57718
506,473.22363
507,473.87836
508,466.59305
509,467.64752
510,464.31363
511,460.17984
512,460.90182
513,455.93683
514,454.69617
515,453.3687
516,449.31326
517,449.03125
518,446.21997
519,443.72223
520,443.04077
521,439.95862
522,438.4036
523,437.1007
524,434.31134
525,433.08475
526,431.49124
527,429.04797
528,427.8732
529,426.25797
530,424.08542
531,422.8814
532,421.43604
533,419.44128
534,418.13898
535,416.91122
536,415.13547
537,413.65057
538,412.53903
539,411.12488
540,409.5439
541,408.2331
542,407.11655
543,405.88647
544,404.4675
545,403.10168
546,401.9024
547,400.81488
548,399.75287
549,398.628
550,397.5027
551,396.32874
552,395.21234
553,394.0949
554,393.0564
555,392.02228
556,391.0972
557,390.1759
558,389.4746
559,388.68466
560,388.17673
561,387.07098
562,385.89014
563,384.1205
564,382.6548
565,381.81998
566,381.29117
567,380.56552
568,379.3107
569,378.02997
570,377.02365
571,376.31665
572,375.72662
573,374.95956
574,374.1001
575,372.9996
576,371.93253
577,370.93372
578,370.08542
579,369.35083
580,368.6251
581,367.8576
582,366.985
583,366.08786
584,365.21072
585,364.40723
586,363.6669
587,362.94135
588,362.194
589,361.39868
590,360.59326
591,359.8015
592,359.04465
593,358.31976
594,357.60925
595,356.89877
596,356.17322
597,355.43893
598,354.6976
599,353.96506
600,353.2497
601,352.55267
602,351.8672
603,351.18253
604,350.4942
605,349.80188
606,349.1116
607,348.42767
608,347.75253
609,347.08606
610,346.42615
611,345.77063
612,345.11737
613,344.46588
614,343.815
615,343.16608
616,342.51886
617,341.87497
618,341.23474
619,340.5987
620,339.96692
621,339.33923
622,338.71524
623,338.09467
624,337.47717
625,336.86255
626,336.2507
627,335.6414
628,335.0348
629,334.43063
630,333.82925
631,333.2303
632,332.63455
633,332.0417
634,331.45285
635,330.86746
636,330.28766
637,329.71265
638,329.14703
639,328.58914
640,328.04913
641,327.5223
642,327.03036
643,326.5546
644,326.134
645,325.69766
646,325.28394
647,324.7363
648,324.08044
649,323.25623
650,322.4083
651,321.67044
652,321.10907
653,320.6783
654,320.28317
655,319.84512
656,319.28473
657,318.62433
658,317.9062
659,317.22842
660,316.63495
661,316.11926
662,315.64398
663,315.1607
664,314.63052
665,314.04825
666,313.4406
667,312.83517
668,312.24692
669,311.68088
670,311.13684
671,310.60687
672,310.08
673,309.55008
674,309.01175
675,308.46506
676,307.91006
677,307.35004
678,306.78595
679,306.22424
680,305.66467
681,305.10968
682,304.55698
683,304.00754
684,303.45944
685,302.91284
686,302.36792
687,301.8241
688,301.28418
689,300.7508
690,300.23743
691,299.77686
692,299.47052
693,299.68643
694,301.14563
695,306.86136
696,310.96573
697,308.8831
698,297.58008
699,304.94427
700,315.76355
701,297.77567
702,306.2148
703,307.00958
704,294.80243
705,299.24872
706,314.8903
707,301.31326
708,356.66684
709,576.16174
710,399.03516
711,384.79556
712,353.95047
713,400.74905
714,365.65442
715,340.602
716,327.49744
717,366.57608
718,341.4683
719,311.09723
720,312.43762
721,312.204
722,313.01398
723,309.13794
724,301.19373
725,303.919
726,299.17358
727,304.1231
728,295.94144
729,296.7511
730,292.009
731,297.68484
732,292.18167
733,290.29962
734,286.3356
735,289.7467
736,288.14865
737,285.64496
738,283.33994
739,284.22025
740,283.95148
741,281.88614
742,280.82718
743,280.47583
744,280.50076
745,279.02316
746,278.27127
747,276.99435
748,277.0864
749,276.2483
750,275.75226
751,274.27905
752,274.0854
753,273.35504
754,272.89227
755,271.60538
756,271.35327
757,270.7074
758,270.16595
759,269.10013
760,268.79028
761,268.21765
762,267.67178
763,266.81934
764,266.38058
765,265.7938
766,265.23206
767,264.53986
768,264.04572
769,263.47876
770,262.90552
771,262.27286
772,261.72598
773,261.17444
774,260.604
775,260.00406
776,259.437
777,258.8894
778,258.31158
779,257.72885
780,257.16855
781,256.6239
782,256.03848
783,255.46075
784,254.90103
785,254.34848
786,253.76389
787,253.19754
788,252.63846
789,252.07233
790,251.48816
791,250.92502
792,250.35951
793,249.78464
794,249.20436
795,248.638
796,248.06284
797,247.48288
798,246.90535
799,246.33217
800,245.74939
801,245.16629
802,244.58586
803,244.00406
804,243.41705
805,242.83165
806,242.24611
807,241.65692
808,241.06624
809,240.47603
810,239.88422
811,239.28957
812,238.69476
813,238.09845
814,237.50075
815,236.90118
816,236.3013
817,235.69916
818,235.0961
819,234.49121
820,233.88564
821,233.27808
822,232.66977
823,232.05946
824,231.44838
825,230.83548
826,230.2216
827,229.60599
828,228.98947
829,228.37117
830,227.75168
831,227.13072
832,226.50867
833,225.88501
834,225.26016
835,224.63402
836,224.00642
837,223.37752
838,222.74742
839,222.11594
840,221.4831
841,220.84909
842,220.21376
843,219.57709
844,218.9392
845,218.30014
846,217.65976
847,217.0182
848,216.3754
849,215.73145
850,215.08621
851,214.43988
852,213.7924
853,213.14375
854,212.49405
855,211.8432
856,211.19128
857,210.53833
858,209.88437
859,209.22937
860,208.57341
861,207.9165
862,207.25867
863,206.59996
864,205.9404
865,205.28
866,204.61879
867,203.95683
868,203.29416
