,trend_loss
1136,251.34491
1137,250.57047
1138,249.79723
1139,249.02515
1140,248.25404
1141,247.48386
1142,246.71446
1143,245.94585
1144,245.17795
1145,244.41069
1146,243.64394
1147,242.87779
1148,242.11214
1149,241.34692
1150,240.58214
1151,239.8178
1152,239.0539
1153,238.29033
1154,237.52718
1155,236.76445
1156,236.00215
1157,235.24033
1158,234.47888
1159,233.71788
1160,232.95734
1161,232.19736
1162,231.43779
1163,230.67877
1164,229.92023
1165,229.16223
1166,228.40479
1167,227.64786
1168,226.89148
1169,226.13568
1170,225.3804
1171,224.62572
1172,223.87158
1173,223.11797
1174,222.36504
1175,221.61263
1176,220.86078
1177,220.10948
1178,219.35887
1179,218.60873
1180,217.8593
1181,217.1104
1182,216.3621
1183,215.61453
1184,214.86745
1185,214.1211
1186,213.37529
1187,212.63017
1188,211.88573
1189,211.1419
1190,210.39873
1191,209.65622
1192,208.91434
1193,208.17311
1194,207.43254
1195,206.69261
1196,205.95332
1197,205.21458
1198,204.47655
1199,203.73909
1200,203.0022
1201,202.26587
1202,201.53017
1203,200.79503
1204,200.06036
1205,199.32634
1206,198.59286
1207,197.85995
1208,197.12753
1209,196.39572
1210,195.66449
1211,194.93376
1212,194.20358
1213,193.47403
1214,192.74493
1215,192.01648
1216,191.28857
1217,190.56119
1218,189.83434
1219,189.10803
1220,188.38228
1221,187.65694
1222,186.93216
1223,186.2078
1224,185.48389
1225,184.7604
1226,184.03723
1227,183.31447
1228,182.59201
1229,181.86986
1230,181.14798
1231,180.42636
1232,179.70494
1233,178.98373
1234,178.26273
1235,177.54182
1236,176.82108
1237,176.1004
1238,175.37988
1239,174.65945
1240,173.93909
1241,173.2189
1242,172.49905
1243,171.78032
1244,171.06802
1245,170.39249
1246,169.91406
1247,170.57338
1248,172.1765
1249,183.45738
1250,167.45284
1251,189.8146
1252,320.75732
1253,313.908
1254,219.3664
1255,254.63539
1256,246.7765
1257,259.38867
1258,210.31937
1259,214.10886
1260,249.1219
1261,202.32697
1262,193.7885
1263,214.57133
1264,200.68126
1265,195.26132
1266,184.0671
1267,181.33359
1268,194.30014
1269,177.64597
1270,165.02246
1271,183.3117
1272,168.19594
1273,169.09154
1274,171.45886
1275,163.99883
1276,167.42715
1277,164.58707
1278,160.67911
1279,165.77977
1280,159.04584
1281,157.95059
1282,161.52191
1283,156.12018
1284,155.9021
1285,156.08748
1286,152.97668
1287,154.30746
1288,152.19409
1289,150.57387
1290,151.61353
1291,149.39314
1292,148.62045
1293,149.02261
1294,146.86133
1295,146.74466
1296,146.20642
1297,144.92114
1298,144.82623
1299,143.59344
1300,142.86781
1301,142.78354
1302,141.5084
1303,141.05421
1304,140.54396
1305,139.59851
1306,139.32245
1307,138.53218
1308,137.8875
1309,137.45166
1310,136.67178
1311,136.2618
1312,135.62508
1313,134.97649
1314,134.55124
1315,133.85841
1316,133.40977
1317,132.84499
1318,132.2208
1319,131.79071
1320,131.19562
1321,130.69101
1322,130.16577
1323,129.61891
1324,129.15349
1325,128.58478
1326,128.11163
1327,127.604324
1328,127.065796
1329,126.60608
1330,126.08851
1331,125.59861
1332,125.096985
1333,124.613365
1334,124.13451
1335,123.62456
1336,123.16394
1337,122.67062
1338,122.189644
1339,121.721
1340,121.24025
1341,120.77229
1342,120.295074
1343,119.83811
1344,119.36687
1345,118.90259
1346,118.446915
1347,117.98328
1348,117.531166
1349,117.07379
1350,116.62462
1351,116.17308
1352,115.726944
1353,115.28326
1354,114.83884
1355,114.40082
1356,113.96101
1357,113.52804
1358,113.093346
1359,112.663124
1360,112.23492
1361,111.808975
1362,111.38565
1363,110.96399
1364,110.54635
1365,110.12897
1366,109.71631
1367,109.30455
1368,108.89584
1369,108.48929
1370,108.08593
1371,107.68432
1372,107.28543
1373,106.88938
1374,106.49537
1375,106.10439
1376,105.71553
1377,105.3296
1378,104.9458
1379,104.56509
1380,104.18644
1381,103.810776
1382,103.437355
1383,103.06684
1384,102.69871
1385,102.33325
1386,101.97032
1387,101.61017
1388,101.252396
1389,100.89739
1390,100.5449
1391,100.195076
1392,99.84782
1393,99.503204
1394,99.161125
1395,98.82175
1396,98.484856
1397,98.150635
1398,97.818924
1399,97.48989
1400,97.163345
1401,96.839424
1402,96.51804
1403,96.199234
1404,95.88296
1405,95.569176
1406,95.257965
1407,94.94922
1408,94.643036
1409,94.33931
1410,94.03805
1411,93.73926
1412,93.442924
1413,93.14899
1414,92.85751
1415,92.56842
1416,92.28173
1417,91.99743
1418,91.715416
1419,91.43581
1420,91.158485
1421,90.883514
1422,90.61081
1423,90.34035
1424,90.07215
1425,89.8062
1426,89.54245
1427,89.28091
1428,89.02153
1429,88.764305
1430,88.509224
1431,88.25625
1432,88.0054
1433,87.7566
1434,87.50988
1435,87.26521
1436,87.02257
1437,86.781906
1438,86.54324
1439,86.306526
1440,86.07179
1441,85.83896
1442,85.60804
1443,85.379005
1444,85.151825
1445,84.92652
1446,84.70304
1447,84.481415
1448,84.26153
1449,84.04345
1450,83.82712
1451,83.61253
1452,83.39966
1453,83.188484
1454,82.97905
1455,82.77123
1456,82.56511
1457,82.36063
1458,82.15774
1459,81.95647
1460,81.75678
1461,81.558655
1462,81.36209
1463,81.16708
1464,80.97359
1465,80.781586
1466,80.591095
1467,80.40206
1468,80.2145
1469,80.028366
1470,79.84368
1471,79.66039
1472,79.478546
1473,79.298035
1474,79.11891
1475,78.94114
1476,78.76476
1477,78.58984
1478,78.416725
1479,78.24703
1480,78.08794
1481,77.96896
1482,78.064064
1483,78.862335
1484,85.83715
1485,85.3337
1486,122.570435
1487,83.649826
1488,235.74998
1489,534.98737
1490,748.05536
1491,657.4106
1492,513.76434
1493,298.5995
1494,207.6281
1495,309.5194
1496,381.12253
1497,280.16913
1498,209.6856
1499,254.95615
1500,251.5574
1501,212.67639
1502,199.43625
1503,173.92047
1504,153.05453
1505,198.29645
1506,214.18051
1507,168.67642
1508,143.39218
1509,138.80298
1510,147.61601
1511,159.06482
1512,150.19571
1513,127.52584
1514,118.79685
1515,119.8868
1516,123.65416
1517,130.30249
1518,127.1085
1519,113.403854
1520,108.39794
1521,115.362366
1522,117.42264
1523,111.49992
1524,107.96036
1525,107.203804
1526,105.221596
1527,105.3658
1528,107.51133
1529,105.34061
1530,101.44412
1531,101.5119
1532,102.87485
1533,102.48144
1534,101.31837
1535,99.89061
1536,98.41434
1537,98.18736
1538,98.62259
1539,98.3752
1540,97.91808
1541,97.30377
1542,96.392525
1543,96.27934
1544,96.63948
1545,96.18374
1546,95.56639
1547,95.429016
1548,95.036766
1549,94.560974
1550,94.59659
1551,94.53641
1552,94.12546
1553,93.88803
1554,93.74927
1555,93.49859
1556,93.29432
1557,93.126656
1558,92.921364
1559,92.71887
1560,92.51453
1561,92.37397
1562,92.28389
1563,92.09164
1564,91.8806
1565,91.76447
1566,91.623436
1567,91.462944
1568,91.35533
1569,91.20047
1570,91.0028
1571,90.872375
1572,90.77327
1573,90.65152
1574,90.51854
1575,90.37129
1576,90.22957
1577,90.109055
1578,89.99229
1579,89.878204
1580,89.75534
1581,89.61732
1582,89.49928
1583,89.399284
1584,89.28526
1585,89.16771
1586,89.0553
1587,88.93953
1588,88.83022
1589,88.727425
1590,88.61864
1591,88.507385
1592,88.39977
1593,88.29696
1594,88.19707
1595,88.093506
1596,87.98819
1597,87.88608
1598,87.78479
1599,87.68561
1600,87.58887
1601,87.48933
1602,87.38929
1603,87.29274
1604,87.19736
1605,87.10211
1606,87.00711
1607,86.91185
1608,86.817375
1609,86.724
1610,86.63143
1611,86.539566
1612,86.44739
1613,86.35563
1614,86.26518
1615,86.17497
1616,86.08499
1617,85.99563
1618,85.90642
1619,85.817696
1620,85.72966
1621,85.64197
1622,85.554535
1623,85.467354
1624,85.38059
1625,85.29435
1626,85.2083
1627,85.12252
1628,85.03708
1629,84.95174
1630,84.86676
1631,84.782166
1632,84.69774
1633,84.613434
1634,84.52936
1635,84.44547
1636,84.36178
1637,84.27827
1638,84.1949
1639,84.11161
1640,84.02844
1641,83.945404
1642,83.86246
1643,83.77953
1644,83.69667
1645,83.613846
1646,83.53102
1647,83.44824
1648,83.365395
1649,83.28253
1650,83.19966
1651,83.116684
1652,83.03363
1653,82.95049
1654,82.867226
1655,82.78381
1656,82.70024
1657,82.616554
1658,82.53267
1659,82.44858
1660,82.36432
1661,82.2798
1662,82.19506
1663,82.11008
1664,82.02481
1665,81.939316
1666,81.85351
1667,81.76743
1668,81.68111
1669,81.594475
1670,81.50752
1671,81.4203
1672,81.33278
1673,81.244965
1674,81.15687
1675,81.06848
1676,80.97982
1677,80.890884
1678,80.801674
1679,80.712204
1680,80.6225
1681,80.53255
1682,80.44236
1683,80.35196
1684,80.26135
1685,80.17053
1686,80.07953
1687,79.98834
1688,79.89698
1689,79.80545
1690,79.71379
1691,79.621994
1692,79.53002
1693,79.43794
1694,79.345726
1695,79.25341
1696,79.16098
1697,79.06841
1698,78.975746
1699,78.88298
1700,78.79012
1701,78.69716
1702,78.60407
1703,78.51091
1704,78.417625
1705,78.324265
1706,78.23078
1707,78.13719
1708,78.04352
1709,77.94969
1710,77.85578
1711,77.76174
1712,77.667564
1713,77.57327
1714,77.478874
1715,77.384346
1716,77.28981
1717,77.195946
1718,77.10693
1719,77.055664
1720,77.0844
1721,77.393715
1722,77.13139
1723,76.912025
1724,76.598946
1725,76.60102
1726,76.406525
1727,76.406815
1728,76.32293
1729,76.17612
1730,76.18643
1731,75.97089
1732,75.90154
1733,75.805504
1734,75.61159
1735,75.55423
1736,75.429474
1737,75.30659
1738,75.23742
1739,75.131836
1740,75.014275
1741,74.91896
1742,74.82707
1743,74.72247
1744,74.61631
1745,74.52337
1746,74.42734
1747,74.313156
1748,74.2161
1749,74.12461
1750,74.01547
1751,73.90542
1752,73.803406
1753,73.70691
1754,73.604034
1755,73.49323
1756,73.38606
1757,73.28242
1758,73.18087
1759,73.0809
1760,72.97526
1761,72.87181
1762,72.76376
1763,72.65876
1764,72.55357
1765,72.454605
1766,72.36245
1767,72.30918
1768,72.29291
1769,72.544815
1770,72.649124
1771,73.21976
1772,72.09382
1773,71.72223
1774,71.96292
1775,71.89712
1776,72.08164
1777,71.826645
1778,71.66325
1779,71.217026
1780,71.080956
1781,70.98459
1782,71.03021
1783,70.66582
1784,70.72138
1785,70.76012
1786,70.264915
1787,70.35344
1788,70.36352
1789,70.00682
1790,70.06464
1791,69.92432
1792,69.906746
1793,70.14429
1794,69.61863
1795,70.48565
1796,70.26604
1797,70.75428
1798,70.09154
1799,69.414406
1800,70.05846
1801,69.44811
1802,69.45402
1803,69.530914
