,0,1,2,3,4,5,6,7,8
59,0.576253831,-0.387164891,0.139441103,-0.387164891,0.484593809,-0.028453641,0.139441103,-0.028453641,0.44949767
60,0.553534985,-0.327855587,0.13535665,-0.327855587,0.483413994,-0.009685472,0.13535665,-0.009685472,0.487972081
61,0.995039046,-0.166212827,0.151759923,-0.166212827,0.669502556,-0.017910261,0.151759923,-0.017910261,0.51929456
62,0.479035795,-0.262413412,0.14898096,-0.262413412,0.402558863,-0.030664161,0.14898096,-0.030664161,0.529267669
63,0.463164747,-0.252800286,0.122197859,-0.252800286,0.370349884,-0.020310618,0.122197859,-0.020310618,0.375273079
64,0.465573847,-0.287951261,0.125160724,-0.287951261,0.404142201,-0.034468941,0.125160724,-0.034468941,0.45234102
65,0.526633799,-0.32462132,0.14182879,-0.32462132,0.444876492,-0.022104748,0.14182879,-0.022104748,0.433796585
66,0.450598001,-0.26008302,0.105433419,-0.26008302,0.40629673,-0.008426495,0.105433419,-0.008426495,0.434128731
67,0.452573299,-0.270394236,0.121932767,-0.270394236,0.411739558,-0.021697186,0.121932767,-0.021697186,0.413768888
68,0.453058958,-0.253015369,0.108698405,-0.253015369,0.40515095,-0.029739818,0.108698405,-0.029739818,0.414684683
69,0.480570942,-0.290802568,0.11482536,-0.290802568,0.404059768,-0.007048026,0.11482536,-0.007048026,0.402234226
70,0.515074372,-0.305174321,0.133033797,-0.305174321,0.425842404,-0.00560499,0.133033797,-0.00560499,0.484798938
71,0.482356459,-0.287819237,0.134935051,-0.287819237,0.403563499,-0.005791828,0.134935051,-0.005791828,0.49673155
72,0.514421821,-0.315164864,0.141621336,-0.315164864,0.474047363,-0.016315132,0.141621336,-0.016315132,0.455216706
73,0.488971382,-0.295004278,0.156443641,-0.295004278,0.415574908,-0.008555524,0.156443641,-0.008555524,0.510163069
74,0.499329388,-0.287153691,0.108448237,-0.287153691,0.398745894,0.001646709,0.108448237,0.001646709,0.406401068
75,0.450438678,-0.282723218,0.137307316,-0.282723218,0.390062153,-0.032151479,0.137307316,-0.032151479,0.41578868
76,0.506656468,-0.284923971,0.131774753,-0.284923971,0.399887532,-0.02776248,0.131774753,-0.02776248,0.441293597
77,0.462601066,-0.255384624,0.095525689,-0.255384624,0.378866553,-0.010244042,0.095525689,-0.010244042,0.394021481
78,0.534702659,-0.303258151,0.114301644,-0.303258151,0.398877293,-0.004179023,0.114301644,-0.004179023,0.391931176
79,0.483904362,-0.319232523,0.129668668,-0.319232523,0.457210302,-0.04068685,0.129668668,-0.04068685,0.406529397
80,0.479635745,-0.275504231,0.154058769,-0.275504231,0.371883929,-0.044312377,0.154058769,-0.044312377,0.443279177
81,0.472922891,-0.279390335,0.120275415,-0.279390335,0.403313816,-0.013550516,0.120275415,-0.013550516,0.445693493
82,0.520897567,-0.323181123,0.120653577,-0.323181123,0.452307731,-0.044723921,0.120653577,-0.044723921,0.468693674
83,0.487554729,-0.286710143,0.123280168,-0.286710143,0.406667054,-0.024441436,0.123280168,-0.024441436,0.419196963
84,0.436711997,-0.266927034,0.106372565,-0.266927034,0.401763558,-0.017352525,0.106372565,-0.017352525,0.3995969
85,0.44452998,-0.263537645,0.102209687,-0.263537645,0.404929936,-0.002950665,0.102209687,-0.002950665,0.379294515
86,0.487140775,-0.293350458,0.113804884,-0.293350458,0.426453292,0.030216068,0.113804884,0.030216068,0.50080961
87,0.543526888,-0.326547563,0.189833701,-0.326547563,0.459346056,-0.041635685,0.189833701,-0.041635685,0.497180134
88,0.49450472,-0.301851779,0.133666337,-0.301851779,0.421562552,-0.01612173,0.133666337,-0.01612173,0.442643613
89,0.619467914,-0.371995658,0.152830198,-0.371995658,0.456141174,-0.03353966,0.152830198,-0.03353966,0.486410052
90,0.637607872,-0.375264347,0.164703608,-0.375264347,0.613766074,-0.044910152,0.164703608,-0.044910152,0.487306178
91,0.493430525,-0.277770609,0.140364051,-0.277770609,0.463142514,-0.027334768,0.140364051,-0.027334768,0.464310408
92,0.509869635,-0.287926495,0.152986169,-0.287926495,0.401524514,-0.028546173,0.152986169,-0.028546173,0.430352092
93,0.539512098,-0.314361513,0.135906339,-0.314361513,0.413274884,-0.019646823,0.135906339,-0.019646823,0.470948398
94,0.490729064,-0.303235739,0.135780454,-0.303235739,0.424723268,-0.045108438,0.135780454,-0.045108438,0.396499395
95,1.087462783,-0.010058807,0.024364593,-0.010058807,0.639959276,-0.040157303,0.024364593,-0.040157303,0.436632395
96,0.472604305,-0.264493316,0.163612247,-0.264493316,0.385555923,-0.0488935,0.163612247,-0.0488935,0.473307073
97,0.425571263,-0.250054508,0.107090488,-0.250054508,0.394230545,-0.016034033,0.107090488,-0.016034033,0.378722429
98,0.582183957,-0.31572327,0.164488569,-0.31572327,0.452397168,-0.030992214,0.164488569,-0.030992214,0.504384339
99,0.581808269,-0.331589639,0.18998903,-0.331589639,0.464527249,-0.010226645,0.18998903,-0.010226645,0.488862276
,,,,,,,,,
,0.4834,-0.2707,0.1368,-0.2707,0.4079,-0.0221,0.1368,-0.0221,0.4103
mean,0.528486395,-0.28376707,0.132829307,-0.28376707,0.441605658,-0.022264135,0.132829307,-0.022264135,0.454388971
bias,0.045086395,-0.01306707,-0.003970693,-0.01306707,0.033705658,-0.000164135,-0.003970693,-0.000164135,0.044088971
sd,0.144489305,0.067851206,0.036451751,0.067851206,0.069769498,0.023026874,0.036451751,0.023026874,0.048249096
mse,0.022701171,0.004728497,0.001331209,0.004728497,0.005955176,0.000524961,0.001331209,0.000524961,0.004248533
,,,,,,,,,
mean,0.5285,-0.2838,0.1328,-0.2838,0.4416,-0.0223,0.1328,-0.0223,0.4544
bias,0.0451,-0.0131,-0.0040,-0.0131,0.0337,-0.0002,-0.0040,-0.0002,0.0441
sd,0.1445,0.0679,0.0365,0.0679,0.0698,0.0230,0.0365,0.0230,0.0482
mse,0.0227,0.0047,0.0013,0.0047,0.0060,0.0005,0.0013,0.0005,0.0042
