,likelihood
0,11817.876953125
1,9748.7265625
2,8143.18359375
3,6881.900390625
4,5886.8203125
5,5099.494140625
6,4474.33984375
7,3973.903564453125
8,3567.219482421875
9,3266.887451171875
10,2984.7294921875
11,2756.154052734375
12,2568.02783203125
13,2405.732177734375
14,2264.876708984375
15,2142.43798828125
16,2035.7047119140625
17,1942.270263671875
18,1859.96630859375
19,1786.8074951171875
20,1721.0162353515625
21,1661.055908203125
22,1605.7867431640625
23,1554.4884033203125
24,1506.79931640625
25,1462.5595703125
26,1421.771728515625
27,1384.7086181640625
28,1352.2337646484375
29,1323.5323486328125
30,1295.5103759765625
31,1268.21923828125
32,1243.658447265625
33,1221.0889892578125
34,1199.0494384765625
35,1177.3489990234375
36,1156.77978515625
37,1138.140869140625
38,1121.1968994140625
39,1104.9927978515625
40,1089.1607666015625
41,1074.03076171875
42,1059.8001708984375
43,1046.209716796875
44,1032.9400634765625
45,1019.8966674804688
46,1007.295654296875
47,995.5555419921875
48,984.5443115234375
49,973.6240234375
50,962.9896850585938
51,953.1253662109375
52,943.5537109375
53,933.9228515625
54,924.6537475585938
55,915.9175415039062
56,907.1680297851562
57,898.6600341796875
58,890.6575317382812
59,882.7808227539062
60,875.01025390625
61,867.6279296875
62,860.4119262695312
63,853.2228393554688
64,846.3304443359375
65,839.5980224609375
66,832.9073486328125
67,826.4942626953125
68,820.224853515625
69,814.0271606445312
70,808.0929565429688
71,802.2124633789062
72,796.47802734375
73,790.9080810546875
74,785.3778076171875
75,780.0316162109375
76,774.7574462890625
77,769.5968017578125
78,764.5770263671875
79,759.6189575195312
80,754.8050537109375
81,750.0609741210938
82,745.4137573242188
83,740.8721313476562
84,736.3900146484375
85,732.0204467773438
86,727.7142333984375
87,723.4891357421875
88,719.355224609375
89,715.2831420898438
90,711.2998046875
91,707.3776245117188
92,703.5272827148438
93,699.7467651367188
94,696.0255737304688
95,692.3734741210938
96,688.7763061523438
97,685.2423095703125
98,681.7672119140625
99,678.3480834960938
100,674.9861450195312
101,671.6732788085938
102,668.4191284179688
103,665.2094116210938
104,662.0503540039062
105,658.9420166015625
106,655.8748168945312
107,652.8576049804688
108,649.88330078125
109,646.9517822265625
110,644.06201171875
111,641.2138061523438
112,638.4041748046875
113,635.6338500976562
114,632.902587890625
115,630.20947265625
116,627.55078125
117,624.9277954101562
118,622.340087890625
119,619.7839965820312
120,617.2617797851562
121,614.773681640625
122,612.316650390625
123,609.8887329101562
124,607.491455078125
125,605.1251220703125
126,602.7880859375
127,600.4779052734375
128,598.1959838867188
129,595.9420166015625
130,593.71484375
131,591.5122680664062
132,589.3347778320312
133,587.1849365234375
134,585.0586547851562
135,582.9547119140625
136,580.8743286132812
137,578.8191528320312
138,576.7871704101562
139,574.7747192382812
140,572.7866821289062
141,570.8201293945312
142,568.8729248046875
143,566.9458618164062
144,565.0416259765625
145,563.1541137695312
146,561.287353515625
147,559.4403686523438
148,557.6090698242188
149,555.7994995117188
150,554.0044555664062
151,552.2279663085938
152,550.4695434570312
153,548.7240600585938
154,546.9986572265625
155,545.2849731445312
156,543.5872802734375
157,541.9056396484375
158,540.2362670898438
159,538.5789184570312
160,536.9331665039062
161,535.3019409179688
162,533.678466796875
163,532.068603515625
164,530.4657592773438
165,528.8715209960938
166,527.2872924804688
167,525.7100830078125
168,524.1388549804688
169,522.5752563476562
170,521.020751953125
171,519.474853515625
172,517.936279296875
173,516.408447265625
174,514.890869140625
175,513.386474609375
176,511.8984680175781
177,510.4253845214844
178,508.9727783203125
179,507.54150390625
180,506.12939453125
181,504.7391052246094
182,503.3675537109375
183,502.0099792480469
184,500.66351318359375
185,499.322509765625
186,497.9861755371094
187,496.6534423828125
188,495.3236999511719
189,493.994873046875
190,492.6715393066406
191,491.35552978515625
192,490.0458679199219
193,488.7463073730469
194,487.4551696777344
195,486.1784973144531
196,484.910888671875
197,483.6516418457031
198,482.40557861328125
199,481.1676025390625
200,479.93682861328125
201,478.71722412109375
202,477.5047607421875
203,476.2987365722656
204,475.10479736328125
205,473.91876220703125
206,472.74298095703125
207,471.5758361816406
208,470.42041015625
209,469.2763977050781
210,468.14434814453125
211,467.0216064453125
212,465.91015625
213,464.8096008300781
214,463.7176513671875
215,462.63623046875
216,461.5658874511719
217,460.5040283203125
218,459.45599365234375
219,458.41510009765625
220,457.388427734375
221,456.3737487792969
222,455.368408203125
223,454.3718566894531
224,453.3888244628906
225,452.4142150878906
226,451.44970703125
227,450.4959716796875
228,449.5519104003906
229,448.61566162109375
230,447.6888427734375
231,446.7718811035156
232,445.86346435546875
233,444.96197509765625
234,444.068115234375
235,443.18212890625
236,442.3013916015625
237,441.4303894042969
238,440.5643005371094
239,439.70526123046875
240,438.8525695800781
241,438.0042724609375
242,437.162109375
243,436.32574462890625
244,435.4955139160156
245,434.6709289550781
246,433.8497009277344
247,433.0365295410156
248,432.2262268066406
249,431.41961669921875
250,430.62030029296875
251,429.8241271972656
252,429.03302001953125
253,428.2472229003906
254,427.4666442871094
255,426.6914367675781
256,425.9189758300781
257,425.1511535644531
258,424.3885192871094
259,423.6309509277344
260,422.87646484375
261,422.1285095214844
262,421.3838806152344
263,420.643310546875
264,419.906005859375
265,419.1750183105469
266,418.44732666015625
267,417.7259521484375
268,417.007080078125
269,416.2908020019531
270,415.5813293457031
271,414.8736267089844
272,414.17303466796875
273,413.474365234375
274,412.7802734375
275,412.08856201171875
276,411.4031066894531
277,410.7192687988281
278,410.0401306152344
279,409.3651123046875
280,408.6943054199219
281,408.0274963378906
282,407.3627624511719
283,406.70147705078125
284,406.0444641113281
285,405.3914794921875
286,404.7422790527344
287,404.09515380859375
288,403.4537353515625
289,402.8139953613281
290,402.17803955078125
291,401.5459899902344
292,400.91522216796875
293,400.2907409667969
294,399.6673889160156
295,399.04779052734375
296,398.431884765625
297,397.81976318359375
298,397.20831298828125
299,396.6032409667969
300,395.9989318847656
301,395.3984680175781
302,394.8014221191406
303,394.2080078125
304,393.61773681640625
305,393.02874755859375
306,392.4430847167969
307,391.8611145019531
308,391.2817687988281
309,390.7060241699219
310,390.13348388671875
311,389.5621643066406
312,388.9964599609375
313,388.43157958984375
314,387.8699645996094
315,387.3096923828125
316,386.754150390625
317,386.20245361328125
318,385.65130615234375
319,385.1033630371094
320,384.5587463378906
321,384.01708984375
322,383.4791259765625
323,382.9419250488281
324,382.40985107421875
325,381.87841796875
326,381.350341796875
327,380.8257141113281
328,380.3039855957031
329,379.7854309082031
330,379.26751708984375
331,378.755126953125
332,378.24371337890625
333,377.73504638671875
334,377.2289733886719
335,376.72674560546875
336,376.2246398925781
337,375.7279357910156
338,375.2317199707031
339,374.7384338378906
340,374.2480773925781
341,373.760498046875
342,373.27557373046875
343,372.7913818359375
344,372.3122253417969
345,371.8331604003906
346,371.359130859375
347,370.8854675292969
348,370.414306640625
349,369.9437561035156
350,369.4777526855469
351,369.0119323730469
352,368.5506591796875
353,368.08984375
354,367.63134765625
355,367.1754150390625
356,366.7215270996094
357,366.2698974609375
358,365.81890869140625
359,365.3719177246094
360,364.92498779296875
361,364.48089599609375
362,364.0387268066406
363,363.598876953125
364,363.16119384765625
365,362.726318359375
366,362.2908020019531
367,361.8594665527344
368,361.427978515625
369,360.9979248046875
370,360.5700378417969
371,360.14276123046875
372,359.7171630859375
373,359.292724609375
374,358.86724853515625
375,358.4443359375
376,358.02069091796875
377,357.59747314453125
378,357.1756896972656
379,356.7540588378906
380,356.3332824707031
381,355.9139099121094
382,355.4928283691406
383,355.0747985839844
384,354.6549072265625
385,354.2357177734375
386,353.81903076171875
387,353.3997802734375
388,352.9782409667969
389,352.5582580566406
390,352.1380615234375
391,351.7159423828125
392,351.2955627441406
393,350.8740234375
394,350.4529113769531
395,350.0331115722656
396,349.614990234375
397,349.2002258300781
398,348.7860412597656
399,348.3776550292969
400,347.9715881347656
401,347.56976318359375
402,347.1722106933594
403,346.7779541015625
404,346.38720703125
405,345.9983825683594
406,345.6112365722656
407,345.223388671875
408,344.8375549316406
409,344.4504699707031
410,344.0632019042969
411,343.6768798828125
412,343.290283203125
413,342.9044494628906
414,342.51971435546875
415,342.133056640625
416,341.7493896484375
417,341.3639221191406
418,340.9808349609375
419,340.59674072265625
420,340.2136535644531
421,339.8306579589844
422,339.4486389160156
423,339.06512451171875
424,338.68377685546875
425,338.30322265625
426,337.9211730957031
427,337.5397644042969
428,337.16082763671875
429,336.780517578125
430,336.4010314941406
431,336.02203369140625
432,335.6420593261719
433,335.2643737792969
434,334.8876647949219
435,334.50909423828125
436,334.133544921875
437,333.7560729980469
438,333.3805236816406
439,333.00390625
440,332.6269836425781
441,332.2503356933594
442,331.8735656738281
443,331.4962463378906
444,331.1173095703125
445,330.7401123046875
446,330.36029052734375
447,329.9826965332031
448,329.6028137207031
449,329.2232971191406
450,328.843505859375
451,328.4664306640625
452,328.10791015625
453,327.7811584472656
454,327.3552551269531
455,327.0657043457031
456,326.6431579589844
457,326.33721923828125
458,325.9293518066406
459,325.6339416503906
460,325.23040771484375
461,324.92767333984375
462,324.53857421875
463,324.239013671875
464,323.85565185546875
465,323.54840087890625
466,323.1775817871094
467,322.872314453125
468,322.50628662109375
469,322.1971740722656
470,321.840087890625
471,321.5332946777344
472,321.17999267578125
473,320.86944580078125
474,320.52587890625
