,0,1,2,3,4,5,6,7
0,3.271797937119499,3.4117087497308303,4.267084615316331,4.6832831402603725,4.897089150991984,5.00178827906403,4.962994355720555,4.86969503210095
1,1.321576711506424,1.615449290877044,1.3979247725798805,1.4540786100035439,1.8351962631928451,1.9261351251209358,2.0155860387971796,2.055301420962795
2,6.467853606956004,7.026233850909187,7.533553907019572,7.679610539475991,7.718371371844085,7.6385844716486835,7.547404350513802,7.486602862109609
