,trend_loss
0,12301.046
1,12076.698
2,11862.316
3,11634.271
4,11372.047
5,11052.718
6,10651.974
7,10152.027
8,9557.57
9,8914.66
10,8287.253
11,7700.2554
12,7141.043
13,6597.106
14,6067.6924
15,5558.0503
16,5074.134
17,4621.2607
18,4205.0093
19,3831.4229
20,3504.9854
21,3225.936
22,2991.212
23,2797.5151
24,2642.7178
25,2525.185
26,2442.4275
27,2390.3252
28,2363.2424
29,2354.4954
30,2357.171
31,2365.3286
32,2374.8286
33,2383.3735
34,2390.0664
35,2394.8547
36,2398.0327
37,2399.8066
38,2399.8833
39,2397.3926
40,2391.7505
41,2383.3125
42,2373.1194
43,2362.4084
44,2352.2236
45,2343.2095
46,2335.5742
47,2329.1794
48,2323.705
49,2318.8188
50,2314.2993
51,2310.077
52,2306.2034
53,2302.7786
54,2299.874
55,2297.4875
56,2295.5356
57,2293.891
58,2292.433
59,2291.095
60,2289.8804
61,2288.8457
62,2288.0657
63,2287.5886
64,2287.412
65,2287.478
66,2287.693
67,2287.9587
68,2288.1975
69,2288.3677
70,2288.4592
71,2288.481
72,2288.441
73,2288.3381
74,2288.161
75,2287.8965
76,2287.542
77,2287.1113
78,2286.6367
79,2286.1592
80,2285.718
81,2285.3406
82,2285.0398
83,2284.8135
84,2284.6533
85,2284.5486
86,2284.4917
87,2284.4775
88,2284.501
89,2284.5535
90,2284.6228
91,2284.6946
92,2284.754
93,2284.7917
94,2284.8037
95,2284.7915
96,2284.7603
97,2284.716
98,2284.6636
99,2284.606
100,2284.545
101,2284.4834
102,2284.424
103,2284.3706
104,2284.3257
105,2284.2905
106,2284.2654
107,2284.2476
108,2284.2346
109,2284.224
110,2284.2146
111,2284.2053
112,2284.1956
113,2284.1853
114,2284.1736
115,2284.1602
116,2284.1448
117,2284.1267
118,2284.107
119,2284.0862
120,2284.065
121,2284.0437
122,2284.0222
123,2284.0005
124,2283.9785
125,2283.956
126,2283.933
127,2283.9097
128,2283.8857
129,2283.8618
130,2283.837
131,2283.8113
132,2283.7847
133,2283.7568
134,2283.7285
135,2283.699
136,2283.6685
137,2283.6372
138,2283.604
139,2283.5693
140,2283.5332
141,2283.4956
142,2283.4556
143,2283.414
144,2283.3699
145,2283.3237
146,2283.2751
147,2283.2236
148,2283.1694
149,2283.1125
150,2283.0522
151,2282.9883
152,2282.921
153,2282.8496
154,2282.7734
155,2282.6929
156,2282.607
157,2282.5156
158,2282.418
159,2282.3135
160,2282.2014
161,2282.0815
162,2281.9526
163,2281.814
164,2281.6646
165,2281.5034
166,2281.3298
167,2281.142
168,2280.9395
169,2280.7192
170,2280.4812
171,2280.2227
172,2279.942
173,2279.6377
174,2279.3071
175,2278.9485
176,2278.5593
177,2278.1377
178,2277.6814
179,2277.1885
180,2276.658
181,2276.0881
182,2275.4783
183,2274.829
184,2274.141
185,2273.416
186,2272.6555
187,2271.8638
188,2271.0432
189,2270.199
190,2269.3342
191,2268.4526
192,2267.5564
193,2266.6475
194,2265.7253
195,2264.789
196,2263.8352
197,2262.8586
198,2261.854
199,2260.8142
200,2259.7312
201,2258.5977
202,2257.4067
203,2256.151
204,2254.8257
205,2253.4272
206,2251.954
207,2250.4062
208,2248.7856
209,2247.0955
210,2245.3406
211,2243.5244
212,2241.6514
213,2239.724
214,2237.744
215,2235.7107
216,2233.6233
217,2231.4795
218,2229.2766
219,2227.0134
220,2224.689
221,2222.3042
222,2219.8613
223,2217.3633
224,2214.8152
225,2212.2207
226,2209.5857
227,2206.9133
228,2204.2083
229,2201.474
230,2198.714
231,2195.932
232,2193.1313
233,2190.3154
234,2187.488
235,2184.6543
236,2181.8174
237,2178.983
238,2176.1553
239,2173.3386
240,2170.538
241,2167.7568
242,2164.9976
243,2162.2622
244,2159.5532
245,2156.8704
246,2154.2156
247,2151.589
248,2148.9922
249,2146.4248
250,2143.8877
251,2141.3806
252,2138.903
253,2136.4534
254,2134.0305
255,2131.6326
256,2129.2576
257,2126.9045
258,2124.5708
259,2122.2542
260,2119.953
261,2117.6653
262,2115.3887
263,2113.1208
264,2110.8599
265,2108.604
266,2106.3503
267,2104.097
268,2101.8416
269,2099.5825
270,2097.3176
271,2095.0452
272,2092.7634
273,2090.471
274,2088.166
275,2085.847
276,2083.5127
277,2081.1619
278,2078.793
279,2076.4053
280,2073.9973
281,2071.568
282,2069.1165
283,2066.642
284,2064.1428
285,2061.619
286,2059.0686
287,2056.4915
288,2053.886
289,2051.2512
290,2048.5862
291,2045.889
292,2043.1589
293,2040.3937
294,2037.5925
295,2034.7529
296,2031.873
297,2028.9507
298,2025.9839
299,2022.9697
300,2019.9058
301,2016.7893
302,2013.6177
303,2010.3876
304,2007.0961
305,2003.7404
306,2000.3174
307,1996.824
308,1993.2578
309,1989.6162
310,1985.8962
311,1982.0964
312,1978.215
313,1974.2501
314,1970.2014
315,1966.0679
316,1961.8496
317,1957.5466
318,1953.1589
319,1948.688
320,1944.1339
321,1939.4983
322,1934.782
323,1929.9863
324,1925.1124
325,1920.162
326,1915.1365
327,1910.0366
328,1904.8645
329,1899.6206
330,1894.3071
331,1888.9247
332,1883.475
333,1877.9595
334,1872.3789
335,1866.7354
336,1861.0297
337,1855.2631
338,1849.4377
339,1843.5542
340,1837.6138
341,1831.618
342,1825.5681
343,1819.4648
344,1813.3091
345,1807.1018
346,1800.843
347,1794.5334
348,1788.1724
349,1781.7593
350,1775.2933
351,1768.7728
352,1762.1952
353,1755.5576
354,1748.857
355,1742.089
356,1735.2491
357,1728.3328
358,1721.3368
359,1714.2583
360,1707.0983
361,1699.8615
362,1692.5591
363,1685.2094
364,1677.8395
365,1670.4822
366,1663.1726
367,1655.9445
368,1648.8217
369,1641.8142
370,1634.9169
371,1628.1116
372,1621.372
373,1614.6714
374,1607.9866
375,1601.3009
376,1594.607
377,1587.9038
378,1581.1967
379,1574.4963
380,1567.833
381,1561.3662
382,1555.7925
383,1550.478
384,1541.734
385,1535.8987
386,1529.343
387,1522.1613
388,1516.5677
389,1509.1135
390,1503.703
391,1496.339
392,1490.8704
393,1483.7395
394,1478.1548
395,1471.2545
396,1465.5459
397,1458.8268
398,1452.9922
399,1446.4381
400,1440.4672
401,1433.9915
402,1427.8674
403,1421.4772
404,1415.1923
405,1408.7964
406,1402.342
407,1395.9622
408,1389.3506
409,1382.9022
410,1376.1665
411,1369.6572
412,1362.8308
413,1356.199
414,1349.3289
415,1342.5415
416,1335.61
417,1328.6204
418,1321.587
419,1314.3625
420,1307.1221
421,1299.6392
422,1292.0924
