,trend_loss
0,11928.2
1,11714.748
2,11495.426
3,11258.037
4,10991.17
5,10678.278
6,10298.719
7,9838.266
8,9305.875
9,8730.929
10,8143.7993
11,7566.782
12,7004.1436
13,6452.4824
14,5912.614
15,5390.4336
16,4898.305
17,4451.532
18,4059.721
19,3721.969
20,3430.885
21,3180.0422
22,2966.7166
23,2790.6104
24,2651.8608
25,2549.19
26,2478.658
27,2433.7761
28,2407.2085
29,2392.7944
30,2386.2173
31,2384.5664
32,2385.6492
33,2387.474
34,2388.2236
35,2386.695
36,2382.635
37,2376.5908
38,2369.462
39,2362.0662
40,2354.9043
41,2348.1606
42,2341.865
43,2336.0535
44,2330.8228
45,2326.2705
46,2322.4111
47,2319.1345
48,2316.234
49,2313.478
50,2310.6914
51,2307.7964
52,2304.8057
53,2301.7793
54,2298.7822
55,2295.8623
56,2293.054
57,2290.3984
58,2287.959
59,2285.815
60,2284.0378
61,2282.6685
62,2281.702
63,2281.0933
64,2280.777
65,2280.686
66,2280.7598
67,2280.9429
68,2281.1787
69,2281.4048
70,2281.5596
71,2281.5942
72,2281.4807
73,2281.2144
74,2280.8079
75,2280.282
76,2279.6597
77,2278.9644
78,2278.2214
79,2277.4607
80,2276.712
81,2276.0007
82,2275.342
83,2274.7417
84,2274.1958
85,2273.6973
86,2273.2358
87,2272.8015
88,2272.3813
89,2271.9612
90,2271.5254
91,2271.0608
92,2270.559
93,2270.0154
94,2269.4275
95,2268.7952
96,2268.1174
97,2267.394
98,2266.6274
99,2265.818
100,2264.9675
101,2264.075
102,2263.138
103,2262.1528
104,2261.116
105,2260.0227
106,2258.8691
107,2257.6514
108,2256.3657
109,2255.0093
110,2253.5818
111,2252.0864
112,2250.5283
113,2248.9148
114,2247.2563
115,2245.564
116,2243.8503
117,2242.1267
118,2240.4001
119,2238.6724
120,2236.9375
121,2235.1833
122,2233.392
123,2231.5444
124,2229.62
125,2227.6033
126,2225.4814
127,2223.2505
128,2220.9148
129,2218.4856
130,2215.9802
131,2213.4197
132,2210.8225
133,2208.2017
134,2205.5596
135,2202.8892
136,2200.1736
137,2197.3926
138,2194.5283
139,2191.5708
140,2188.5203
141,2185.3884
142,2182.1917
143,2178.9465
144,2175.6611
145,2172.3325
146,2168.9485
147,2165.491
148,2161.9465
149,2158.3105
150,2154.5928
151,2150.81
152,2146.9805
153,2143.1143
154,2139.2107
155,2135.261
156,2131.254
157,2127.1846
158,2123.0542
159,2118.869
160,2114.6318
161,2110.3374
162,2105.9727
163,2101.5205
164,2096.968
165,2092.3098
166,2087.5466
167,2082.6812
168,2077.7158
169,2072.6519
170,2067.4927
171,2062.2466
172,2056.9268
173,2051.5474
174,2046.1204
175,2040.654
176,2035.1536
177,2029.6248
178,2024.0741
179,2018.5094
180,2012.936
181,2007.3525
182,2001.7491
183,1996.1079
184,1990.4048
185,1984.613
186,1978.7094
187,1972.6741
188,1966.4951
189,1960.1685
190,1953.6985
191,1947.096
192,1940.3756
193,1933.5547
194,1926.6482
195,1919.6682
196,1912.623
197,1905.5173
198,1898.3566
199,1891.1576
200,1884.0624
201,1878.0842
202,1876.4541
203,1865.6836
204,1855.7242
205,1852.7382
206,1840.7644
207,1837.678
208,1827.0133
209,1822.6321
210,1813.3607
211,1807.9707
212,1799.6752
213,1793.7463
214,1786.1149
215,1779.8699
216,1772.7075
217,1766.3088
218,1759.5247
219,1753.0292
220,1746.5645
221,1740.0092
222,1733.823
223,1727.2339
224,1721.3157
225,1714.7263
226,1709.0226
227,1702.4789
228,1696.9255
229,1690.5043
230,1685.0011
231,1678.7991
232,1673.232
233,1667.34
234,1661.6423
235,1656.0673
236,1650.2708
237,1644.8953
238,1639.1515
239,1633.7731
240,1628.2474
241,1622.7535
242,1617.4365
243,1611.9143
244,1606.6273
245,1601.2412
246,1595.8575
247,1590.606
248,1585.216
249,1579.9374
250,1574.6564
251,1569.3098
252,1564.0674
253,1558.763
254,1553.4637
255,1548.2239
256,1542.923
257,1537.6659
258,1532.4275
259,1527.1576
260,1521.9418
261,1516.7234
262,1511.509
263,1506.3401
264,1501.1638
265,1496.0166
266,1490.8922
267,1485.7676
268,1480.6749
269,1475.5818
270,1470.4989
271,1465.4291
272,1460.3503
273,1455.2812
274,1450.2031
275,1445.1183
276,1440.0284
277,1434.9205
278,1429.8047
279,1424.6693
280,1419.5175
281,1414.3484
282,1409.155
283,1403.943
284,1398.7053
285,1393.4427
286,1388.1559
287,1382.8394
288,1377.4973
289,1372.1277
290,1366.7296
291,1361.3085
292,1355.8658
293,1350.4055
294,1344.9368
295,1339.4664
296,1334.0022
297,1328.5541
298,1323.128
299,1317.7245
300,1312.3398
301,1306.9656
302,1301.5894
303,1296.1989
304,1290.7867
305,1285.3518
306,1279.8987
307,1274.4365
308,1268.9752
309,1263.5227
310,1258.0841
311,1252.6592
312,1247.2434
313,1241.8278
314,1236.4028
315,1230.9604
316,1225.4971
317,1220.0126
318,1214.5105
319,1208.9954
320,1203.4706
321,1197.937
322,1192.3928
323,1186.8363
324,1181.2789
325,1175.7734
326,1170.5667
327,1166.139
328,1164.153
329,1157.4927
330,1149.0264
331,1141.4203
332,1138.6581
333,1133.1664
334,1123.5459
335,1121.2385
336,1114.9148
337,1105.5714
338,1103.8357
339,1094.3938
340,1087.8816
341,1083.1592
342,1073.3962
343,1069.2688
344,1060.8412
345,1055.2008
346,1048.9724
347,1041.6283
348,1036.7881
349,1029.0116
350,1023.9768
351,1017.18854
352,1011.33307
353,1005.63586
354,999.05035
355,993.8383
356,987.10846
357,981.5791
358,975.3101
359,969.1852
360,963.3606
361,956.85004
362,951.08484
363,944.58936
364,938.47015
365,932.24805
366,925.7595
367,919.64746
368,913.0823
369,906.79596
370,900.3743
371,893.8174
372,887.478
373,880.8446
374,874.33765
375,867.79895
376,861.08765
377,854.5082
378,847.7711
379,840.9807
380,834.23193
381,827.316
382,820.3937
383,813.4598
384,806.40173
385,799.3682
386,792.3422
387,785.2583
388,778.2135
389,771.13434
390,763.7529
391,755.7348
392,747.0532
393,738.1822
394,732.5462
395,754.5162
396,769.5257
397,712.95264
398,747.3283
399,693.1036
400,716.21606
401,686.5641
402,681.10986
403,671.24866
404,647.776
405,653.58374
406,623.64667
407,629.61725
408,609.70197
409,611.9134
410,593.65234
411,591.20776
412,583.0908
413,574.2054
414,573.9532
415,565.4931
416,560.23315
417,556.61395
418,550.1246
419,544.4962
420,538.8884
421,535.54614
422,530.1527
423,523.9404
424,520.3706
425,513.8521
426,508.37122
427,504.6675
428,499.1134
429,493.81717
430,487.9236
431,482.3167
432,476.41565
433,471.5519
434,466.94708
435,462.1035
436,458.54092
437,454.07074
438,450.4135
439,447.00586
440,444.0987
441,441.3617
442,438.7185
443,436.1473
444,433.45398
445,430.8733
446,428.02332
447,425.60382
448,423.11383
449,420.83127
450,418.61414
451,416.57635
452,414.40332
453,412.39398
454,410.25092
