,trend_loss
0,12181.722
1,11957.964
2,11744.502
3,11516.841
4,11254.539
5,10934.758
6,10533.366
7,10033.977
8,9445.145
9,8815.313
10,8204.41
11,7633.117
12,7087.981
13,6556.3164
14,6036.7964
15,5534.148
16,5053.949
17,4602.0815
18,4186.363
19,3815.7673
20,3496.8115
21,3229.2446
22,3007.2847
23,2825.2112
24,2679.6418
25,2568.631
26,2490.0266
27,2440.4407
28,2415.2249
29,2408.837
30,2415.1887
31,2428.2815
32,2443.087
33,2456.18
34,2465.791
35,2471.446
36,2473.475
37,2472.5615
38,2469.3984
39,2464.4866
40,2458.0984
41,2450.3813
42,2441.5242
43,2431.8723
44,2421.9375
45,2412.3137
46,2403.5464
47,2396.0144
48,2389.857
49,2384.9644
50,2381.04
51,2377.7104
52,2374.643
53,2371.6357
54,2368.6453
55,2365.7559
56,2363.1128
57,2360.8499
58,2359.0354
59,2357.6567
60,2356.6357
61,2355.8704
62,2355.2754
63,2354.8074
64,2354.467
65,2354.2786
66,2354.2607
67,2354.4023
68,2354.6543
69,2354.9392
70,2355.171
71,2355.2803
72,2355.2317
73,2355.0273
74,2354.6982
75,2354.2869
76,2353.835
77,2353.3713
78,2352.9119
79,2352.4644
80,2352.0374
81,2351.644
82,2351.3032
83,2351.0342
84,2350.85
85,2350.7527
86,2350.7314
87,2350.766
88,2350.8335
89,2350.9116
90,2350.9854
91,2351.0464
92,2351.092
93,2351.1213
94,2351.1328
95,2351.125
96,2351.0972
97,2351.05
98,2350.987
99,2350.9146
100,2350.84
101,2350.7708
102,2350.7122
103,2350.665
104,2350.63
105,2350.604
106,2350.586
107,2350.5737
108,2350.5662
109,2350.563
110,2350.5625
111,2350.5637
112,2350.5637
113,2350.5615
114,2350.5562
115,2350.5474
116,2350.5364
117,2350.5237
118,2350.5105
119,2350.497
120,2350.4834
121,2350.47
122,2350.4568
123,2350.4436
124,2350.4312
125,2350.419
126,2350.4075
127,2350.3967
128,2350.3857
129,2350.3752
130,2350.3643
131,2350.3525
132,2350.341
133,2350.3289
134,2350.317
135,2350.3047
136,2350.292
137,2350.279
138,2350.2656
139,2350.2515
140,2350.2366
141,2350.221
142,2350.2048
143,2350.1875
144,2350.1687
145,2350.1482
146,2350.1257
147,2350.1008
148,2350.0723
149,2350.0388
150,2349.9976
151,2349.946
152,2349.8762
153,2349.7773
154,2349.627
155,2349.3857
