,trend_loss
0,10959.727
1,10700.8
2,10409.235
3,10054.363
4,9599.117
5,9023.493
6,8379.652
7,7754.199
8,7181.7554
9,6650.2764
10,6144.7744
11,5664.1216
12,5213.7725
13,4797.95
14,4418.67
15,4077.355
16,3775.3481
17,3513.5703
18,3292.1829
19,3110.218
20,2964.9722
21,2851.5647
22,2763.9111
23,2696.6377
24,2645.796
25,2608.4521
26,2582.225
27,2565.041
28,2554.9778
29,2550.1484
30,2548.67
31,2548.771
32,2549.013
33,2548.4841
34,2546.8477
35,2544.2334
36,2541.0327
37,2537.6853
38,2534.5146
39,2531.6365
40,2528.9702
41,2526.3208
42,2523.4966
43,2520.3972
44,2517.0476
45,2513.5662
46,2510.102
47,2506.772
48,2503.6143
49,2500.5803
50,2497.5657
51,2494.4585
52,2491.1953
53,2487.7935
54,2484.3523
55,2481.0251
56,2477.9746
57,2475.3306
58,2473.162
59,2471.4739
60,2470.2214
61,2469.3357
62,2468.7515
63,2468.4165
64,2468.293
65,2468.351
66,2468.5498
67,2468.8354
68,2469.1416
69,2469.395
70,2469.5354
71,2469.5227
72,2469.3433
73,2469.0066
74,2468.5378
75,2467.9653
76,2467.314
77,2466.6013
78,2465.8386
79,2465.0347
80,2464.2
81,2463.3455
82,2462.483
83,2461.6184
84,2460.7532
85,2459.8794
86,2458.9834
87,2458.0508
88,2457.0676
89,2456.0269
90,2454.9268
91,2453.7712
92,2452.5674
93,2451.3247
94,2450.0532
95,2448.7642
96,2447.4683
97,2446.1763
98,2444.8958
99,2443.629
100,2442.37
101,2441.104
102,2439.8064
103,2438.4456
104,2436.984
105,2435.378
106,2433.5786
107,2431.5283
108,2429.1602
109,2426.408
110,2423.2197
111,2419.5776
112,2415.4968
113,2410.9846
114,2405.9932
115,2400.4397
116,2394.2424
117,2387.1128
118,2378.3972
119,2367.524
120,2353.0718
121,2333.396
122,2305.2715
123,2270.9885
124,2217.052
125,2153.1074
126,2114.0872
127,2147.6697
128,2080.1333
129,2429.5586
130,2033.0387
131,2130.4785
132,2183.8486
133,2128.5315
134,2046.5071
135,1976.637
136,1979.3441
137,2017.9349
138,2011.4379
139,1963.6233
140,1918.696
141,1905.0511
142,1911.48
143,1911.237
144,1889.5234
145,1850.1602
146,1815.1829
147,1803.1305
148,1800.1654
149,1782.1943
150,1750.5228
151,1728.8728
152,1727.508
153,1722.7744
154,1700.3783
155,1679.8883
156,1675.3052
157,1672.2252
158,1661.1753
159,1646.6934
160,1637.6415
161,1635.4417
162,1631.5406
163,1621.9375
164,1613.0482
165,1608.1754
166,1605.1426
167,1600.5441
168,1593.7767
169,1587.414
170,1583.2626
171,1580.3977
172,1576.7231
173,1571.7227
174,1566.7823
175,1563.1622
176,1560.577
177,1557.6194
178,1553.8236
179,1550.3057
180,1547.8429
181,1545.8645
182,1543.4895
183,1540.6937
184,1538.1761
185,1536.2765
186,1534.4772
187,1532.2627
188,1529.9083
189,1527.8838
190,1526.0977
191,1524.1396
192,1521.907
193,1519.6838
194,1517.6654
195,1515.686
196,1513.5327
197,1511.2888
198,1509.1628
199,1507.153
200,1505.0863
201,1502.9124
202,1500.7648
203,1498.7222
204,1496.6912
205,1494.579
206,1492.4396
207,1490.3514
208,1488.2715
209,1486.1194
210,1483.9142
211,1481.7245
212,1479.542
213,1477.312
214,1475.0437
215,1472.7906
216,1470.5513
217,1468.2839
218,1465.9902
219,1463.7036
220,1461.4176
221,1459.0985
222,1456.7479
223,1454.3876
224,1452.0072
225,1449.586
226,1447.1332
227,1444.6636
228,1442.1669
229,1439.6326
230,1437.0737
231,1434.4957
232,1431.887
233,1429.2451
234,1426.5795
235,1423.886
236,1421.1561
237,1418.3948
238,1415.6062
239,1412.7848
240,1409.9299
241,1407.0481
242,1404.1375
243,1401.1951
244,1398.2251
245,1395.2285
246,1392.2018
247,1389.147
248,1386.0669
249,1382.9592
250,1379.8257
251,1376.6704
252,1373.4922
253,1370.2938
254,1367.0792
255,1363.8485
256,1360.605
257,1357.3513
258,1354.0884
259,1350.818
260,1347.5435
261,1344.2648
262,1340.9839
263,1337.7024
264,1334.4197
265,1331.1365
266,1327.8516
267,1324.5632
268,1321.2687
269,1317.9631
270,1314.6416
271,1311.2981
272,1307.9265
273,1304.5209
274,1301.0746
275,1297.5847
276,1294.0515
277,1290.4751
278,1286.8541
279,1283.1903
280,1279.4816
281,1275.7141
282,1271.8495
283,1267.8119
284,1263.5181
285,1258.9246
286,1254.0614
287,1249.0188
288,1243.8875
289,1238.7192
290,1233.5427
291,1228.4066
292,1223.4045
293,1218.6241
294,1214.1384
295,1210.1343
296,1207.0278
297,1203.6342
298,1198.6129
299,1195.6953
300,1193.0559
301,1188.8805
302,1186.2001
303,1183.5751
304,1179.7875
305,1177.0939
306,1174.6914
307,1171.359
308,1168.6578
309,1166.4547
310,1163.5652
311,1160.8264
312,1158.6799
313,1156.1718
314,1153.4496
315,1151.1799
316,1148.9104
317,1146.2987
318,1143.8083
319,1141.5691
320,1139.174
321,1136.5977
322,1134.1636
323,1131.8273
324,1129.3269
325,1126.7025
326,1124.1426
327,1121.5908
328,1118.8656
329,1115.9718
330,1113.0051
331,1109.9463
332,1106.6843
333,1103.1428
334,1099.3375
335,1095.2721
336,1090.932
337,1086.3068
338,1081.4701
339,1076.5519
340,1071.7906
341,1067.3516
342,1063.4036
343,1059.9392
344,1057.1147
345,1054.9298
346,1052.989
347,1048.099
348,1041.1163
349,1034.7262
350,1031.4199
351,1029.5121
352,1026.2554
353,1020.2111
354,1012.48035
355,1006.3841
356,1002.6651
357,999.00165
358,993.2523
359,985.1717
360,976.9079
361,970.15295
362,964.15955
363,957.2943
364,948.51965
365,938.1429
366,928.48505
367,921.10205
368,914.02527
369,905.6605
370,896.6487
371,888.34064
372,881.1958
373,874.6987
374,869.8089
375,869.03424
376,867.7529
377,854.09766
378,832.03546
379,832.6734
380,823.5379
381,806.33795
382,806.8432
383,793.4789
384,779.9147
385,780.168
386,769.7938
387,753.222
388,751.99457
389,750.0043
390,730.15765
391,723.1378
392,721.36273
393,705.15717
394,700.16736
395,695.4856
396,681.4568
397,679.1842
398,671.6366
399,659.77484
400,658.4891
401,650.1925
402,639.30365
403,638.5145
404,631.335
405,620.232
406,619.8873
407,613.809
408,602.78015
409,602.8707
410,596.48035
411,586.7978
412,587.22235
413,579.524
414,572.35345
415,572.04736
416,563.6191
417,559.0316
418,557.1205
419,549.3872
420,546.287
421,543.1706
422,536.83026
423,534.1621
424,530.76874
425,525.5686
426,522.8141
427,519.7236
428,515.2952
429,512.31726
430,509.69427
431,505.95685
432,502.72754
433,500.38306
434,497.38672
435,494.03845
436,491.56226
437,489.20764
438,486.18948
439,483.3768
440,481.1288
441,478.77963
442,476.11557
443,473.54852
444,471.35617
445,469.22662
446,466.85767
447,464.47226
448,462.30338
449,460.2974
450,458.25424
451,456.09363
452,453.96838
453,451.98068
454,450.09756
455,448.2228
456,446.29474
457,444.36224
458,442.47748
459,440.67044
460,438.92526
461,437.20737
462,435.50082
463,433.79083
464,432.09616
465,430.41443
466,428.76123
467,427.13235
468,425.5338
469,423.96188
470,422.4239
471,420.92252
472,419.4874
473,418.15
474,417.07733
475,416.41388
476,417.22247
477,418.99042
478,426.6266
479,423.46033
480,419.6249
481,407.41724
482,410.3067
483,415.34634
484,404.53644
485,405.354
