,trend_loss
0,12033.105
1,11809.991
2,11597.267
3,11369.368
4,11105.975
5,10784.259
6,10380.161
7,9878.448
8,9291.186
9,8670.739
10,8075.1025
11,7520.117
12,6990.2295
13,6472.2856
14,5964.7246
15,5472.0415
16,4999.3594
17,4552.437
18,4140.3984
19,3774.625
20,3463.2476
21,3206.3608
22,2997.9983
23,2832.851
24,2708.0996
25,2620.7148
26,2565.5862
27,2536.429
28,2526.9817
29,2531.2346
30,2543.358
31,2557.9363
32,2570.6653
33,2578.947
34,2581.9172
35,2580.025
36,2574.4731
37,2566.702
38,2557.9788
39,2549.1545
40,2540.6123
41,2532.397
42,2524.4224
43,2516.6577
44,2509.1992
45,2502.2478
46,2496.0203
47,2490.6511
48,2486.1277
49,2482.2832
50,2478.8462
51,2475.5393
52,2472.1714
53,2468.6968
54,2465.2166
55,2461.929
56,2459.0547
57,2456.7625
58,2455.122
59,2454.0962
60,2453.5679
61,2453.3853
62,2453.4104
63,2453.547
64,2453.7493
65,2454.001
66,2454.2935
67,2454.603
68,2454.883
69,2455.0713
70,2455.107
71,2454.9526
72,2454.605
73,2454.099
74,2453.493
75,2452.854
76,2452.24
77,2451.6882
78,2451.2156
79,2450.8237
80,2450.5073
81,2450.2627
82,2450.0886
83,2449.9863
84,2449.954
85,2449.983
86,2450.056
87,2450.15
88,2450.241
89,2450.311
90,2450.349
91,2450.3533
92,2450.3276
93,2450.2805
94,2450.218
95,2450.1455
96,2450.0654
97,2449.981
98,2449.895
99,2449.8113
100,2449.7356
101,2449.671
102,2449.62
103,2449.5825
104,2449.5554
105,2449.5347
106,2449.517
107,2449.4995
108,2449.4814
109,2449.4614
110,2449.4404
111,2449.4175
112,2449.3926
113,2449.3647
114,2449.3342
115,2449.3008
116,2449.2656
117,2449.2292
118,2449.1924
119,2449.1565
120,2449.1208
121,2449.085
122,2449.0488
123,2449.012
124,2448.9744
125,2448.936
126,2448.8972
127,2448.8572
128,2448.8164
129,2448.7744
130,2448.7312
131,2448.6863
132,2448.6396
133,2448.5913
134,2448.5417
135,2448.4902
136,2448.4365
137,2448.3809
138,2448.3228
139,2448.2617
140,2448.198
141,2448.1313
142,2448.0615
143,2447.9878
144,2447.9104
145,2447.8286
146,2447.7427
147,2447.6514
148,2447.555
149,2447.4524
150,2447.3433
151,2447.227
152,2447.1025
153,2446.969
154,2446.8254
155,2446.671
156,2446.5034
157,2446.3225
158,2446.126
159,2445.9124
160,2445.6797
161,2445.4258
162,2445.1487
163,2444.8467
164,2444.5166
165,2444.1565
166,2443.7646
167,2443.3389
168,2442.878
169,2442.381
170,2441.8481
171,2441.2798
172,2440.6775
173,2440.0437
174,2439.3801
175,2438.6895
176,2437.9727
177,2437.2307
178,2436.4614
179,2435.6619
180,2434.8254
181,2433.945
182,2433.0117
183,2432.016
184,2430.949
185,2429.8035
186,2428.5737
187,2427.2568
188,2425.854
189,2424.367
190,2422.7993
191,2421.1545
192,2419.433
193,2417.6318
194,2415.7437
195,2413.7578
196,2411.6614
197,2409.4421
198,2407.0889
199,2404.5947
200,2401.9563
201,2399.1724
202,2396.245
203,2393.1746
204,2389.9597
205,2386.598
206,2383.0854
207,2379.42
208,2375.5999
209,2371.6262
210,2367.5017
211,2363.226
212,2358.7947
213,2354.1936
214,2349.4033
215,2344.3992
216,2339.1558
217,2333.6514
218,2327.8696
219,2321.8015
220,2315.4412
221,2308.787
222,2301.8394
223,2294.5974
224,2287.0566
225,2279.2031
226,2271.008
227,2262.4229
228,2253.3755
229,2243.7625
230,2233.4387
231,2222.2012
232,2209.7725
233,2195.8196
234,2180.087
235,2162.6616
236,2144.1387
237,2125.6187
238,2108.6624
239,2094.7769
240,2083.6255
241,2076.031
242,2068.1414
243,2043.6228
244,2035.0295
245,2013.2979
246,2007.676
247,1985.6455
248,1978.0831
249,1960.579
250,1951.7665
251,1936.3132
252,1926.0972
253,1914.2052
254,1901.5312
255,1892.1145
256,1878.5995
257,1869.9691
258,1856.6571
259,1847.84
260,1835.4878
261,1825.8326
262,1814.7549
263,1804.2393
264,1794.1265
265,1783.1384
266,1773.5342
267,1762.4443
268,1753.0778
269,1742.1165
270,1732.8383
271,1722.277
272,1713.2207
273,1703.2869
274,1694.647
275,1685.5948
276,1677.586
277,1669.6252
278,1662.3469
279,1655.4995
280,1648.9353
281,1643.0726
282,1637.2981
283,1632.2058
284,1627.2667
285,1622.6875
286,1618.5073
287,1614.4164
288,1610.6643
289,1607.0123
290,1603.4022
291,1599.9415
292,1596.366
293,1592.7797
294,1589.1249
295,1585.3301
296,1581.5416
297,1577.6431
298,1573.8763
299,1570.2446
300,1566.9504
301,1563.9868
302,1561.3214
303,1558.6974
304,1555.9048
305,1552.8434
306,1549.6276
307,1546.4086
308,1543.3
309,1540.2826
310,1537.2948
311,1534.2517
312,1531.1105
313,1527.8469
314,1524.4824
315,1521.0464
316,1517.5931
317,1514.1417
318,1510.7065
319,1507.2521
320,1503.7582
321,1500.1771
322,1496.5029
323,1492.7192
324,1488.86
325,1484.9431
326,1480.9988
327,1477.0128
328,1472.9618
329,1468.81
330,1464.5361
331,1460.1301
332,1455.5465
333,1450.5983
334,1444.5132
335,1436.0721
336,1430.1804
337,1417.4197
338,1405.8514
339,1389.5408
340,1377.0557
341,1356.5425
342,1342.002
343,1320.2559
344,1306.3901
345,1289.1089
346,1280.5281
347,1267.9618
348,1250.5116
349,1238.9196
350,1225.8118
351,1213.7208
352,1200.1375
353,1190.0167
354,1175.705
355,1166.319
356,1151.3102
357,1140.4209
358,1124.6632
359,1115.1538
360,1128.724
361,1087.8063
362,1217.3204
363,1195.4939
364,1272.555
365,1342.7975
366,1328.7231
367,1261.8838
368,1233.3054
369,1175.127
370,1143.7635
371,1122.4841
372,1122.7358
373,1147.9258
374,1116.8848
375,1066.9282
376,1060.1144
377,1067.9335
378,1073.507
379,1075.7905
380,1056.8905
381,1033.3145
382,1020.74744
383,1012.4895
384,1011.26843
385,1007.92615
386,988.91943
387,972.38477
388,968.8221
389,969.0184
390,967.03357
391,958.27924
392,943.0066
393,931.2351
394,927.35785
395,926.6459
396,922.4017
397,911.8971
398,901.491
399,896.06714
400,892.55176
401,887.6722
402,880.85895
403,873.7469
404,868.69904
405,864.1792
406,857.54877
407,850.45844
408,845.03723
409,840.5199
410,835.17725
411,828.4575
412,821.97565
413,816.9901
414,812.1082
415,806.12506
416,799.91864
417,794.2034
418,788.4276
419,781.9519
420,775.2086
421,768.96405
422,762.4613
423,754.71674
424,746.1765
425,737.6476
426,729.23535
427,721.17163
428,714.3164
429,708.9059
430,703.785
431,697.8893
432,691.0095
433,683.4253
434,675.3774
435,667.7636
436,661.3165
437,655.76434
438,650.3059
439,644.9491
440,640.5288
441,632.8597
442,625.42773
443,618.89526
444,614.41016
445,611.887
446,605.44403
447,599.78845
448,591.4136
449,587.1154
450,583.5551
451,576.2887
452,572.76135
453,568.6294
454,562.4284
455,559.7349
456,554.8192
457,549.1591
458,546.67944
459,542.4749
460,536.60394
461,534.0512
462,532.3386
463,526.4894
464,521.26886
465,517.96924
466,515.47845
467,512.5727
468,507.63666
469,503.5481
470,500.82248
471,498.15604
472,495.03766
473,490.9258
474,487.3477
475,484.53342
476,482.0079
477,479.54944
478,476.38016
479,473.31143
480,469.9284
481,466.77524
482,463.84204
483,461.14496
484,458.63174
485,456.22296
486,454.1246
487,452.0478
488,451.03958
489,448.90286
490,448.00186
491,442.5825
492,438.06454
493,435.81216
494,434.64612
495,432.1864
496,428.2963
497,426.37296
498,425.0675
499,421.7228
500,418.73083
501,417.04773
502,415.0911
503,412.44064
504,409.58432
505,407.5114
506,405.85587
507,403.6416
508,401.1377
509,398.54364
510,396.3904
511,394.5368
512,392.4517
513,390.14392
514,387.76288
515,385.67767
516,383.761
517,381.63373
518,379.3981
519,377.28024
520,375.3146
521,373.29816
522,371.12976
523,369.03433
524,367.05835
525,365.04163
526,362.95935
527,360.8629
528,358.84338
529,356.87268
530,354.861
531,352.838
532,350.7933
533,348.78442
534,346.80566
535,344.85977
536,342.95587
537,341.09943
538,339.3533
539,337.70532
540,336.17645
541,334.1346
542,331.96097
543,329.97705
544,328.439
545,326.8737
